#{"t_start": 1734961243.125679, "env_id": "Walker2d-v4"}
r,l,t
375.717081,147,13.835945
-132.073613,161,13.92353
429.923147,188,14.024498
412.322737,165,14.109517
484.433431,167,14.194042
346.964082,112,14.346252
493.170601,157,14.42809
413.091986,169,15.394177
491.97931,171,15.487955
496.824427,154,15.567411
421.934637,135,15.637738
436.184475,236,15.761061
-15.924458,23,15.772688
584.260912,227,16.836919
511.857621,171,16.933138
30.538707,65,16.969829
411.164063,137,17.040868
526.842726,311,17.213306
537.41268,268,17.350467
40.615962,247,18.422881
555.10854,236,18.550405
474.536534,160,18.631332
570.346504,200,18.734496
420.082389,158,18.815767
536.522545,212,19.844827
468.301713,146,19.924375
430.184413,130,19.991215
-47.150271,255,20.124379
467.733623,165,20.207473
521.061804,188,21.23138
493.847904,185,21.333063
463.902177,157,21.418017
508.33395,172,21.506801
358.536832,113,21.563814
400.446871,138,21.731949
381.798204,122,21.796532
445.95381,159,22.768955
443.06691,172,22.862946
470.303604,161,22.949292
574.121412,209,23.054817
493.1532,166,23.138576
505.161279,173,23.228304
492.336178,148,24.205464
504.682208,210,24.321404
396.832357,122,24.386239
503.982002,145,24.460189
442.481306,141,24.531882
458.896183,173,24.619356
350.559372,137,24.690442
495.740732,157,25.654737
725.475525,253,25.791902
595.325717,237,25.915881
512.472731,161,25.997199
400.195398,135,26.066388
600.072086,177,27.056549
613.35843,185,27.156939
558.125591,192,27.258442
603.772685,206,27.365599
430.938701,136,27.435537
593.747227,221,27.556151
588.308274,200,28.542509
389.988394,123,28.608412
541.820132,172,28.698559
380.273473,134,28.893123
545.020983,164,28.977653
427.612308,149,29.080302
557.173665,181,30.145232
589.943482,167,30.236513
524.148805,153,30.31894
622.623127,193,30.416849
567.959975,172,30.504866
618.402337,253,30.635294
763.928275,369,31.727513
533.47162,164,31.811004
638.8051,216,31.924389
560.785465,186,32.020821
607.104324,192,33.015588
505.527282,137,33.090541
615.082064,192,33.19227
580.43837,179,33.284152
668.271587,208,33.38986
615.970881,198,33.491135
421.370168,136,34.456442
478.633695,136,34.530111
628.444758,191,34.632115
548.736109,157,34.711461
583.073408,174,34.80059
759.966952,305,35.840811
671.498234,236,35.970013
594.95231,197,36.18531
608.175309,217,36.295863
503.493743,146,36.370895
524.496236,149,36.462186
628.831293,189,37.487572
493.261811,146,37.565844
680.564593,206,37.683164
538.306434,158,37.764386
663.527708,247,37.89129
682.73455,205,38.88107
588.396439,178,38.980899
553.781005,165,39.094748
566.315738,167,39.181088
567.652425,172,39.270701
582.823639,165,39.354688
577.272133,174,40.339082
671.781653,197,40.446081
534.851713,149,40.524664
664.318002,207,40.631732
487.994823,144,40.704179
527.092581,163,40.788178
554.449542,157,41.763454
555.987558,151,41.846051
592.725824,176,41.94025
621.335277,188,42.039529
599.547583,173,42.128267
474.117962,130,42.193478
579.23118,167,43.193017
590.918714,166,43.283495
535.324171,144,43.453438
633.757292,186,43.549321
549.613558,143,43.622973
634.123595,189,43.720277
622.727756,194,44.708508
532.515828,146,44.787582
599.93639,173,44.881372
492.273257,135,44.950349
557.739869,159,45.030218
548.956753,154,45.108596
616.354804,186,45.235344
810.439262,295,46.290382
503.969586,137,46.363144
523.497979,162,46.460156
582.770858,160,46.54413
525.015098,192,46.642152
623.042503,182,47.624214
501.131815,135,47.702569
616.794187,185,47.808507
479.938205,134,47.876413
583.512,193,47.974642
605.653528,170,48.063518
533.356453,153,49.040135
590.233345,155,49.129342
483.131247,130,49.200559
613.375696,161,49.283948
465.567854,125,49.34628
518.013701,141,49.418026
700.189508,171,49.504957
602.733274,175,50.492718
517.190725,147,50.668147
650.328625,169,50.758566
492.875055,138,50.829337
652.426745,216,50.939293
600.015435,158,51.018785
581.956231,160,51.99506
567.45155,159,52.080094
702.419443,196,52.186689
557.636301,149,52.262886
517.85704,139,52.334419
619.481855,172,52.430518
625.755342,174,52.518641
615.474716,161,53.510874
652.054897,162,53.598748
417.619688,120,53.6603
655.278892,164,53.744531
743.779169,197,53.844402
634.513213,161,53.926704
746.252864,192,54.957046
636.777594,184,55.055842
577.313426,156,55.136242
574.640716,150,55.213147
492.217847,131,55.280863
527.767907,149,55.355259
561.563022,160,56.344473
689.232659,169,56.438221
588.287592,155,56.535673
590.424239,152,56.612392
590.797771,162,56.69516
813.341508,213,56.803248
539.157862,148,57.766507
589.186549,146,57.96634
774.706003,194,58.066432
670.200325,205,58.173212
657.066909,156,58.253341
533.745206,133,58.320205
506.416723,130,58.386483
563.755284,148,59.40442
790.105705,199,59.511597
749.297071,178,59.603932
584.294069,181,59.695997
664.554295,162,59.777174
731.408687,190,59.873193
802.955621,196,60.875027
785.694094,190,60.981013
431.731896,114,61.038349
535.051046,139,61.110129
625.935066,155,61.193124
616.302806,150,61.269604
578.820294,154,62.246134
851.950871,225,62.368338
809.074005,198,62.471447
653.942513,167,62.556526
969.163074,224,62.670587
573.89162,151,62.747273
783.086193,190,63.90423
701.47341,183,64.002796
620.051969,147,64.0766
700.824636,165,64.160472
611.975622,165,64.246499
580.478555,143,64.418174
583.557787,149,65.391572
645.783545,161,65.477942
817.150257,191,65.578354
529.456054,136,65.645551
726.997616,182,65.737285
618.4341,156,65.816425
708.327664,165,66.855178
651.68869,163,66.942646
729.936127,180,67.037493
927.947608,227,67.15219
177.654535,58,67.181495
612.86527,146,67.266794
830.831092,195,68.283507
593.738496,149,68.364154
654.39614,178,68.459781
858.237677,218,68.570932
609.52044,158,68.650997
654.698987,163,68.731265
841.620983,198,69.762886
745.748804,181,69.861272
839.262395,194,69.96264
758.779536,203,70.063803
683.361856,180,70.155515
750.133615,183,70.248557
644.079388,157,71.409967
627.623437,155,71.509899
464.911434,124,71.579013
730.365942,172,71.677515
813.99702,197,71.77748
771.598987,183,71.989623
708.152449,169,72.987607
687.423833,161,73.074893
747.611586,175,73.164223
862.618006,203,73.266835
664.885456,166,73.350736
1024.652521,225,74.360626
743.710128,172,74.451818
735.363833,173,74.543206
682.341729,155,74.62101
841.509196,193,74.718912
871.916736,213,74.825689
799.869979,191,75.821542
1002.328069,224,75.941674
883.681894,203,76.045249
791.807819,176,76.136901
807.443418,194,76.237991
629.241884,157,77.24461
874.872724,205,77.353607
877.998048,204,77.460383
532.467409,137,77.530151
1049.311612,228,77.645658
888.96749,217,77.755811
853.911679,199,78.774373
861.544747,195,78.876957
878.213268,196,78.975501
899.701833,197,79.258289
628.196798,156,79.338661
560.510501,138,80.303077
603.434287,153,80.386315
910.261532,207,80.496998
811.036996,189,80.592204
1083.380725,258,80.722156
745.228882,169,81.739553
784.564575,173,81.832341
604.311454,148,81.909536
701.120459,169,81.995983
672.856571,157,82.075865
621.499186,166,82.159946
851.476483,194,82.257824
869.082113,206,83.280019
694.565911,170,83.372019
960.802406,211,83.478782
908.759054,202,83.58077
588.19983,144,83.653909
966.251197,229,84.662884
879.489146,198,84.769039
830.729879,191,84.867455
747.540079,174,84.954966
1453.371887,326,85.119771
1188.432785,261,86.152297
1644.972614,360,86.563996
1265.94411,281,86.707603
856.999643,190,87.694516
835.409476,189,87.794461
672.078085,164,87.88127
796.192981,174,87.969016
537.225718,133,88.03794
544.760337,138,88.114325
727.211184,169,89.129315
787.710593,178,89.226034
816.636868,186,89.329692
786.01691,186,89.423862
611.199618,148,89.497718
1034.185858,222,89.610273
999.751262,215,90.653099
1049.711795,229,90.775094
989.347879,223,90.889966
1356.465846,300,91.041212
1080.589318,251,92.075014
906.5346,208,92.185915
1031.281441,232,92.304386
537.347426,135,92.373434
746.640622,171,92.459045
776.526777,184,92.554283
963.939053,213,93.57739
968.364317,215,93.690431
1767.425337,374,94.078339
625.876317,151,94.15435
651.828578,160,95.136983
1126.388953,247,95.270765
834.977012,197,95.371567
593.794764,147,95.446324
722.421228,167,95.530258
1229.001655,285,96.610186
531.544268,132,96.681174
1014.556193,217,96.793608
707.770433,166,96.87694
896.683478,206,96.980944
568.63018,140,97.050964
961.096357,228,98.065109
880.96858,194,98.213347
1061.985012,230,98.330933
636.628857,152,98.408655
675.120273,158,98.489204
1118.693354,236,99.556662
564.466523,136,99.630232
968.067043,217,99.743225
613.545289,146,99.815643
599.895134,147,99.89028
561.081196,136,99.959725
861.516692,191,100.96096
734.643952,168,101.051235
731.037783,174,101.535881
910.407081,201,101.638743
716.439203,165,101.721796
966.522665,225,101.835868
590.363413,146,102.805745
1260.145321,305,102.965167
1003.416001,222,103.076301
1505.651532,324,103.247701
1326.112217,280,104.357137
969.005864,216,104.469928
1070.70219,228,104.585406
554.814309,135,104.654577
997.473364,206,104.758418
805.146291,191,105.750992
1224.663926,258,105.886735
730.759416,167,105.971118
1001.357206,219,106.081743
912.963397,204,107.108138
588.117608,140,107.181732
1154.043677,241,107.310771
926.942517,203,107.412841
1075.360784,225,107.526953
689.169927,156,107.604526
603.370335,144,108.616967
721.242361,168,108.944596
324.935906,88,108.989318
846.374574,184,109.10995
2563.582798,532,110.298458
1287.654269,285,110.449539
1846.954121,415,110.660412
853.695719,200,110.763738
1109.788152,234,111.801451
731.678241,171,111.893737
1561.350372,322,112.057628
1441.629259,313,112.215273
568.686343,135,113.17802
1090.992969,227,113.307796
897.522507,200,113.411373
974.576159,216,113.522315
1024.38421,224,113.634953
894.318553,191,114.622786
607.826525,148,114.702539
997.500863,222,114.819555
1048.273741,214,114.927657
1118.2802,235,115.045234
953.718499,221,116.054229
785.235989,176,116.310246
633.805016,148,116.385594
216.725812,67,116.419109
984.647499,207,116.540929
1313.71608,275,116.680256
3213.611566,678,117.957591
441.811583,111,118.0143
1314.667448,279,119.127696
1126.229643,235,119.258918
826.420617,180,119.357569
1822.073923,381,119.545683
779.846832,172,119.631514
1910.810839,381,120.737062
1089.0987,222,120.852991
782.891967,169,120.939796
872.711476,192,121.036846
703.744103,155,121.992399
538.708096,131,122.176062
919.863644,201,122.276259
960.228785,211,122.380652
1259.110644,266,122.512713
959.790555,207,123.636942
1558.365495,317,123.799661
1011.623767,213,123.906993
1730.963592,349,124.083277
2039.940992,423,125.196849
3486.80236,691,125.546691
1169.543206,241,126.588765
1254.103408,258,126.753633
947.687367,209,126.860125
1314.325353,269,126.996438
936.437168,209,127.993114
749.948715,167,128.08198
1574.989482,311,128.241357
747.764039,169,128.326817
556.864579,131,128.394307
950.120192,200,129.445951
2089.324524,406,129.657548
1871.604526,422,130.02306
859.903339,193,131.017842
2201.979132,463,131.265248
761.532286,169,131.349741
690.457577,159,131.42966
1487.782911,287,132.472509
617.093064,142,132.548513
452.054282,114,132.607339
1157.382811,234,132.726123
1114.907055,229,132.841465
1153.616072,237,133.863577
4896.776358,1000,135.277689
505.725708,123,135.343472
953.737532,208,135.456105
812.908249,180,135.546775
1077.994061,227,135.661419
1362.640343,271,136.751074
2208.296652,480,137.006264
2737.745929,538,138.717376
4980.957033,1000,140.150122
3039.540695,637,140.485013
1612.230277,316,140.644031
1100.915983,240,141.729028
1580.892532,313,141.892777
925.884835,197,141.992368
2699.089868,535,143.159693
527.930864,126,143.227474
1210.155804,246,143.352245
1334.745261,292,143.499477
1035.752619,211,144.499155
1260.409112,251,144.633119
1049.341429,220,144.745566
1644.172024,313,145.192655
2277.501751,434,146.36834
1468.714673,295,146.534137
1912.106836,381,146.727226
786.237553,174,147.710366
1992.725312,406,147.923625
2294.113434,440,148.144903
1009.679338,215,149.201951
1224.661687,246,149.335926
2016.140086,385,149.531011
1294.772042,256,149.660838
1938.294312,372,150.741115
2141.161705,425,150.9569
852.205395,182,151.047711
1071.84871,215,152.064106
1082.936616,224,152.183301
1232.015998,241,152.486807
1242.301044,249,152.613005
199.172583,61,152.643639
2239.384467,443,153.818861
1150.833856,236,153.937891
2200.016059,430,154.154227
1241.407786,246,155.220029
2318.41154,460,155.45689
1588.623702,304,155.610073
1826.88344,353,156.716124
1210.895583,244,156.841237
2999.692017,573,158.041514
2184.589652,425,158.263479
1389.451653,297,158.413062
2282.201949,426,159.586827
2305.108532,442,160.248702
831.344452,181,160.338746
2035.052474,397,161.447365
1013.982993,211,161.557666
1784.401319,329,161.722408
2212.896826,409,162.857298
1080.366842,223,162.976104
1517.354273,305,163.131086
1523.76027,296,163.281164
820.01765,177,164.285761
1426.236154,282,164.433813
1390.262835,279,164.575397
1480.760245,283,164.717216
1078.081001,223,165.732879
1914.238706,374,165.925602
1223.862732,243,166.049351
1302.068623,263,167.090387
2199.703498,425,167.604595
1590.750043,311,167.762385
1784.592274,344,168.842612
1694.55196,333,169.020167
2102.039464,422,169.259011
809.799647,166,169.344904
2341.054802,428,170.456768
955.719187,197,170.556317
1529.199435,299,170.707089
1171.733105,236,171.729342
2589.033989,482,171.980037
5512.317989,1000,173.385982
1816.459113,343,173.559237
2941.526303,543,175.029585
1870.987202,360,175.211114
1761.581045,337,176.29239
1746.094611,341,176.470682
2074.28053,388,176.681816
2245.527427,414,177.791366
936.128949,190,177.890686
1780.022208,340,178.061553
235.858683,71,178.09817
1966.260253,369,179.21408
1891.079121,379,179.416602
1469.736431,289,179.563608
1186.644894,248,180.580644
2113.648971,384,180.782789
1623.15896,306,180.940085
223.564329,69,180.974107
592.859162,138,181.043896
2269.470772,421,182.38493
1620.307162,305,182.53879
1173.320017,230,182.654393
