#{"t_start": 1734961243.145271, "env_id": "Walker2d-v4"}
r,l,t
1735.906558,328,146.40792
1385.684515,281,146.565804
2140.489352,431,147.675883
2361.582336,455,147.91628
1076.903313,216,148.025231
1477.277393,305,148.177882
1857.667874,371,149.324117
1837.276175,378,149.515873
871.05131,183,149.608626
366.696766,99,150.542664
1619.905733,317,150.710684
3803.747197,735,151.986566
1987.876403,392,152.193919
976.600336,199,152.476388
2030.827144,447,153.643534
436.038329,111,153.704976
1921.679999,377,153.899421
1543.992363,316,154.058882
1113.035555,230,155.10993
1387.537294,277,155.25973
1128.638668,228,155.376669
1408.956947,281,155.518038
1574.038457,309,156.5953
1789.899246,347,156.779171
975.539521,205,156.882686
1486.620856,294,157.034151
844.601054,183,158.034752
944.735709,201,158.142616
3334.287653,647,158.469642
444.551511,113,159.479454
2342.427099,448,160.14808
1809.539727,377,160.339964
1211.16553,246,161.367272
1401.375497,285,161.519215
947.535047,192,161.615794
1182.549909,229,161.730476
1498.577747,300,162.808639
782.051888,164,162.897207
2344.786216,461,163.13231
1671.596081,330,164.211273
1784.554362,360,164.402698
1308.610739,256,164.531762
1023.328552,217,164.640434
1039.047529,218,165.650801
3684.70111,708,166.015178
1557.991937,302,167.078354
1991.023888,378,167.567703
1346.113688,264,167.70119
1199.922754,246,167.826551
947.432519,193,168.83121
1609.126417,324,169.003029
1586.895555,318,169.189375
2163.781536,413,170.290135
912.026294,190,170.391084
2000.183875,381,170.584465
893.918615,184,170.676919
2536.426036,477,171.827547
1905.034809,380,172.018841
996.879421,203,172.121405
1622.215161,310,173.171834
2022.879507,389,173.37645
181.485885,59,173.406799
870.205318,184,173.498631
1279.829256,252,174.559631
664.266746,153,174.898377
1803.513732,345,175.073197
3610.723761,655,176.317361
179.723446,59,176.348306
1053.328342,209,176.457045
909.796718,192,176.569863
3639.958039,654,177.800856
1182.163665,228,177.917896
2194.077977,408,178.123789
2944.545195,531,179.332935
2151.467461,407,179.540062
2156.298536,399,180.637628
1206.13142,238,180.761682
2041.895249,379,180.955042
1161.674171,234,181.970558
876.488528,183,182.288501
1299.546974,259,182.425065
2643.320561,476,182.663942
