#{"t_start": 1734961243.1452658, "env_id": "Walker2d-v4"}
r,l,t
-11.892349,21,3.735173
-63.992389,23,3.746684
-22.497538,25,3.759417
-26.742994,11,3.764956
-22.596707,18,3.775465
-96.044461,63,3.807086
-0.974586,40,3.827238
-53.498659,44,3.849067
-48.369366,73,3.887025
-33.990086,14,3.89433
-16.571969,16,3.902221
-17.711442,11,3.90786
-17.45924,15,3.915383
-25.799023,10,3.920295
19.262448,34,3.937512
-18.195932,10,3.942571
-15.328693,16,3.950498
-36.994273,31,3.965953
-21.765164,19,3.975454
-29.264929,35,3.994768
-10.856033,59,4.024803
-27.427957,17,4.033458
-16.829945,22,4.044755
13.92246,48,4.945905
-6.113815,34,4.963992
-6.781899,22,4.975514
-17.807537,15,4.983382
-4.362519,31,4.999968
-18.245414,14,5.007266
-9.572229,22,5.019149
-44.69459,52,5.048148
-13.147246,16,5.056977
-16.531523,10,5.062419
-45.060408,49,5.088607
1.486932,31,5.105007
-17.323824,19,5.115025
-10.895245,44,5.138206
-15.491861,13,5.145808
27.67777,77,5.185144
11.665421,45,5.208094
-99.761558,85,5.253959
-31.114686,21,5.264831
-17.858837,20,5.27517
-26.746544,13,5.281649
-19.173711,16,5.289773
-26.036392,71,5.325584
-18.150271,23,5.337087
-19.924925,32,5.353889
-13.554664,19,5.364154
-13.844669,15,5.371656
-14.577219,19,5.381468
-5.903237,29,5.396105
-0.642841,28,5.410272
-9.600156,17,5.418665
-19.698011,56,5.446739
-7.08851,56,5.476539
-3.847035,64,6.399828
13.967028,48,6.443354
-16.806554,20,6.454049
15.417339,37,6.473919
-7.816062,35,6.492683
-22.760794,32,6.51032
1.269108,29,6.526273
24.398288,38,6.546869
-11.934561,20,6.557359
-17.043384,18,6.566931
39.60563,71,6.602944
-29.14188,64,6.63677
20.170419,36,6.656222
-7.813857,17,6.665244
18.982094,47,6.689392
30.661246,55,6.717871
16.867992,49,6.743265
-25.995764,22,6.754344
-4.641093,69,6.789439
-9.866753,45,6.81195
-19.595581,21,6.823207
-12.430042,46,6.8471
-2.455493,45,6.998379
-15.718111,19,7.015869
-5.672068,36,7.050103
-56.301828,159,8.098299
47.372141,201,8.206741
523.340261,230,8.325619
649.294702,253,8.453747
358.600479,170,8.540686
26.559954,115,9.540121
392.087862,142,9.617556
90.665393,213,9.734036
480.164493,304,9.890046
443.6791,202,9.99223
454.284484,213,10.985901
678.231903,535,11.272558
759.374915,359,11.455898
484.849168,184,12.45647
414.59216,164,12.547257
529.492168,210,12.655771
454.971954,212,12.764787
600.126258,215,12.875693
429.364573,146,13.843106
433.320739,211,13.957979
672.184461,324,14.126668
467.018738,163,14.303289
339.427508,108,14.359442
461.231256,174,15.325428
445.668223,174,15.420451
-85.549718,220,15.538177
428.964163,146,15.614148
446.451959,160,15.697432
-34.623286,249,15.826888
570.692337,253,16.911947
565.862001,255,17.048392
410.686436,188,17.14368
442.706718,162,17.238592
457.987355,184,17.33347
434.495895,156,18.357337
405.341015,137,18.432595
400.277639,138,18.505385
547.570209,201,18.608699
491.630171,217,18.720349
396.993567,126,18.785587
487.415303,192,19.803209
-98.257162,153,19.886195
444.731218,137,19.95791
454.844153,143,20.032732
431.987741,143,20.106869
577.162023,325,21.198705
470.924479,152,21.281635
540.677163,204,21.393376
548.266836,263,21.528081
458.08335,168,21.711281
593.655395,232,22.721078
601.6264,194,22.826992
-30.99672,160,22.913578
385.475108,137,22.983008
518.823017,171,23.070646
549.425764,209,23.177796
417.470062,125,23.240818
535.731346,210,24.256005
618.525798,277,24.402889
505.654805,148,24.477792
353.570538,104,24.531338
357.054262,119,24.591264
534.672722,159,24.673315
647.364082,211,25.667043
553.484315,185,25.766495
499.755903,152,25.847687
521.907867,167,25.933268
596.488261,213,26.041734
470.794889,133,27.008555
459.92223,142,27.08536
598.01432,201,27.194411
688.22815,255,27.326502
515.690381,175,27.415814
573.411767,190,27.518048
452.599315,138,28.471474
557.206374,170,28.563953
542.868022,186,28.662722
551.38301,165,28.873018
536.905433,168,28.95979
499.653232,151,29.063252
604.069787,197,30.136925
527.112898,158,30.223437
565.481237,168,30.313948
501.708451,189,30.41041
496.220045,136,30.478884
625.71573,198,30.58063
608.097042,226,31.593819
621.697429,203,31.703737
596.484007,188,31.799789
547.568648,166,31.887414
600.578453,165,31.971723
612.939931,199,32.969843
575.70701,191,33.07408
587.655729,188,33.173746
447.396738,127,33.237434
641.498099,207,33.343318
537.148605,152,33.42122
532.083343,157,34.394547
674.364652,195,34.50121
719.000212,327,34.672916
573.760956,153,34.751387
552.097762,160,34.833793
658.032034,243,35.842314
564.05793,156,35.92879
600.333432,209,36.150568
668.266601,236,36.271277
566.807602,201,36.373857
424.931967,123,36.452511
541.153944,163,37.464201
645.804679,194,37.569146
619.769092,220,37.691789
483.351049,140,37.764222
571.876151,171,37.851011
381.877264,110,37.909586
461.486954,159,38.874986
518.821176,150,38.958913
727.595427,235,39.109141
568.358712,180,39.20233
675.79812,216,39.313789
625.748061,197,40.30961
604.214289,181,40.408311
534.50753,153,40.489141
515.978477,139,40.560926
612.952037,178,40.652342
604.446837,172,40.740745
558.031574,174,41.723599
649.785512,184,41.823636
573.044264,171,41.915649
531.492271,158,41.99938
639.544105,194,42.098857
636.906202,205,42.203694
533.098604,149,43.193938
595.169747,176,43.289136
576.90136,155,43.465029
563.021601,172,43.553676
489.612575,141,43.625174
623.891841,227,43.741508
652.279191,190,44.731143
532.081146,146,44.808854
703.213842,216,44.923035
721.519329,196,45.022337
528.189195,148,45.097196
599.672698,170,45.215786
609.070629,167,46.202487
660.613733,209,46.315279
537.214727,158,46.395492
637.536617,177,46.502474
522.355246,173,46.590066
604.557647,159,47.559092
612.773045,163,47.645894
430.190431,115,47.721275
521.289283,141,47.795995
517.265316,143,47.869667
670.683755,184,47.962175
603.144083,165,48.048788
560.795949,152,49.026352
570.14441,162,49.117687
541.070581,142,49.195597
590.644036,154,49.274517
693.470662,192,49.371473
484.069649,128,49.435403
511.23408,138,49.506016
557.494888,149,50.481121
499.733186,135,50.650152
568.981287,162,50.736822
589.384684,151,50.814833
658.358094,181,50.905478
539.260441,136,50.975132
572.214058,150,51.051961
532.960998,148,52.023971
744.453572,208,52.137834
502.454918,137,52.209117
593.714696,162,52.291695
638.453883,176,52.381408
542.350296,146,52.462933
484.955714,126,53.434013
468.616828,128,53.503687
639.835587,163,53.591965
688.128655,176,53.682494
729.576313,188,53.778149
525.503027,137,53.846751
679.952542,176,53.936575
666.463207,197,54.971476
453.399194,122,55.037322
496.792084,135,55.107195
544.652325,142,55.179817
589.225946,149,55.256575
480.938864,134,55.323459
662.588096,206,56.33639
614.647827,165,56.441508
607.166826,167,56.531759
541.215595,152,56.607695
686.879351,174,56.696628
596.879812,154,56.775097
565.491068,150,56.851232
580.316006,146,57.939013
770.228595,230,58.057386
637.756312,167,58.145062
533.016961,138,58.216072
733.644993,177,58.305793
768.64816,197,59.345216
610.909974,163,59.433058
734.935847,228,59.553586
809.244884,254,59.684111
587.612274,148,59.758124
826.293645,207,60.758605
702.587432,170,60.851126
744.856012,177,60.950432
635.76279,152,61.028099
606.198829,149,61.105373
619.247611,149,61.184075
539.063105,143,61.256996
460.826176,119,62.215644
691.337358,165,62.305366
482.513177,130,62.37439
580.152804,151,62.452873
819.025371,184,62.546656
482.648517,134,62.614701
551.681384,136,62.683438
477.379508,124,63.802714
527.383447,133,63.874229
765.027419,189,63.976001
816.398439,223,64.089611
643.885181,154,64.166889
471.499329,132,64.236679
730.777501,176,65.318668
663.509228,163,65.406846
782.33681,177,65.503034
802.867258,187,65.597698
619.04247,201,65.698112
826.739386,193,65.795795
755.411057,179,66.841886
736.821557,176,66.936731
674.668528,162,67.021383
748.607084,185,67.113858
803.305259,193,67.222547
942.565545,224,68.254718
658.717233,167,68.345058
660.052577,169,68.435851
721.804693,162,68.519134
746.081945,184,68.610794
872.271166,208,68.716039
639.522392,165,69.729651
708.645536,172,69.823115
516.211826,132,69.894632
672.014074,174,69.981427
654.921436,167,70.064668
744.529364,188,70.160625
570.003565,138,70.231184
715.824433,170,71.405294
564.950933,139,71.490992
614.202967,156,71.578586
672.509429,163,71.669723
561.865113,140,71.741671
611.19615,149,71.9361
565.929993,137,72.911314
1083.074422,241,73.044628
635.237895,162,73.128959
873.771782,206,73.232848
864.460982,200,73.333736
990.095833,227,74.344809
1098.359598,248,74.476027
680.782203,159,74.558592
519.663497,131,74.623656
507.427769,134,74.692313
736.117161,176,74.780629
756.922984,166,75.760931
1016.67127,225,75.880924
1134.527986,255,76.014254
907.979194,221,76.129754
614.350001,150,76.206678
651.404008,162,77.216097
772.322332,174,77.30883
854.10685,190,77.410071
697.582128,166,77.494001
781.831611,190,77.59026
764.210599,173,77.677104
870.07192,195,78.690783
770.423546,179,78.786424
755.936063,187,78.883383
968.710949,216,78.994997
680.012954,168,79.260507
912.155768,224,80.269385
880.356191,191,80.373477
623.815937,152,80.455473
850.688388,193,80.552701
735.676937,176,80.641509
572.644576,142,80.71266
941.566213,234,81.76504
1829.120293,416,81.982049
718.734017,169,82.067743
931.064955,214,82.175852
731.795904,172,83.176924
934.118019,205,83.287187
854.64047,207,83.396023
834.663532,190,83.491618
859.035048,199,83.591555
582.35126,143,83.664254
903.848538,205,84.663849
637.751811,158,84.747215
600.855009,147,84.824041
943.784994,250,84.949426
588.126698,144,85.022482
661.343109,162,85.104162
998.450024,225,86.113997
1030.319712,244,86.248929
1005.97808,233,86.589392
651.556875,157,86.670441
612.234411,151,86.747173
751.442274,166,87.724554
766.718635,181,87.820796
555.895175,138,87.890312
930.546728,204,87.992941
847.531879,204,88.104931
958.217732,210,89.143215
756.55986,178,89.241479
772.502262,182,89.339033
860.942573,204,89.442365
790.522525,183,89.535545
886.376259,197,89.635412
598.475633,151,90.645288
825.909989,212,90.75812
1051.685539,228,90.875422
596.653942,142,90.94648
862.642799,205,91.050045
837.091144,191,92.053672
814.074049,197,92.159086
717.780003,170,92.247343
613.391194,150,92.322354
817.718699,206,92.426489
927.595612,201,92.53006
1335.254035,270,93.582583
667.222372,160,93.66732
708.886676,162,93.947022
1236.310697,259,94.078364
627.531777,152,94.15537
684.754988,157,95.137626
940.869453,208,95.250558
798.158472,176,95.341034
503.436879,121,95.402725
1347.722761,305,95.556069
780.806149,177,96.580998
556.120318,141,96.656241
969.687936,222,96.771927
643.514695,156,96.850024
454.933377,117,96.909743
627.859188,151,96.985495
846.070112,190,97.975407
536.575417,137,98.049326
833.62672,193,98.196962
1713.930936,372,98.387109
905.334939,196,98.486567
611.026578,144,99.506021
601.909602,150,99.585797
704.919804,186,99.684692
708.434542,168,99.769873
641.49958,152,99.846849
1010.814162,214,99.955164
784.040205,173,100.947467
1269.821728,276,101.096319
883.960496,188,101.583933
786.014731,172,101.671605
192.653438,61,101.702757
933.494236,209,101.808229
1023.267069,219,102.81664
925.541446,200,102.922623
1550.86673,344,103.095606
662.302624,165,103.185422
830.223594,195,104.247315
670.467529,160,104.331879
1071.906732,231,104.453477
644.218358,152,104.529437
895.8768,188,104.62656
1375.104936,293,105.66671
1133.505384,245,105.796667
1829.27892,406,106.003772
1112.196273,276,106.147326
1220.461748,262,107.206197
766.600596,181,107.301499
1059.36006,235,107.419978
978.868965,224,107.533035
1121.467645,236,108.590388
539.313288,132,108.662911
1287.930705,268,109.046326
777.174494,174,109.151075
1445.617196,332,109.324087
654.821348,162,110.32244
695.317707,169,110.412757
2541.803745,512,110.675051
1113.41551,251,111.718345
997.066473,216,111.834347
1441.129051,290,111.984386
895.383889,194,112.082883
1308.894428,272,112.218903
737.931577,171,113.203057
1858.464139,380,113.410783
574.632253,142,113.48289
802.35484,179,113.573734
434.868437,112,113.630028
914.429115,196,114.621267
554.719007,136,114.694367
2618.309693,581,114.991691
780.924446,173,115.077505
1436.145345,296,116.292679
979.392806,205,116.396576
1338.594353,270,116.550002
972.805619,212,116.657555
682.444117,158,117.636709
978.470296,210,117.778198
827.18786,186,117.872866
1021.574642,218,117.983272
1650.378573,335,119.125657
893.08768,197,119.236407
1041.195591,238,119.364144
672.399056,152,119.438533
528.189002,127,119.500852
917.877864,194,119.598725
1118.383105,234,120.624548
1013.703646,210,120.736446
972.81523,204,120.842612
931.815723,213,120.951099
915.798933,197,121.05086
1061.783554,228,122.160947
1286.537009,287,122.304617
744.86402,174,122.390423
983.18474,209,122.493738
1210.937403,250,123.641163
1463.27638,298,123.792522
753.211895,168,123.877583
757.062504,171,123.963776
805.869684,172,124.04992
1025.764975,216,125.053577
731.47254,166,125.142323
1662.988681,340,125.317277
1101.837436,219,125.426984
979.826081,211,125.532917
809.936831,185,126.546167
847.68851,177,126.639982
841.450038,182,126.762691
1052.158431,219,126.875369
774.88439,171,126.961861
884.366739,202,127.952063
1164.460932,243,128.083133
2548.887881,503,128.337274
1449.259571,298,129.441587
1189.776032,251,129.575077
558.062036,135,129.641997
818.215543,177,129.730144
1104.251461,228,129.998067
2184.917878,496,131.157075
1317.547596,277,131.29921
1247.242955,262,131.431511
1225.653059,252,132.456541
813.864679,179,132.551588
761.877388,179,132.643764
2096.034824,420,132.854579
1794.82658,365,133.947848
1397.871772,283,134.094587
1408.855545,284,134.236843
1940.031418,411,135.351521
1116.183454,244,135.480369
1400.117831,280,135.621022
1193.524857,236,135.739259
2911.956966,566,136.991148
3373.161574,666,138.772402
1046.040638,230,138.894741
1669.354197,360,139.104443
844.774002,189,139.199539
2631.390281,519,140.362876
1113.013575,233,140.480697
2897.089723,570,141.733002
1631.700112,313,141.897359
1770.24562,366,142.081036
804.806595,170,143.060338
1318.942736,262,143.200012
1568.662178,337,143.371102
2377.057694,482,144.508437
1375.225866,283,144.659717
1598.145801,320,145.10852
2228.081884,442,146.285185
936.45957,211,146.397421
1069.257169,219,146.523198
5122.589004,1000,147.932385
1036.484022,215,148.040329
1739.787413,335,149.154904
985.680006,207,149.268553
840.138733,174,149.359689
1289.552195,274,149.498777
1217.937145,241,149.621126
1014.576844,211,150.614872
1646.794545,321,150.783846
1531.993773,295,150.932455
795.655182,173,151.018787
3369.866578,626,152.2493
2446.954807,505,153.595772
4116.136143,800,154.040651
1258.913131,277,155.115155
2562.303437,504,155.381532
1399.788556,282,155.523084
1006.936816,200,156.542858
1917.462011,383,156.746847
1839.960925,345,156.925307
2729.782724,519,158.097486
2694.278393,521,158.364366
2680.995628,504,159.577566
1772.053302,341,160.186809
2406.541316,472,161.327914
394.503917,101,161.381604
976.798577,204,161.49013
1108.720154,221,161.602994
1741.291599,328,161.767138
1359.821098,269,162.830827
1368.253021,281,162.980686
1341.060898,280,163.121345
576.881124,139,163.191946
1461.141736,306,164.261788
4340.404443,813,164.678547
2160.240006,415,165.793193
1380.175768,272,165.933195
1168.061013,246,166.056504
1672.499848,317,167.129202
3344.500722,637,167.747476
1208.912977,236,167.866565
1946.393046,376,168.97119
802.314831,168,169.065348
1245.060248,241,169.204975
5375.566289,1000,170.607324
1111.303322,214,170.715365
1475.502832,290,171.7685
2557.737105,481,172.013807
980.064068,202,172.11602
1259.733242,256,173.13796
1366.898643,280,173.285344
1100.612479,226,173.403313
986.885478,203,173.504445
1353.103894,267,174.575312
922.445538,194,174.932814
856.551008,180,175.0251
1571.552258,295,175.172953
757.31507,162,175.256903
1215.796705,236,176.28643
1843.75742,366,176.49124
1292.751406,250,176.619017
1383.679079,265,176.75283
1640.646114,310,177.810487
1441.004949,269,177.948029
187.414373,63,177.980259
1441.346798,281,178.121287
2351.12716,428,179.275752
1648.849021,313,179.438331
1603.503982,341,179.609583
1137.323352,229,180.621286
1271.880065,250,180.752145
1878.665968,350,180.931338
2511.609336,465,182.288711
1230.793997,238,182.41452
1206.557177,237,182.533652
1538.407638,288,182.677807
