#{"t_start": 1734961243.063349, "env_id": "Walker2d-v4"}
r,l,t
708.105289,184,62.422017
568.120471,148,62.500786
751.859646,192,62.598018
770.668814,197,62.698237
800.380705,199,62.798988
803.021388,189,63.955004
1027.964373,245,64.085745
778.288548,194,64.184317
651.300958,173,64.2722
629.747255,162,64.355658
608.92456,154,65.429821
749.646291,169,65.520179
703.114769,175,65.612859
737.713456,184,65.705351
826.251583,214,65.813072
440.098479,111,65.869552
715.225441,167,66.908535
780.050715,190,67.011309
697.268232,168,67.099292
550.937012,154,67.176436
771.707686,181,67.278865
827.767987,191,67.376141
915.827759,220,68.410631
729.320041,196,68.515746
747.006572,163,68.599584
721.933168,173,68.684884
538.622814,135,68.754567
618.582825,154,68.83231
682.441029,164,69.846458
700.10517,171,69.939459
1004.302872,213,70.048881
738.313428,182,70.140177
582.02754,143,70.213396
759.154917,178,70.303956
537.239181,130,71.435445
631.371956,154,71.547355
1007.405448,244,71.688671
786.239124,181,71.785003
675.757444,166,71.869114
871.676803,209,73.001195
926.194206,209,73.115206
644.502024,158,73.198888
945.432487,214,73.306586
660.410625,159,73.387517
869.303991,201,73.489108
680.637031,163,74.468471
765.5825,183,74.565759
747.605661,178,74.657609
1027.822708,223,74.770226
993.153222,227,74.884043
856.127932,199,75.883923
624.684106,160,75.968612
1193.386653,258,76.103088
613.214015,145,76.175662
733.528429,173,76.268478
863.556203,194,77.294215
942.775045,223,77.412871
600.999656,161,77.498578
1166.114081,282,77.640171
733.456815,172,77.727961
638.894759,156,77.807317
915.142502,227,78.840378
1155.768845,258,78.974357
757.823882,173,79.062421
518.120576,129,79.310026
769.330452,177,79.401031
838.978607,195,80.395336
800.699378,191,80.500127
499.582388,137,80.571808
1860.089178,398,80.772491
697.74876,172,80.859992
915.709762,202,81.8988
1147.610256,252,82.029877
813.588307,195,82.128466
550.460466,138,82.197548
1225.819671,264,83.244231
1022.716452,246,83.377442
737.660106,170,83.46658
1136.56853,243,83.589466
1332.371178,288,83.734686
1302.648223,306,84.78704
555.07573,141,84.862953
896.318421,208,84.967725
760.305547,186,85.061687
236.357878,71,85.097168
810.694369,188,86.080169
834.187687,196,86.185402
776.563492,172,86.284753
845.963563,192,86.381877
914.024279,220,86.716482
555.947324,132,86.78462
1053.395163,238,87.798448
1051.820709,227,87.918845
853.230733,189,88.014205
799.064591,204,88.124258
647.116127,157,88.205433
931.268012,219,89.248493
783.23272,185,89.350038
1140.000174,249,89.481176
684.734472,159,89.560711
906.68541,208,89.666057
707.262196,165,90.682406
1425.369873,298,90.840561
908.498616,198,90.941603
739.926851,168,91.026879
1153.725974,243,91.149556
904.893931,202,92.16016
1064.608822,227,92.280649
1102.775086,241,92.402706
927.085329,208,92.507913
521.19639,131,92.575641
789.400687,171,93.57189
833.026218,204,93.683373
699.832154,175,93.773481
916.081756,198,94.071685
1042.361659,223,94.184722
1055.506378,257,95.217815
1136.662527,240,95.347932
1113.916992,254,95.477541
554.806177,147,95.551134
1113.710465,247,95.675238
774.3438,182,96.704726
929.115256,214,96.818562
926.577755,200,96.91882
623.065329,147,96.994217
732.953061,166,97.077305
961.458846,215,98.080567
938.174,206,98.193006
697.006088,163,98.322609
606.02137,142,98.394316
924.058202,202,98.496825
719.633454,158,98.577374
873.349444,188,99.621151
778.777602,176,99.715972
659.907543,161,99.799739
1739.560363,352,99.976071
826.196982,188,100.071459
781.271691,196,101.079892
1233.126673,253,101.606009
950.740767,202,101.70932
874.411776,193,101.806797
847.104876,185,101.900233
1288.045621,266,102.932868
746.215294,168,103.021238
1060.485145,249,103.145475
989.34374,219,103.262855
688.258816,157,104.303912
1149.684982,243,104.435215
797.893065,190,104.533831
907.23092,207,104.638405
607.122237,150,104.715391
1031.293236,217,104.824777
829.919706,194,105.819241
964.924188,205,105.928084
797.083171,178,106.018241
798.875235,175,106.105079
991.797853,211,106.214144
1020.566354,222,107.251371
741.012479,167,107.340823
765.529104,172,107.429272
1155.510135,265,107.562827
1618.259317,332,108.668977
894.721976,197,109.012614
875.960558,186,109.114692
692.810321,157,109.212815
656.130263,153,109.291002
1137.214274,239,109.416541
1021.112983,216,110.444887
922.45178,208,110.55448
915.928902,206,110.658746
1387.368941,282,110.802741
1075.286103,235,111.839691
943.260015,219,111.957106
924.960812,203,112.060803
491.870151,120,112.121909
1076.593831,236,112.240526
2483.300654,529,113.419708
906.556526,204,113.523799
1595.340585,341,113.696156
739.095736,164,114.669679
1047.085569,228,114.791602
944.324449,209,114.90086
729.019371,164,114.983848
936.688628,216,115.09199
930.217027,201,116.088843
682.992813,165,116.341138
1025.535915,210,116.447964
1741.216782,358,116.646296
2403.564175,495,117.798786
698.68665,160,117.911991
766.664312,173,117.99885
2030.145783,429,119.188892
1800.65068,350,119.385704
1165.756495,247,119.508136
1043.998093,231,119.623195
1971.886561,419,120.743061
965.100905,194,120.845831
739.940789,161,120.929989
2689.986454,551,122.090694
1542.344465,314,122.361863
1704.2137,328,122.523885
1178.565685,237,122.641067
1177.900002,246,123.789482
875.921072,192,123.885957
950.135155,207,123.990484
1092.30498,242,124.112294
1342.035887,275,125.146028
907.50021,205,125.254914
1793.813562,366,125.442534
924.060227,206,125.546512
724.924439,159,126.526929
820.604319,181,126.636458
905.510789,194,126.738086
1191.7283,247,126.894991
942.431215,204,127.000069
1990.811562,402,128.094902
1057.760281,224,128.21241
1022.652179,219,128.323434
1359.089154,275,128.466586
982.551533,217,129.525041
826.502941,188,129.625293
1965.017055,399,129.826477
892.034156,194,129.922834
810.375069,184,131.066901
1939.446976,399,131.281921
1010.006064,225,131.394799
1119.220306,258,131.525876
675.484597,155,132.499686
1344.70198,270,132.643049
1166.318534,245,132.767005
2413.413117,512,133.928565
785.337282,183,134.026594
1820.320753,411,134.237064
1619.415717,339,134.411381
1903.324684,387,135.515381
838.03908,188,135.610105
913.098171,192,135.707432
1208.657888,262,135.838343
922.89901,198,136.89734
1562.218755,306,137.059605
1339.676997,272,137.196811
4581.142679,911,139.115545
2378.178256,504,140.282288
2584.947712,550,140.569168
818.824785,179,140.659314
1271.47682,280,141.763591
539.950185,141,141.837748
740.292061,160,141.922865
1184.261113,251,142.04931
869.873577,187,142.144232
1105.079952,224,143.15094
1541.840613,343,143.331358
2749.48264,532,143.606403
1269.060827,242,144.61934
1864.97024,373,144.813204
1837.864999,354,145.2801
3009.749782,559,146.522239
1351.365796,270,146.673533
857.294845,185,146.76691
2580.620287,516,147.930369
2703.798447,542,148.203134
1445.60197,291,149.301372
1270.221081,250,149.434532
1190.968477,248,149.560466
738.249592,167,149.644916
1104.373494,257,150.660936
1542.497983,312,150.826391
1052.600192,210,150.932616
2957.862598,574,152.129354
1109.378894,221,152.246749
897.575551,195,152.526015
1267.856151,241,152.649372
1147.589933,235,153.677854
1276.977494,246,153.84143
2046.589015,415,154.05206
1259.90999,257,154.180919
819.299639,178,155.207007
5189.802642,1000,156.642486
1818.364577,372,156.840254
1075.102954,215,156.949103
2071.997352,423,158.070039
1272.514369,250,158.204899
1419.809662,298,158.356518
1395.207123,274,158.494753
2592.676313,492,159.705799
2089.864667,408,160.346327
1107.539877,229,160.462017
1550.429466,295,161.518444
1383.562064,268,161.657024
1521.470704,288,161.801776
741.714998,170,161.887235
975.314779,218,162.925963
1191.825557,240,163.054232
816.113503,183,163.146583
2442.530651,459,164.290026
2845.026478,547,164.576478
2668.191465,500,165.727594
3396.043352,659,166.067888
1355.632,269,166.202338
2476.615313,483,167.656335
2193.671972,413,167.865402
1392.324829,277,168.913122
1379.044839,266,169.055543
1500.442449,285,169.225297
2038.13276,392,170.310746
1660.14137,311,170.477638
1640.479746,322,170.641068
2266.799514,423,171.756182
1467.51579,284,171.907165
1258.637784,243,172.030903
948.926124,204,172.133871
1652.683223,324,173.187764
1978.54611,374,173.384382
1734.57872,343,173.560034
910.406546,195,173.687204
3163.735375,595,175.154576
1537.540459,287,175.300562
1816.944009,336,176.382101
2305.015501,431,176.619702
1256.753777,241,176.741609
1595.263705,320,177.799297
602.554976,135,177.872342
1137.311623,222,177.987037
1054.764625,210,178.092953
3403.776648,629,179.348158
1551.857062,293,179.500606
1348.07624,259,179.631751
1506.402346,281,180.667418
922.149726,186,180.766292
1677.51811,326,180.933306
419.552852,106,180.988733
1844.34507,345,182.059181
979.911918,195,182.388581
2111.356905,410,182.595643
1690.824239,308,182.749871
