#{"t_start": 1734961243.038347, "env_id": "Walker2d-v4"}
r,l,t
464.128845,154,23.325462
487.854134,159,24.311002
582.335482,181,24.409845
528.483928,157,24.49195
575.383379,170,24.578674
394.404056,130,24.645296
557.70365,185,24.739995
519.764362,156,25.701496
539.878317,177,25.797801
555.021017,331,25.973232
618.600127,255,26.104347
596.743468,182,26.198182
507.176445,163,27.182588
488.359174,156,27.267473
580.316138,209,27.376257
505.538512,177,27.468194
597.078052,184,27.561911
641.89404,214,28.558775
580.447711,190,28.661647
582.779393,189,28.762445
689.714699,244,29.012655
460.346549,144,29.092283
-93.286551,192,29.211862
564.273666,178,30.276976
633.218712,183,30.378021
453.307912,144,30.453024
632.239518,213,30.561579
526.641202,150,30.638872
415.818969,124,30.701551
636.893684,203,31.703351
642.139981,201,31.812136
580.138867,188,31.908251
556.882404,176,32.001273
548.732167,156,32.080668
630.049003,205,33.08206
589.501158,185,33.183181
632.231353,205,33.291102
562.41393,163,33.37487
484.945356,140,33.445009
682.331999,218,33.556413
613.218824,213,34.563018
509.415698,153,34.646561
658.355131,207,34.754838
531.110783,161,34.837273
663.175486,232,34.95593
563.82617,157,35.919032
565.725932,171,36.012011
516.786319,153,36.096758
586.932006,173,36.297582
521.205621,149,36.372813
621.6218,192,36.470652
513.963427,140,36.557791
613.223384,210,37.59437
506.979765,174,37.690842
582.978963,178,37.789431
580.741042,176,37.880208
600.713452,183,37.973606
541.965702,154,38.936638
612.321552,160,39.022777
628.574548,194,39.15723
608.535957,207,39.263462
559.818778,154,39.343736
549.008233,169,39.429804
574.415428,175,40.41438
625.740694,219,40.533496
620.522481,183,40.629515
478.216846,141,40.702031
615.538591,176,40.791448
549.471115,163,40.875386
633.403754,196,41.87272
678.570213,215,41.990006
496.427413,145,42.064162
553.470018,161,42.149665
668.085369,195,42.249262
604.088514,169,42.335917
595.887689,184,43.347148
576.846924,161,43.527175
553.846955,158,43.609207
592.556648,167,43.695173
576.84453,169,43.781934
552.863267,160,43.863877
718.26387,234,44.876896
555.708065,154,44.960606
597.980233,190,45.057769
545.916557,163,45.140723
712.186568,228,45.288506
632.336179,199,46.289003
563.255412,168,46.379753
583.87626,156,46.461979
517.013452,144,46.550142
546.126135,172,46.639974
643.338748,196,46.740064
512.039582,143,47.701667
559.70276,153,47.789581
522.51852,149,47.877294
509.350615,136,47.946867
571.375334,155,48.025824
471.256375,132,48.093679
552.283894,157,48.174739
547.220912,153,49.158884
570.243101,156,49.243723
686.231212,174,49.335567
545.445688,160,49.416718
591.941864,167,49.501231
612.831642,172,49.588658
702.561143,197,50.588007
469.015737,138,50.758604
622.087846,177,50.853651
548.697667,146,50.92839
661.150328,201,51.030035
564.780582,152,51.106588
733.590335,208,52.108853
575.262592,155,52.194958
710.78659,182,52.290897
584.490436,155,52.36863
448.016197,120,52.430573
541.522652,135,52.505299
530.735167,141,52.578905
554.15622,153,53.566195
536.93868,151,53.646824
593.343156,177,53.740595
552.369843,161,53.823392
731.307268,219,53.934156
588.796509,187,54.029442
482.320458,124,55.022953
525.220087,148,55.103303
497.712509,140,55.179086
-67.438406,82,55.219998
718.070919,184,55.31399
506.877118,141,55.386924
724.899811,197,55.486843
723.052602,177,56.486599
-16.643615,14,56.494058
600.853538,145,56.588843
702.445191,188,56.686305
608.997371,186,56.78101
726.095247,203,56.883993
566.737727,165,57.8564
661.270977,178,58.072295
779.326502,191,58.170252
675.342166,167,58.258012
581.894571,147,58.333595
728.643316,177,58.42366
483.516837,130,58.48853
806.969915,198,59.534165
568.004172,156,59.618378
722.47468,177,59.709572
650.901892,177,59.79939
801.329311,222,59.911771
561.480453,140,60.878411
639.642409,147,60.958584
751.531676,183,61.060954
679.479185,177,61.151797
601.430261,161,61.237463
548.390682,150,61.313652
578.56161,145,61.387069
794.398687,214,62.398967
682.280883,179,62.495107
538.214836,146,62.570267
609.180826,161,62.652425
643.775623,159,62.733344
780.225368,185,62.827306
534.172753,139,63.955212
526.879533,143,64.033155
553.812061,146,64.110646
714.319717,177,64.200357
676.679642,171,64.287026
723.489711,177,64.378431
846.952533,197,65.475467
642.594446,163,65.563069
710.727247,171,65.653299
765.862621,182,65.743499
565.412017,148,65.818547
608.953155,157,65.898013
677.127559,165,66.936396
911.671449,208,67.048475
742.727549,186,67.14535
939.388493,219,67.255819
739.0496,186,67.360996
994.635738,218,68.390191
539.703155,133,68.462634
602.098558,165,68.551258
703.679141,171,68.638778
770.539201,182,68.730322
1036.444438,228,68.84527
676.743329,165,69.859087
717.340615,174,69.953728
813.030969,191,70.053336
612.767153,152,70.129218
711.107205,166,70.213763
522.209047,138,70.283269
666.005086,162,71.425235
677.714046,163,71.544702
828.398752,196,71.656333
664.734213,160,71.749553
729.104798,176,71.839537
1049.506363,256,72.088174
795.087634,200,73.103051
1034.846339,224,73.222308
791.856988,189,73.317612
639.940738,152,73.394969
974.259055,225,73.508632
845.211361,182,74.497527
1239.838696,273,74.642389
752.990064,187,74.736332
903.143539,218,74.846627
579.745795,142,74.917483
531.833097,133,75.881721
611.273264,166,75.970895
621.659039,155,76.054144
918.545638,230,76.170523
1164.481466,276,76.315173
749.788378,185,77.336573
646.0073,160,77.422111
1187.525198,271,77.562979
889.336074,200,77.66404
715.818141,165,77.748418
659.50475,163,77.831222
595.940911,146,78.820082
1077.014545,237,78.946348
689.137979,159,79.026358
733.15224,172,79.119622
691.177405,160,79.378814
938.539864,220,80.385024
887.64732,205,80.496949
537.395568,129,80.566405
777.83125,183,80.658521
762.977956,173,80.745639
536.070822,133,80.812462
760.577348,178,81.83505
1272.978162,272,81.979123
1259.750593,265,82.113938
866.512423,194,82.21241
867.38337,196,82.311636
630.558588,153,83.304962
944.78374,213,83.419833
1030.252174,219,83.532703
1021.815607,220,83.643602
948.784052,217,83.753215
1042.912317,231,84.764877
745.280073,177,84.858865
731.283064,166,84.944851
958.967671,214,85.052229
946.921457,208,85.157287
922.325587,202,86.152123
1139.972126,245,86.290362
993.939862,215,86.399297
749.146525,173,86.709856
703.658632,171,86.797889
771.443802,175,87.777112
1640.146179,395,87.984917
635.327997,155,88.063195
832.457959,198,88.172275
887.27178,206,88.277076
878.488456,215,89.321988
720.574253,163,89.412599
767.722602,183,89.505604
976.563477,218,89.615847
901.799397,205,89.71996
673.538842,154,90.730221
1072.290313,235,90.855455
680.073624,169,90.942781
1084.147172,238,91.06282
984.550826,213,91.170545
1174.535817,258,92.210609
1186.367624,264,92.34903
1074.437082,228,92.46479
674.696136,166,92.547708
717.799025,172,92.636912
793.14247,181,93.642875
665.935851,157,93.727115
1023.122144,220,94.036938
769.459226,173,94.123928
710.045415,174,94.212165
831.11917,187,95.208259
991.525928,217,95.324418
515.103199,136,95.39825
656.683057,162,95.478921
666.024491,155,95.558071
255.142215,77,95.596258
847.523739,189,95.691895
1042.86833,246,96.755657
1012.442913,211,96.866271
868.556124,204,96.969013
905.134575,200,97.069782
936.101986,205,98.066647
730.142225,182,98.164373
930.952435,196,98.312822
725.001603,174,98.402169
774.381403,178,98.492902
840.947279,197,98.592866
1184.941541,252,99.66999
718.094596,168,99.760027
594.199415,143,99.834132
509.009783,134,99.900309
1134.658562,246,100.025815
840.016007,203,101.032704
1134.876354,241,101.160678
1351.367019,284,101.700378
632.329199,149,101.776465
843.342935,193,101.87443
859.606401,184,102.860868
1609.324073,337,103.039877
850.561134,200,103.139935
978.604137,217,103.249487
1404.317567,306,104.376164
686.960931,162,104.462325
1185.863757,264,104.598076
1186.246656,252,104.726724
785.333188,176,104.81579
243.043104,72,104.851709
922.320585,202,105.850632
2643.712929,545,106.12947
1911.052766,419,107.268446
730.492735,165,107.357021
881.938105,196,107.457666
897.595156,205,107.561456
980.379189,212,107.668182
1600.928646,316,108.772554
1068.941733,225,109.13037
834.442953,183,109.243355
632.60678,152,109.321819
1138.5957,240,109.44684
739.99277,186,110.459316
2096.86389,426,110.680071
3806.382572,856,112.040258
1120.55614,241,112.162484
864.381878,187,112.256367
937.196869,199,113.25077
962.745587,209,113.370608
1118.758497,236,113.493682
1303.074726,276,113.634891
990.554334,219,113.744657
929.423237,204,114.740569
780.927034,175,114.836018
988.375135,210,114.943274
890.131909,209,115.048609
788.833662,176,115.137008
1410.552716,294,116.348552
1130.343515,238,116.470904
1141.53603,244,116.611175
1008.129115,225,116.725722
1177.691634,259,117.755766
788.865414,171,117.876729
782.329602,179,117.96831
2220.549208,486,118.213016
1045.52744,218,119.301863
765.315097,168,119.399533
1121.314909,250,119.525331
774.079454,171,119.609198
932.069016,206,119.712973
973.546722,207,120.725006
1118.466516,236,120.850915
1005.861,212,120.960392
863.062038,198,121.061508
1190.240387,243,122.061595
1130.199473,244,122.303568
1188.170696,257,122.4305
798.864251,182,122.520908
658.307642,153,122.596077
836.531083,184,123.562897
1809.3856,358,123.891866
911.804627,205,123.995306
1312.498477,262,124.127355
786.835846,173,124.215095
1994.570016,419,125.328135
1669.16851,333,125.496877
1165.212409,253,125.623572
1401.516385,297,126.694998
1351.449915,273,126.866089
596.199529,139,126.936692
1658.711877,335,127.10668
653.130973,153,128.074865
836.514745,178,128.169729
1282.493575,261,128.304189
821.487625,184,128.396732
911.247587,195,128.501409
2116.386617,449,129.681945
790.945363,179,129.77098
1146.607101,237,129.88995
931.237389,196,130.142869
2098.735443,432,131.268531
845.384031,176,131.359951
1356.0826,294,131.50764
457.017423,115,131.565748
1509.554753,306,132.621542
958.10232,204,132.72729
714.425024,160,132.807623
1179.274281,247,132.932345
3635.582617,737,134.216424
1907.133745,371,134.406418
1695.598792,355,135.491379
2077.274628,414,135.703689
2816.906103,576,136.953986
1273.395884,279,137.099958
1109.167022,228,137.215318
2113.83324,455,138.890241
2765.678859,585,139.2191
2607.903722,519,140.379695
618.321906,141,140.453876
1530.657146,322,140.617369
1115.452421,227,140.730797
2823.569519,566,141.986091
2343.64503,494,142.236966
2053.149637,415,143.346773
1292.727252,266,143.481537
1064.295047,221,143.592944
3645.208669,711,144.854871
1945.697104,388,145.337347
2723.263938,536,146.582675
869.408906,191,146.680364
1814.088536,367,146.865541
1424.835435,281,147.908596
750.510736,176,147.998213
1150.796099,250,148.125623
1076.125906,227,148.239665
1175.759133,248,149.313959
980.923138,208,149.427958
1403.077094,286,149.57215
2513.882902,473,150.698431
1849.410598,352,150.884125
1391.66441,272,151.021532
1476.102676,289,151.165996
632.164022,146,152.14703
2228.113828,449,152.561675
812.728898,181,152.654245
1370.972232,267,153.696942
1770.724432,343,153.913112
1858.487461,375,154.101376
2563.429495,482,155.285434
1853.742067,364,155.474793
3514.016797,654,156.727109
1302.440783,270,156.871266
924.685132,191,156.967771
159.223595,58,156.99747
836.414541,180,157.092244
1385.603012,284,158.142671
2790.925939,550,158.426115
500.520966,127,158.490861
1112.642955,225,159.555866
1330.5904,261,159.696816
2488.974488,482,160.376267
838.140698,190,160.472428
1137.959884,228,161.49208
1461.068,278,161.639003
2456.808159,449,161.864311
1024.785376,215,162.898832
828.865115,179,162.995598
1530.129643,304,163.151953
544.706708,132,163.218942
1281.483729,276,163.358979
3242.932509,616,164.591459
1912.222876,364,164.774824
2334.570186,453,165.908921
5359.382804,1000,167.622995
1222.173891,243,167.74752
465.737996,112,167.803042
989.499563,207,167.907526
2672.377622,507,169.07907
1323.941443,263,169.23905
3309.81867,604,170.437337
1803.23577,359,170.623395
4081.597344,741,171.904644
1428.366901,276,172.047052
1322.474732,250,172.172882
1804.189581,339,173.235139
1228.465507,242,173.364468
3685.233961,668,174.637124
741.978545,161,174.722939
429.871882,107,175.034471
1346.790768,258,175.165771
2741.315275,525,176.338358
1350.709224,261,176.479358
2762.295249,514,176.755319
2988.266305,542,177.930834
1487.366011,285,178.076439
188.04224,61,178.106955
1053.620336,215,178.215141
2661.955709,508,179.412028
1161.85128,231,179.530771
1258.551911,257,179.660689
969.358811,204,180.655096
504.258617,123,180.720952
929.805101,193,180.823315
1528.803453,298,180.97515
507.989957,123,181.03812
1503.1246,280,182.076275
1722.903599,346,182.4827
2017.131526,377,182.671864
1033.552974,206,182.775315
