#{"t_start": 1734961243.143069, "env_id": "Walker2d-v4"}
r,l,t
-7.346148,20,3.847513
-10.983303,37,3.86582
-25.429127,39,3.886743
-25.289631,15,3.894457
-21.165334,27,3.907967
-14.382459,19,3.917572
-36.718853,22,3.928593
-20.603569,17,3.937199
-14.862935,23,3.948707
-17.782801,10,3.953741
-28.547026,30,3.968646
-17.440785,18,3.977701
-84.895456,73,4.016243
-15.747473,21,4.027045
-23.413758,15,4.03461
-11.517618,30,4.049945
-11.73019,31,4.065482
-18.393879,10,4.94757
4.73621,56,4.977174
-18.488299,15,4.985114
-20.224872,10,4.990481
-14.577297,17,4.9995
-15.561553,21,5.010739
-6.924997,22,5.022388
-17.636201,38,5.043464
-19.036215,20,5.054899
-2.150118,30,5.07104
-11.457711,49,5.097189
-5.698485,35,5.11568
-26.860112,11,5.121425
-57.961533,44,5.145513
-1.79126,43,5.167659
-15.416067,16,5.175903
-6.670663,26,5.188875
-29.851341,47,5.212886
-7.462366,34,5.229676
-14.939636,14,5.237492
-19.53236,8,5.242304
83.30681,93,5.291439
-19.640779,25,5.304257
9.798723,46,5.327339
-12.604479,20,5.337273
-15.062067,25,5.349749
-21.612321,37,5.369923
-0.117699,35,5.387615
-2.220546,20,5.397774
37.880913,55,5.425559
-20.173224,13,5.432132
-9.329007,17,5.440496
3.460046,69,5.476643
120.73607,119,6.44724
-7.663759,17,6.456341
54.917912,113,6.517175
-18.766335,12,6.523778
13.067805,40,6.545925
-3.83806,33,6.563359
523.710043,196,6.665857
-23.324139,19,6.675655
-5.78132,46,6.699349
107.880117,73,6.737261
120.906975,104,6.790149
21.742705,53,6.816677
-18.968536,19,6.826968
8.398867,76,6.990317
-8.823436,26,7.013718
-4.463558,32,7.044529
-21.561109,17,7.05907
-14.266909,18,7.072688
439.83245,164,8.117435
432.403856,196,8.222748
-112.199541,169,8.309925
-66.958712,142,8.381207
89.239435,143,8.454443
442.587898,175,8.544068
164.936522,162,9.569919
467.173901,172,9.666038
488.543603,193,9.766024
404.917671,159,9.847739
416.822688,164,9.93146
422.95697,197,10.031612
405.925735,139,10.987648
344.453293,206,11.104217
356.824082,121,11.168422
311.649494,111,11.224159
603.853658,323,11.389448
509.567342,237,12.414577
370.720555,122,12.480615
-82.538614,229,12.604426
49.782578,65,12.638142
445.747039,163,12.72251
511.571812,183,12.815455
307.096167,100,12.867908
-26.076206,102,13.811567
389.407392,137,13.886101
389.129084,129,13.955442
400.866383,142,14.030588
528.237091,239,14.153065
486.188704,176,14.337756
532.778026,214,15.323829
698.591242,466,15.574997
489.586225,185,15.670216
500.120547,176,15.762669
443.348489,154,15.841598
587.715035,241,16.921139
455.800972,211,17.033157
496.185669,175,17.123088
508.852215,186,17.230791
512.30432,188,17.327457
322.174744,111,18.326886
577.701367,240,18.457809
355.714247,133,18.5278
417.340655,145,18.601358
531.90615,171,18.69
472.794179,161,18.772534
499.492001,162,19.770998
399.415771,126,19.840802
551.447215,166,19.930896
-64.125327,135,20.000916
558.177139,196,20.10238
414.19311,143,20.174535
706.188418,279,21.245581
430.466775,174,21.34148
413.772558,127,21.410085
558.24466,199,21.51272
351.644763,120,21.67091
556.353944,248,21.801161
479.360711,160,22.774254
573.940744,214,22.890902
595.409599,368,23.079378
347.538636,108,23.133519
545.100136,210,23.241572
587.2337,191,24.24622
575.767642,185,24.346598
466.497897,149,24.423311
485.945001,173,24.510904
497.529286,170,24.597002
535.046533,200,25.581298
393.296019,154,25.663611
629.53036,217,25.781886
45.245185,360,25.967804
385.788138,124,26.031412
616.992522,285,27.079647
625.276309,213,27.195003
519.171104,158,27.27877
607.847115,183,27.37157
424.321186,137,27.440753
594.0389,236,28.448959
631.756713,186,28.54959
492.262063,129,28.619132
599.091314,197,28.815176
697.217642,263,28.986155
592.453643,191,29.105695
546.074249,178,30.17078
693.172776,262,30.314036
455.523015,131,30.379896
505.917847,156,30.459947
632.124785,194,30.5594
594.06223,174,31.541926
619.290183,195,31.647925
606.915804,181,31.7438
557.128013,191,31.84129
574.663027,192,31.942717
675.711947,229,32.955476
653.429177,224,33.077493
503.644858,151,33.158084
549.446805,154,33.235674
551.654012,160,33.317897
527.859329,167,33.403562
577.542505,164,34.379429
598.56415,189,34.481812
479.918128,139,34.557932
537.505145,187,34.655175
641.928237,199,34.756642
532.389063,159,34.838585
684.408366,224,35.836854
617.950455,183,35.937921
607.961239,178,36.142764
461.646283,144,36.218775
531.547766,161,36.300202
648.344851,240,36.437266
491.054452,141,37.434758
618.181877,174,37.529704
582.888788,177,37.632637
586.854203,172,37.721964
677.398262,205,37.827186
525.564242,163,37.912351
456.559303,135,38.86481
576.122886,166,38.957094
580.415888,157,39.068158
413.5817,118,39.129085
533.111839,146,39.204021
682.51285,245,39.330192
572.288097,162,40.308113
663.399274,209,40.421793
659.965986,219,40.536615
699.680781,256,40.6678
534.296024,147,40.74352
683.627189,238,41.761165
741.591117,287,41.916254
637.418565,179,42.010872
518.700219,145,42.085278
631.385053,185,42.17859
667.312916,226,43.210051
462.418087,132,43.281843
627.132865,172,43.466609
589.36266,162,43.549821
555.076114,159,43.631026
710.234398,228,43.74778
643.238791,168,44.725642
620.824717,181,44.82363
583.478926,163,44.908038
477.651227,137,44.978414
617.080379,170,45.064847
577.598224,165,45.180774
524.848873,155,46.156576
635.294823,187,46.258572
584.943141,170,46.348794
583.638178,153,46.441156
716.57124,192,46.541313
587.679305,165,46.625839
453.895914,127,47.578943
510.947674,134,47.649714
521.630441,137,47.736733
646.619461,191,47.836604
685.267106,214,47.94524
543.092967,152,48.023485
492.516367,141,48.097799
613.979353,187,49.100074
842.287503,249,49.233441
587.430402,178,49.323297
546.519502,153,49.401159
611.414197,171,49.488093
635.190046,169,50.472674
536.451295,142,50.645407
663.827023,169,50.73577
795.454656,196,50.836918
620.155655,163,50.919194
453.298918,127,50.983493
644.843591,173,51.964099
699.897616,179,52.061052
619.985056,170,52.154747
609.949882,182,52.247585
441.714317,124,52.311497
579.465275,155,52.393191
481.035128,140,52.469152
685.500307,177,53.469237
543.371387,149,53.549427
567.188711,145,53.625999
598.247686,160,53.707973
578.45635,150,53.784531
572.143769,158,53.864407
416.72548,113,53.92177
549.737209,148,54.929228
780.132363,194,55.033595
637.624045,174,55.123373
576.148526,163,55.206764
506.883041,139,55.278628
519.700505,136,55.347326
492.940822,133,56.321956
472.08609,124,56.388386
682.754308,195,56.510217
473.790959,131,56.577184
549.096206,148,56.653005
660.933888,175,56.7423
522.188699,136,56.80974
702.041394,174,57.910395
703.371862,205,58.018563
732.151741,170,58.105295
246.381248,76,58.14567
753.285716,195,58.245418
421.59236,121,58.306945
617.248372,157,58.385955
600.449743,153,59.408334
558.472801,146,59.486793
653.637308,163,59.571491
761.638872,245,59.696354
529.354647,131,59.761842
594.413839,151,59.838562
650.075822,177,60.828074
727.204449,206,60.943474
607.679134,152,61.021018
714.809751,188,61.11978
712.69369,169,61.207434
603.806996,160,61.288451
568.69281,153,62.267498
765.892087,185,62.367743
610.550955,159,62.450486
791.295952,188,62.546218
510.623665,128,62.610864
665.717963,181,62.702587
613.773562,156,63.839598
239.385859,76,63.881388
607.755287,152,63.962164
467.446546,126,64.028135
633.206989,158,64.108583
657.633444,163,64.191318
752.06785,172,64.280107
461.556382,126,65.338431
633.468591,162,65.425259
707.108748,186,65.5252
665.364011,161,65.606799
575.363753,154,65.683787
696.691826,171,65.770206
559.701262,147,66.796776
688.436231,170,66.888431
627.165921,160,66.974653
667.92085,164,67.058713
823.650922,196,67.157537
656.967916,158,67.248834
752.306175,188,68.261914
916.573467,207,68.373337
582.836824,151,68.454406
554.674807,147,68.529538
678.972274,174,68.616642
622.69661,212,68.723977
572.191666,150,69.729208
768.698174,208,69.841694
526.882654,134,69.914061
472.260657,121,69.973007
514.64987,132,70.039454
630.054755,152,70.117073
886.880287,203,70.220283
699.175902,167,71.38059
606.917203,156,71.486299
583.557155,150,71.569942
617.932755,150,71.656644
707.812713,172,71.744455
575.059238,144,71.936166
662.332185,169,72.931016
665.84332,160,73.017598
560.739212,151,73.099414
713.890214,171,73.185619
668.440332,160,73.266634
861.070202,197,73.365488
857.806404,190,74.357895
679.422286,171,74.448866
604.601266,152,74.529063
785.584622,181,74.619382
948.13516,226,74.733725
553.71274,138,74.803248
984.1071,246,75.82799
781.749636,177,75.923096
890.271214,218,76.034683
681.651496,180,76.129038
821.810848,191,76.227558
970.957149,214,77.264965
818.541899,199,77.371006
748.03415,177,77.461853
929.487919,227,77.577431
715.241476,169,77.662904
609.852393,147,77.737887
888.007743,198,78.755854
583.072041,142,78.830136
852.705932,204,78.933767
555.078153,138,79.009088
613.926082,146,79.261181
559.612668,139,79.332833
717.108922,166,80.312498
976.284662,221,80.434072
570.806926,137,80.504108
659.419509,158,80.583897
844.409518,199,80.684398
834.99311,216,81.725512
1525.604523,331,81.900167
780.844447,179,81.991502
1010.256365,215,82.10029
612.803181,144,82.173617
694.589851,164,83.169338
771.037055,175,83.263206
579.70717,138,83.338185
625.760664,153,83.416896
889.122303,208,83.521854
1046.779459,229,83.637574
834.105887,190,84.625894
716.075339,179,84.72182
515.642924,127,84.790267
1233.803183,271,84.926119
1045.598673,227,85.040696
597.298194,153,86.006821
550.011703,137,86.081202
740.515809,178,86.184167
814.083787,197,86.284176
925.953585,217,86.616857
1199.021368,260,86.750485
847.469086,201,87.746047
528.911866,135,87.818298
897.571185,196,87.918238
841.171392,191,88.014646
677.142706,164,88.105178
1226.699514,271,89.175742
1113.553898,243,89.311233
641.79276,159,89.391467
650.275055,164,89.473903
1197.805322,280,89.617007
861.270834,186,90.644313
854.007356,187,90.744178
750.675843,171,90.832684
720.057762,177,90.922569
659.636133,156,91.001528
809.284467,184,91.094611
948.211024,220,92.115095
570.633061,145,92.192055
765.117099,173,92.280137
568.513043,137,92.349498
784.134048,180,92.440121
728.982775,162,92.524142
1627.440659,349,93.619805
982.482328,204,93.921166
831.876487,193,94.018755
1225.366903,270,94.155947
663.435111,158,95.138713
822.291553,190,95.241637
857.894595,191,95.340676
965.723157,221,95.452414
1133.996976,241,95.573827
629.224852,153,96.586882
656.883906,158,96.671528
1126.969193,251,96.800531
715.831114,164,96.883105
724.790118,165,96.966649
1362.431046,293,98.010241
1035.353495,218,98.140915
604.452873,143,98.246919
947.9237,201,98.349924
613.487317,145,98.422222
830.595001,183,98.515327
839.198454,188,99.559916
847.183215,195,99.664389
737.731825,169,99.750756
621.034703,164,99.833501
797.29264,184,99.92659
1033.135181,229,100.947114
644.792897,160,101.033265
2038.910278,443,101.654926
931.657383,210,101.761284
952.493824,214,102.76373
1086.972704,227,102.884965
612.394654,147,102.959445
490.6392,124,103.022205
959.819828,218,103.13233
1162.509905,251,104.22685
816.703978,182,104.324565
893.63837,199,104.429585
1024.704532,231,104.546066
1110.673484,227,104.66392
553.451099,141,104.734085
994.562938,233,105.748666
1189.658905,251,105.879895
1824.978942,390,106.076806
711.656563,171,106.168179
1133.964789,248,107.218888
1601.404019,327,107.386209
934.750838,211,107.492877
851.505736,185,107.586006
1110.820513,233,108.645652
2961.717506,671,109.25712
1082.433681,232,110.290399
684.768883,163,110.37809
429.31171,108,110.434241
200.480711,61,110.467269
1045.548919,235,110.58633
657.969979,155,110.662943
1416.24036,333,111.751982
657.911118,156,111.83544
879.052739,195,111.937683
1210.566787,256,112.067474
1041.309231,227,112.181354
1203.371076,270,113.215814
687.467986,157,113.308598
1074.80936,220,113.42138
852.053825,189,113.517838
1064.600183,238,113.63716
2315.348989,497,114.789606
1352.945574,279,114.929885
1097.797583,229,115.044649
726.344478,165,116.024589
660.102909,153,116.270303
649.148586,151,116.345889
879.278001,190,116.443223
1862.294969,389,116.656753
895.128201,212,117.664204
1019.019803,214,117.806484
827.118672,189,117.902171
982.09411,214,118.01092
765.245113,178,118.100415
776.138404,173,119.163307
1057.990868,242,119.301775
1067.928299,223,119.413425
1031.250485,216,119.520921
1731.548038,348,120.602698
1733.324854,360,120.794717
1245.54146,254,120.923977
786.17851,175,121.012308
656.755443,151,121.965915
1844.594895,378,122.272486
862.123772,200,122.371535
778.142184,173,122.457436
806.523927,186,122.549828
1128.454986,231,123.690024
1812.545899,381,123.882263
1240.26493,253,124.009424
911.358344,208,124.114847
3402.533847,708,125.374871
1058.161937,230,125.490261
754.809414,173,126.494182
759.826132,171,126.58381
881.569828,189,126.682794
2434.823593,487,126.96157
858.700811,182,127.941334
1459.050558,307,128.105758
1318.435142,264,128.239223
724.566946,168,128.323607
581.391825,142,128.402747
1042.092949,224,129.463033
859.457472,191,129.564789
1357.285115,285,129.70707
1051.643036,217,129.815828
959.004451,222,130.97825
893.371585,186,131.07728
2594.682855,497,131.337222
917.534298,190,131.432663
981.336427,212,132.436571
1460.658761,317,132.604272
1769.958952,339,132.773804
837.088619,214,132.881794
521.600683,131,133.851462
1177.739127,240,133.981387
3269.90636,651,134.31334
866.025391,190,135.308984
3023.741754,640,135.640594
776.806261,165,135.723714
2106.348233,450,136.913691
1261.845479,254,137.044937
1185.669641,238,137.609657
1952.330892,401,138.814226
1740.177463,370,139.009391
3246.035972,674,140.271841
1249.919302,253,140.402841
1724.400008,334,140.571044
1776.946675,362,141.717933
816.912864,176,141.812913
2123.611997,426,142.028849
656.639375,157,142.10808
1323.98225,265,143.137567
1156.562277,222,143.254112
1607.745291,320,143.415583
4907.197013,1000,145.110768
1218.6554,242,145.232719
733.07122,166,146.269413
1763.950738,338,146.448769
1202.440847,243,146.585677
2641.513554,513,147.742168
885.376668,194,147.845439
2922.14483,556,148.125546
1412.284848,277,149.215626
2855.44028,582,149.518647
855.861946,179,149.609192
1243.546275,249,150.622257
1152.767323,227,150.743052
1736.177686,365,150.927866
649.441469,144,150.999389
2865.076084,556,152.19369
3556.652142,678,153.660243
863.613772,182,153.759667
958.926783,208,153.865811
1375.073379,285,154.01061
903.683988,188,154.103793
1315.967434,265,155.17859
1134.952116,230,155.301453
1373.662994,276,155.440086
2749.079584,519,156.624061
1726.235681,354,156.810349
785.209923,168,156.896342
2121.383097,418,158.016475
769.420286,172,158.107546
2693.645706,501,158.364051
2925.607141,572,159.614682
1094.631005,219,160.158912
1228.268468,237,160.279593
1372.263442,266,161.315338
1410.052697,268,161.457401
827.059529,179,161.550729
3049.844949,577,162.765728
2307.302722,438,162.99792
277.425194,83,163.039329
1341.553554,257,163.168335
1742.156042,329,164.250126
1262.977643,249,164.382557
1246.07565,267,164.517767
3569.135486,685,165.767878
1523.945162,299,165.921685
1142.338651,230,166.037847
1431.065515,288,167.093517
1846.613053,341,167.563354
1565.426232,314,167.722985
1270.381516,256,167.852294
3166.617323,601,169.082383
1126.692858,226,169.211656
2277.690646,449,170.331667
1280.651673,249,170.462349
1739.2028,351,170.638448
3605.87328,671,171.887869
1531.46959,296,172.037161
1327.242852,259,172.167958
1127.420168,224,173.174035
1467.663212,301,173.334398
2099.602624,401,173.536942
2509.456627,471,174.969014
1661.564963,314,175.128975
1487.579755,294,175.278736
2426.005601,456,176.425375
1149.486929,224,176.553078
1176.708272,230,176.669416
1414.815036,284,177.708884
1895.092418,370,177.903299
1719.985134,313,178.061647
1465.541178,287,179.134107
2575.483687,495,179.39723
1739.884578,329,179.564663
2894.957581,534,180.734616
1296.538214,255,180.864205
1547.68943,299,181.016288
1944.024002,358,182.325028
164.367606,57,182.353529
1196.636273,229,182.468706
2225.272778,425,182.683402
