#{"t_start": 1734962106.824351, "env_id": "Walker2d-v4"}
r,l,t
-34.315286,29,4.728623
-75.453442,47,4.766743
-35.36155,14,4.776724
-34.588041,15,4.786714
-19.739422,11,4.794268
-46.717708,23,4.810029
-38.898939,19,4.822787
-15.873306,9,4.828682
-21.00335,11,4.836092
-63.638449,45,4.869118
-23.656556,16,4.879924
-34.310525,17,4.891183
-37.609339,19,4.904461
-22.571827,12,4.912743
-30.352279,17,4.924413
-25.875783,14,4.93364
-21.971122,11,4.941062
-19.051615,8,4.946456
-13.117967,7,4.951297
-19.19684,11,4.959881
-39.123806,22,4.975581
-25.139609,14,4.985917
-21.43978,14,4.99549
-24.495454,19,5.008153
-23.732578,12,5.016401
-33.129649,16,5.026964
-36.891201,21,5.04109
-73.007839,38,5.067933
-18.952226,11,5.075733
-30.775922,14,5.085485
-34.252481,19,5.09812
-23.19218,13,5.106947
-16.14044,12,5.11531
-15.361673,9,5.122183
-39.590402,18,5.135044
-33.464609,17,5.146314
-27.370767,12,5.154337
-17.254043,9,5.160318
-26.563781,15,5.171476
-34.170713,15,5.182466
-25.174116,13,5.191513
-19.692102,15,5.202166
-35.103577,19,5.215037
-28.696311,16,5.226472
-32.687154,22,5.241685
-22.574427,13,5.250602
-30.213605,15,5.26068
-18.276905,14,5.270895
-30.671045,19,5.284591
-25.152201,16,5.29605
-55.156118,28,5.315254
-20.927352,10,5.321936
-18.146085,11,5.329506
-21.44733,17,5.340802
-60.460756,30,5.360872
-22.527721,12,5.368865
-30.951634,18,7.107651
-26.984376,22,7.123089
-21.011354,9,7.130159
-24.827575,14,7.141072
-15.494695,9,7.148409
-16.881528,9,7.154767
-27.255463,14,7.164859
-15.333897,10,7.172504
-14.700459,10,7.179906
-22.785442,13,7.188602
-21.194173,14,7.198037
-15.216697,9,7.203898
-17.392176,11,7.211335
-23.289071,11,7.218546
-24.376203,14,7.227988
-20.477043,10,7.234931
-25.958851,11,7.242174
-19.097913,13,7.250988
-18.55754,8,7.256235
-19.850071,10,7.263259
-26.286744,15,7.273888
-38.401641,19,7.287649
-42.164442,21,7.302427
-16.161977,10,7.309106
-29.735097,18,7.320958
-37.234082,19,7.334193
-19.265238,10,7.3408
-26.64293,13,7.349448
-25.820698,12,7.357484
-32.26973,15,7.367489
-17.682116,10,7.375269
-19.136013,11,7.383476
-13.661683,8,7.389022
-20.829043,12,7.397654
-43.050753,18,7.40978
-21.285322,12,7.418068
-24.16045,11,7.425399
-20.428458,11,7.432728
-39.834906,19,7.445227
-22.32188,10,7.451944
-27.270868,16,7.462369
-14.362397,8,7.467919
-22.133085,11,7.475077
-18.723024,11,7.483182
-35.772241,18,7.496401
-31.331848,13,7.505044
-17.676285,15,7.515751
-30.903349,21,7.530083
-31.568132,18,7.541557
-16.079947,9,7.547567
-38.282171,21,7.56151
-32.90204,17,7.572734
-28.887967,14,7.582107
-14.673142,9,7.58917
-20.260935,10,7.597358
-14.925825,9,7.60357
-33.650764,23,7.619218
-21.022381,11,7.626631
-17.473004,10,7.633257
-15.655729,8,7.638774
-20.505268,12,7.646908
-22.910763,12,7.654806
-24.023645,16,7.665521
-17.067639,9,7.671528
-20.889859,16,7.682382
-19.529203,10,7.690106
-30.147629,16,7.701622
-11.347442,9,7.707772
-18.85852,11,7.716103
-20.478125,10,7.722665
-17.712928,10,7.76468
-34.80882,17,7.77751
-24.164383,13,7.786303
-28.797883,19,7.800494
-20.08354,10,7.807421
-13.848902,9,7.81411
-14.811165,10,7.821079
-15.546878,11,7.829104
-30.429155,20,7.842858
-17.006458,10,7.849549
-22.370535,14,7.858844
-16.564506,10,7.86564
-16.47551,8,7.870953
-12.981635,7,7.875469
-21.94313,14,7.884885
-14.793718,9,7.891025
-29.485278,18,7.903908
-18.846432,13,7.913813
-38.107784,21,7.928197
-21.090248,12,7.936274
-47.316043,24,7.952275
-22.60235,11,7.95949
-17.79821,11,7.967052
-20.937401,12,7.97507
-35.737924,19,7.98773
-40.324877,15,7.997688
-22.582197,10,8.004397
-32.280834,20,8.019152
-26.061479,18,8.031834
-14.05956,8,8.037245
-26.196249,13,8.045933
-63.497738,34,8.068976
-25.942548,16,8.080358
-24.164363,14,8.089827
-18.669243,14,8.098936
-15.653431,10,8.105749
-35.383928,19,8.119549
-39.741572,17,8.132444
-32.42475,16,8.142975
-22.583189,11,8.150595
-42.608886,23,8.16575
-20.796366,12,8.173726
-13.603892,8,8.178984
-28.789964,14,8.188421
-15.648336,9,8.194282
-19.395036,13,8.202903
-29.188773,15,8.213131
-20.589183,10,8.220481
-39.075835,18,8.234233
-21.028395,10,8.240853
-22.636514,11,8.248707
-21.670775,9,8.254673
-17.059941,10,8.261378
-19.482012,12,8.269209
-49.961726,23,8.284787
-75.020777,35,8.307788
-22.923065,11,8.315298
-17.390661,11,8.322641
-24.135885,18,8.33583
-25.781879,14,8.345748
-13.846074,9,8.351732
-31.088721,17,8.363383
-27.626808,12,8.371334
-21.783626,12,8.379249
-34.307123,17,8.390574
-16.347316,14,8.399903
-26.692681,16,8.410547
-24.954446,12,8.418684
-17.622094,11,8.42601
-22.814521,14,8.436069
-21.194076,15,8.447257
-21.823028,12,8.455724
-35.10915,15,8.465693
-27.053592,17,8.477275
-30.479739,17,8.48843
-30.838912,13,8.497363
-37.915544,20,8.510666
-16.897822,10,8.517238
-17.692983,8,8.522784
-25.597237,16,8.534079
-17.932914,11,8.542123
-14.736325,11,8.5501
-16.430602,9,10.17062
-17.171769,8,10.176078
-16.80093,10,10.182756
-16.975292,10,10.189506
-19.81183,14,10.198965
-20.218806,8,10.204046
-21.768316,12,10.213067
-14.592731,8,10.219291
-17.398428,11,10.228021
-23.149295,11,10.236272
-42.629078,22,10.253088
-14.77386,10,10.259942
-14.466945,8,10.265346
-14.043126,8,10.27087
-14.324004,7,10.275447
-14.51901,10,10.282369
-21.384991,12,10.290248
-18.826688,10,10.29703
-26.05529,19,10.31135
-16.253688,10,10.31845
-19.891047,10,10.324972
-18.866199,11,10.333105
-19.763533,12,10.341491
-24.722209,12,10.349917
-27.507597,19,10.362893
-17.920085,8,10.368221
-28.959303,16,10.37907
-14.795461,8,10.3842
-15.577489,10,10.39055
-19.712973,13,10.398844
-15.413644,8,10.404441
-19.565218,11,10.411627
-13.092586,7,10.416298
-14.093313,11,10.424272
-14.826028,10,10.431589
-33.17369,17,10.444178
-22.180489,11,10.451757
-16.055205,12,10.460043
-19.432097,10,10.466427
-17.898344,9,10.472195
-19.196862,12,10.480279
-15.218022,8,10.485682
-21.348476,12,10.493594
-14.844234,8,10.498804
-20.180731,12,10.506718
-19.390937,13,10.515191
-14.936484,9,10.521076
-35.237665,18,10.534257
-16.699583,8,10.540204
-23.070329,13,10.549293
-26.57541,14,10.559539
-16.801036,10,10.565817
-17.796027,9,10.57176
-13.477318,8,10.577172
-25.031411,17,10.588183
-22.822792,11,10.595494
-17.9684,9,10.601704
-20.010877,13,10.610637
-21.612197,10,10.617169
-13.664413,12,10.62531
-20.482804,10,10.632135
-11.730713,10,10.639872
-19.685384,10,10.647782
-28.745707,16,10.65849
-15.623984,11,10.665996
-19.253304,8,10.671391
-22.791504,16,10.681951
-11.93236,8,10.687584
-16.002585,11,10.694778
-16.929964,12,10.702764
-14.247776,8,10.70783
-19.951198,12,10.71582
-32.80172,15,10.725924
-21.354191,13,10.734238
-12.491518,10,10.741738
-16.163274,10,10.748949
-28.092707,16,10.759879
-14.76542,10,10.766754
-26.751063,17,10.777984
-19.608087,12,10.786024
-20.33746,10,10.792633
-17.976459,10,10.799295
-19.052415,11,10.806932
-16.461908,11,10.815887
-13.084453,7,10.82175
-15.006845,8,10.827559
-13.509894,7,10.832338
-20.669768,9,10.838385
-12.501974,8,10.843811
-13.869675,8,10.850107
-20.771674,11,10.858274
-12.765287,8,10.863917
-17.868362,11,10.871295
-12.87777,7,10.876026
-19.34073,9,10.882118
-19.340305,11,10.889099
-17.61409,10,10.895782
-19.861634,11,10.903476
-32.325126,15,10.913494
-25.409228,15,10.923392
-22.290831,15,10.932979
-25.697594,11,10.940639
-14.23136,7,10.945316
-26.523532,10,10.952975
-15.181108,9,10.959508
-12.759777,8,10.965508
-12.777336,8,10.970967
-21.774467,13,10.979684
-19.122635,14,10.988744
-28.339628,15,10.99869
-18.392,10,11.00556
-15.192409,8,11.010977
-18.924592,11,11.018044
-22.198314,13,11.026744
-24.983732,11,11.034207
-18.83358,9,11.039848
-12.691806,8,11.044843
-19.588008,10,11.051677
-23.718799,14,11.062368
-22.487591,11,11.070747
-17.319791,8,11.07623
-16.232646,11,11.083852
-15.229836,10,11.090527
-22.188537,11,11.097744
-17.034002,8,11.103454
-16.986305,10,11.110107
-18.37337,11,11.117435
-17.370758,11,11.1248
-15.807615,10,11.131521
-37.816375,20,11.144402
-26.620174,14,11.153785
-21.420339,15,11.164797
-11.462592,8,11.170569
-15.076288,9,11.176667
-28.753728,14,11.186501
-14.521397,8,11.191849
-38.036037,17,11.203517
-20.383625,16,11.214084
-11.027847,7,11.218798
-26.094626,13,11.228392
-16.408427,8,11.235609
-15.855574,10,11.243972
-18.023142,11,11.253403
-22.134573,12,11.269659
-24.44159,10,11.284788
-24.528493,13,11.295621
-13.340304,7,11.30122
-20.776996,11,11.310427
-23.071989,14,11.322222
-14.526428,10,11.385013
-17.794624,11,11.404082
-16.479828,9,11.410903
-12.918996,8,11.416161
-16.557109,9,11.422124
-17.810768,11,11.429311
-12.787678,7,11.434061
-27.977406,16,11.444908
-19.966302,12,11.453
-15.422362,9,11.458772
-26.887799,10,11.465313
-16.255098,11,11.472517
-20.594654,11,11.479648
-13.863525,9,11.486434
-15.413118,8,11.492522
-18.019961,9,11.498966
-13.098944,8,11.504381
-22.744265,13,11.512968
-15.356378,11,11.520418
-18.152028,13,11.529093
-17.050309,9,11.5349
-21.411054,10,11.541691
-19.57991,10,11.548265
-33.205114,19,11.561034
-21.779373,10,11.568363
-13.59211,7,11.575433
-20.571522,11,11.583262
-23.097494,11,11.591801
-14.434221,9,11.598391
-16.837357,9,11.605364
-13.536975,7,11.610568
-13.651826,9,11.616742
-26.199097,12,11.625399
-45.767512,28,11.644114
-19.191668,11,11.651605
-13.278358,7,11.656179
-21.711005,12,11.664181
-17.940792,10,11.670788
-14.022099,8,13.345407
-15.418408,8,13.351493
-12.607993,9,13.357995
-15.205029,13,13.366605
-13.027164,7,13.371346
-29.344964,12,13.380975
-15.286989,8,13.386781
-29.150335,17,13.398882
-19.862478,12,13.407069
-13.800326,8,13.412079
-21.335666,11,13.419634
-12.933917,8,13.425097
-13.807256,9,13.431248
-16.083106,9,13.437132
-14.861798,10,13.443834
-16.700046,9,13.449923
-14.737733,9,13.455628
-12.66489,7,13.460474
-12.769461,7,13.465121
-12.909704,9,13.47125
-23.543429,14,13.481217
-14.965777,8,13.487058
-13.76935,10,13.494402
-14.012576,11,13.501709
-10.93718,7,13.506237
-16.313713,9,13.512436
-21.777761,12,13.520399
-29.462825,15,13.530385
-14.637869,9,13.536473
-14.129328,10,13.543095
-16.443215,10,13.549744
-14.996611,9,13.555957
-20.612474,10,13.562658
-14.825408,8,13.568102
-16.536804,11,13.575425
-10.731583,8,13.58077
-13.359301,8,13.588551
-16.732263,9,13.596162
-16.218412,9,13.602354
-14.708517,8,13.608017
-15.014296,8,13.613457
-19.905451,11,13.620689
-14.852404,8,13.626228
-20.720835,9,13.632375
-17.555476,10,13.639137
-18.276414,9,13.64524
-14.668121,8,13.65069
-21.530619,10,13.657285
-15.723986,10,13.664104
-15.92675,8,13.669547
-21.851135,10,13.676238
-20.443275,11,13.683512
-12.498757,9,13.690426
-28.37419,15,13.701692
-13.219206,9,13.70803
-25.223432,13,13.716874
-16.017105,10,13.723625
-15.790776,11,13.731104
-12.692266,9,13.737355
-16.342122,10,13.744034
-13.569791,6,13.748093
-15.94256,10,13.754768
-11.535415,6,13.758771
-13.974039,9,13.76477
-19.514236,10,13.77141
-18.582581,11,13.778733
-15.362924,10,13.785608
-23.851272,11,13.792835
-19.26168,13,13.802188
-12.924913,7,13.807357
-12.75791,8,13.813281
-14.554462,8,13.818652
-20.857322,10,13.825427
-20.353559,11,13.834019
-12.635329,8,13.854079
-25.621407,12,13.86242
-17.897427,11,13.869832
-17.893898,9,13.875894
-19.715296,10,13.882624
-13.314569,9,13.888636
-13.216178,8,13.893979
-18.02298,10,13.9018
-18.786922,9,13.90785
-14.678123,7,13.913864
-10.327791,9,13.920021
-21.739819,12,13.928111
-17.475402,9,13.934074
-13.904049,7,13.938544
-17.150397,9,13.944647
-21.209471,12,13.952563
-11.738502,8,13.958158
-13.776517,9,13.96427
-18.754,10,13.970794
-16.658412,9,13.976889
-17.443293,9,13.98275
-12.299398,9,13.988674
-18.607868,8,13.994285
-13.659112,10,14.000888
-17.709484,7,14.005731
-17.045647,9,14.012664
-14.147195,7,14.018097
-18.210818,8,14.02466
-18.904984,10,14.032947
-15.128996,10,14.040149
-16.067688,9,14.046238
-15.376581,9,14.052473
-19.56333,10,14.059028
-14.265831,8,14.064488
-17.28142,8,14.069861
-16.786474,10,14.076653
-11.092407,6,14.080689
-18.051092,11,14.090127
-14.479836,11,14.097921
-18.66745,9,14.10382
-14.377186,8,14.109225
-15.719408,8,14.115442
-24.413779,12,14.124111
-18.069319,10,14.13143
-23.962221,13,14.140014
-11.475892,8,14.145416
-16.833728,9,14.151646
-13.819701,8,14.156849
-16.973578,11,14.164214
-16.22243,11,14.171364
-13.613698,7,14.176167
-16.750015,10,14.182723
-18.995158,9,14.188722
-22.817085,12,14.196807
-11.301145,6,14.20086
-16.275345,8,14.206174
-13.325712,9,14.212153
-18.028286,13,14.221671
-17.807913,12,14.230712
-10.856097,7,14.23545
-11.584137,6,14.239267
-24.352081,11,14.246672
-13.428466,8,14.252248
-15.595391,8,14.257664
-15.455938,8,14.263263
-17.446449,8,14.268557
-11.139292,8,14.273967
-19.621408,10,14.280778
-20.0272,13,14.289351
-15.566435,9,14.295334
-16.656949,12,14.30321
-12.638358,7,14.307862
-26.471393,12,14.31574
-14.06068,9,14.321583
-16.67209,10,14.329205
-14.439336,9,14.335775
-13.682599,9,14.341833
-13.267728,7,14.346831
-14.516963,9,14.356093
-12.629863,8,14.361369
-16.270491,9,14.36741
-18.164183,10,14.374217
-15.110702,7,14.3789
-25.734804,15,14.389072
-17.155297,11,14.396218
-12.838155,7,14.400643
-18.403799,11,14.407789
-14.670337,9,14.413512
-14.677424,9,14.41936
-12.456428,7,14.424137
-13.168995,7,14.42864
-18.923734,10,14.436065
-13.257657,9,14.442901
-18.793201,12,14.451358
-12.802477,9,14.475418
-17.233302,10,14.482397
-14.11204,8,14.487537
-12.747578,11,14.495122
-17.535336,11,14.502334
-14.286634,8,14.507578
-16.484217,11,14.514846
-20.406236,12,14.522662
-15.5052,9,14.528706
-11.123548,7,14.533468
-16.53799,11,14.541661
-17.104215,9,14.548291
-15.748334,9,14.554622
-12.958988,8,14.56018
-15.701405,8,14.565913
-11.781616,10,14.572531
-17.511962,9,14.57849
-13.724697,7,14.583177
-13.805525,9,14.589571
-11.227013,7,14.594329
-14.565043,9,14.600177
-19.087312,11,14.608138
-15.086716,9,14.614004
-17.063505,8,14.619405
-12.449061,9,14.642269
-11.082357,6,14.647042
-30.814107,15,14.657441
-14.92763,8,14.663196
-14.065001,12,14.671318
-13.734091,10,14.678339
-12.912546,7,14.682993
-16.398177,9,14.688926
-20.356315,11,14.69657
-16.749273,9,14.702684
-13.127102,9,14.708603
-13.347982,9,14.714638
-16.486471,8,14.719989
-14.100618,9,14.726934
-16.708551,9,14.733091
-13.898169,8,14.738413
-19.068281,11,14.746869
-13.742843,10,14.778971
-16.109015,10,14.790874
-13.534076,10,14.79812
-13.430608,8,14.803558
-13.982414,9,14.809395
-14.835246,8,14.814907
-17.47725,10,14.821613
-15.88364,9,14.827692
-20.199471,11,14.835279
-20.6853,13,16.508697
-16.485686,10,16.515488
-14.583911,7,16.521112
-13.077267,8,16.526785
-15.281536,9,16.533321
-14.065254,8,16.53892
-18.907836,15,16.549705
-13.150473,7,16.554776
-13.965214,10,16.562066
-11.880713,7,16.567514
-14.774013,8,16.573651
-13.843208,8,16.580122
-17.801274,12,16.588677
-16.025714,10,16.595389
-13.485534,8,16.600946
-21.872354,13,16.609521
-15.436764,8,16.615022
-15.773277,11,16.622248
-13.613845,7,16.627806
-13.693533,7,16.632588
-18.295706,12,16.642427
-16.115497,9,16.648838
-13.31886,7,16.653598
-15.86788,9,16.659741
-13.95845,7,16.664359
-14.979369,8,16.66982
-14.480361,10,16.676622
-15.308917,11,16.684151
-12.371948,7,16.688875
-14.869025,7,16.693587
-13.414888,8,16.698986
-13.951834,8,16.70437
-16.513722,9,16.710573
-20.844489,11,16.71799
-14.588354,7,16.722793
-13.102386,7,16.727298
-16.080338,8,16.733557
-13.726948,8,16.739112
-13.449957,8,16.745091
-13.104284,7,16.749846
-13.12403,11,16.757295
-15.010258,6,16.761217
-13.513712,8,16.766518
-11.725766,7,16.771135
-20.211116,11,16.778441
-17.210558,10,16.78538
-12.668042,9,16.791875
-18.210468,10,16.798726
-17.034456,10,16.805288
-12.2615,7,16.8099
-13.306015,10,16.816595
-13.353996,8,16.821853
-13.975467,8,16.827106
-15.976517,9,16.83307
-25.575487,12,16.842035
-15.060265,8,16.847962
-20.758751,10,16.855047
-14.822628,7,16.859706
-14.740476,8,16.865722
-12.757728,9,16.872038
-27.377095,15,16.893331
-17.533932,8,16.901126
-14.870408,8,16.909597
-13.966976,7,16.915777
-15.391738,8,16.922337
-18.509462,8,16.928309
-13.192689,10,16.935286
-19.163377,13,16.945084
-17.275088,8,16.950616
-15.386543,8,16.956687
-13.159282,8,16.962823
-18.572914,10,16.969789
-13.127365,7,16.974516
-16.422465,8,16.980022
-15.137881,8,16.985727
-18.972699,10,16.992515
-15.525877,8,16.997799
-12.675937,7,17.002468
-12.326825,8,17.007994
-19.248824,10,17.014605
-14.875346,10,17.021353
-13.985919,8,17.027201
-16.13851,9,17.034407
-15.06039,8,17.040145
-17.125827,10,17.046844
-17.30817,9,17.054399
-20.691216,11,17.064544
-16.248928,10,17.072517
-21.242791,11,17.081175
-14.748962,9,17.089428
-12.196751,7,17.095111
-11.907148,8,17.101276
-16.364934,9,17.107052
-13.646193,7,17.111851
-14.906861,8,17.117369
-12.047255,9,17.12348
-15.996963,8,17.128824
-20.130615,10,17.135487
-15.432107,7,17.140481
-11.298543,7,17.14513
-10.925221,7,17.149845
-10.837551,7,17.155149
-14.400806,8,17.161447
-16.432358,10,17.168417
-15.239463,8,17.174012
-13.927667,7,17.179132
-18.463971,10,17.185905
-13.159717,11,17.193278
-16.863726,10,17.199981
-12.644142,8,17.205307
-13.731403,6,17.209201
-16.103554,9,17.215385
-17.152522,10,17.221875
-16.68614,9,17.227884
-18.016023,10,17.234476
-13.210351,7,17.239808
-15.238732,8,17.245453
-18.203604,9,17.251464
-14.878002,8,17.256812
-11.588354,6,17.261522
-14.007411,8,17.267617
-26.862993,13,17.276752
-14.091761,9,17.28336
-13.870785,8,17.288683
-13.492312,7,17.293721
-15.138669,6,17.297901
-14.392882,8,17.303209
-13.912912,7,17.307754
-29.719526,13,17.316263
-13.614375,8,17.321849
-15.034705,12,17.329661
-14.357271,11,17.336901
-24.61011,11,17.34434
-13.609752,9,17.350305
-19.037617,9,17.356372
-14.201351,9,17.362467
-13.236738,7,17.368068
-20.802683,11,17.376314
-13.192082,7,17.381597
-11.56558,6,17.385586
-14.279401,10,17.392431
-18.539566,11,17.400018
-13.430237,7,17.404747
-15.756847,9,17.411033
-13.272836,7,17.415551
-16.092799,8,17.421
-17.529502,9,17.427146
-16.275637,7,17.431768
-15.234978,12,17.439583
-17.384292,10,17.446105
-12.707414,8,17.451502
-14.005252,9,17.457548
-10.25293,7,17.462275
-14.830088,7,17.466792
-11.676809,6,17.471778
-18.224557,10,17.479236
-28.145104,14,17.488945
-15.131696,10,17.49564
-14.940241,7,17.500407
-17.13338,9,17.506499
-14.441093,9,17.512495
-15.836628,9,17.518503
-12.940964,7,17.523106
-18.594846,15,17.533217
-14.360864,8,17.538345
-13.162734,8,17.543689
-13.079341,8,17.549127
-16.871828,8,17.554757
-13.207811,7,17.559496
-13.51288,11,17.566908
-20.743731,12,17.575703
-14.037891,9,17.581671
-12.641026,8,17.588143
-16.60077,8,17.593817
-21.176396,10,17.600678
-12.687284,10,17.60734
-13.470302,9,17.6134
-15.352566,10,17.619842
-14.99532,6,17.623847
-12.257377,8,17.629049
-17.596492,9,17.635233
-15.959229,10,17.641862
-27.343846,12,17.650144
-15.789332,10,17.656806
-13.457526,11,17.663974
-13.007647,7,17.668407
-12.89333,8,17.673667
-13.079218,7,17.678305
-13.485324,9,17.685111
-18.542286,10,17.692805
-21.891816,12,17.701608
-15.995074,8,17.70707
-17.771691,9,17.713126
-16.42274,10,17.71968
-17.8616,10,17.726257
-12.700108,8,17.731727
-15.456399,8,17.737184
-14.930418,9,17.743211
-11.895225,8,17.748653
-18.385258,9,17.754829
-14.728908,8,17.760179
-12.877263,7,17.764701
-13.607852,8,17.770064
-19.420238,10,17.776659
-18.986431,11,17.784251
-23.669255,12,17.793269
-13.182032,7,17.798944
-12.92274,8,17.804479
-17.337448,9,17.81065
-14.062844,6,17.814823
-14.915123,8,17.820167
-14.723482,8,17.825482
-24.323862,12,17.83361
-16.478008,9,17.839758
-14.602264,8,17.845081
-18.989297,11,17.852504
-17.396662,8,17.857719
-17.481139,11,17.865026
-13.010205,7,17.869678
-14.169395,7,17.874103
-13.827518,9,17.879935
-15.15569,7,17.884717
-12.490444,8,17.889865
-14.468138,6,17.894899
-13.720605,7,17.899971
-13.155801,7,17.905973
-18.679413,10,17.913232
-14.220407,8,17.918762
-14.632144,8,17.92413
-12.122475,8,17.929512
-13.087156,7,17.934178
-12.063959,7,17.9389
-11.913513,7,17.943683
-12.000597,9,19.552825
-12.212599,9,19.559071
-15.196298,10,19.565915
-14.437311,9,19.572032
-13.294208,7,19.577588
-13.480316,10,19.585025
-10.843926,8,19.590775
-15.505171,10,19.597961
-17.083626,10,19.604573
-14.390027,7,19.609385
-12.646765,8,19.614841
-13.579418,7,19.619387
-15.137446,9,19.625052
-12.52535,7,19.630438
-22.091071,13,19.639338
-13.674927,9,19.645338
-14.085196,9,19.651448
-12.35145,8,19.65684
-12.526428,7,19.661514
-14.12964,7,19.666174
-19.644255,10,19.672963
-11.896429,8,19.680026
-12.536606,7,19.685098
-12.928883,8,19.691243
-16.285808,8,19.697022
-13.731993,8,19.702401
-17.545129,8,19.708088
-13.788354,9,19.71413
-13.241445,7,19.718994
-11.370451,6,19.723144
-17.668061,9,19.729203
-11.692812,10,19.735976
-12.461319,7,19.740625
-19.092722,12,19.748721
-13.383803,7,19.753362
-14.286336,11,19.76072
-10.591355,7,19.76551
-12.881008,7,19.770332
-12.267863,9,19.776474
-13.191409,8,19.78188
-15.901023,8,19.788192
-12.32122,8,19.79377
-12.935527,8,19.800265
-14.439844,8,19.805866
-14.547754,9,19.812583
-14.684572,8,19.818084
-14.25166,9,19.824149
-14.299359,7,19.828807
-11.762424,7,19.833196
-13.792487,7,19.837992
