#{"t_start": 1734962106.732705, "env_id": "Walker2d-v4"}
r,l,t
-25.632396,15,10.640272
-15.056177,10,10.647942
-12.53125,7,10.652566
-19.634946,11,10.659551
-16.889634,10,10.666157
-15.349487,10,10.672697
-16.944263,8,10.677807
-23.702191,15,10.687885
-14.892056,8,10.693595
-17.466556,9,10.699882
-35.999059,17,10.710857
-12.49101,9,10.717051
-24.236207,16,10.728669
-15.793219,7,10.734135
-19.627592,13,10.743458
-21.574368,11,10.750762
-32.92181,20,10.764346
-17.223901,10,10.771215
-18.330269,10,10.777776
-14.943755,8,10.783067
-16.725086,8,10.788419
-20.405772,14,10.797654
-17.774347,9,10.803527
-16.187719,8,10.808908
-14.554124,9,10.814966
-13.4967,7,10.819551
-13.571058,9,10.825266
-14.205207,9,10.832058
-13.98242,6,10.836252
-21.211631,11,10.844153
-14.039682,10,10.850696
-22.687676,12,10.859099
-10.688584,9,10.865169
-41.037091,22,10.879589
-14.801742,9,10.885698
-16.142699,14,10.895045
-19.919626,9,10.902107
-24.16425,18,10.9164
-16.687183,9,10.922651
-13.188476,10,10.929292
-15.155187,12,10.938461
-17.984093,9,10.944989
-13.470446,8,10.950589
-17.938943,13,10.95942
-34.528197,22,10.974432
-22.104827,9,10.980235
-28.504976,17,10.991606
-17.879624,8,10.997177
-23.603137,11,11.004634
-16.766273,8,11.009724
-21.307268,15,11.019656
-18.331304,8,11.024686
-17.024312,11,11.032174
-21.100154,12,11.040419
-14.248574,7,11.046027
-33.304548,20,11.060473
-23.673136,13,11.069427
-31.441598,14,11.078597
-14.090833,9,11.084511
-14.431724,6,11.088492
-52.335748,27,11.106469
-35.420276,18,11.118522
-18.40647,9,11.124591
-20.600928,11,11.131501
-18.034531,10,11.137915
-16.355367,10,11.144608
-15.684515,10,11.152405
-17.091197,11,11.160998
-16.917684,10,11.167902
-21.25817,12,11.176132
-23.865934,14,11.185589
-19.595653,13,11.194428
-17.434749,10,11.200996
-25.352272,12,11.209189
-21.573772,9,11.215227
-19.157663,9,11.221193
-18.964427,11,11.228316
-15.873115,10,11.234947
-14.388687,9,11.24072
-24.155915,13,11.249574
-17.336493,11,11.257695
-33.421885,15,11.268314
-15.257011,9,11.274822
-21.344505,13,11.283636
-14.435447,8,11.289236
-13.663096,8,11.294613
-14.202979,10,11.301136
-13.359054,8,11.306409
-15.219233,10,11.313218
-15.985751,10,11.321038
-15.31202,10,11.329606
-14.519653,10,11.337958
-17.648658,10,11.346945
-22.681122,12,11.364239
-20.323051,10,11.378144
-22.709095,12,11.388194
-34.361232,17,11.402
-14.14823,9,11.409747
-19.475918,9,11.45581
-16.591709,10,11.489889
-18.70461,9,11.497321
-21.966122,12,11.505824
-21.349451,11,11.513073
-36.907228,20,11.526379
-13.481742,7,11.531197
-14.46278,8,11.536624
-35.822848,16,11.547102
-12.644839,7,11.551787
-20.07213,15,11.561688
-20.093402,9,11.567586
-13.024472,11,11.574494
-24.754452,9,11.581527
-23.562298,10,11.589195
-22.545631,13,11.598146
-24.037034,15,11.608189
-16.435977,8,11.613375
-41.828711,20,11.626574
-15.690996,7,11.63129
-14.83331,7,11.63603
-18.381784,11,11.643358
-19.7528,14,11.652836
-23.579747,12,11.662424
-17.179509,10,11.670902
-15.745922,12,11.679114
-23.26038,13,11.689195
-20.794518,13,11.699092
-14.523077,6,11.703724
-14.994223,10,11.710691
-15.565236,8,11.716443
-30.195203,15,11.72632
-20.51237,12,11.734024
-10.699292,8,11.739794
-15.60452,9,11.745944
-18.593905,11,11.753222
-17.424483,8,11.758608
-16.300881,11,13.434737
-20.288933,10,13.442356
-16.960221,8,13.448198
-15.342968,9,13.454267
-16.403808,11,13.46158
-14.973411,7,13.467223
-14.068259,8,13.473543
-12.983498,7,13.478495
-19.41262,12,13.487072
-37.743903,18,13.499384
-15.622943,11,13.506615
-12.372223,8,13.512008
-14.733799,9,13.518302
-16.372971,12,13.526268
-15.720713,9,13.532252
-18.554628,12,13.540141
-15.455114,10,13.546706
-17.015241,11,13.554112
-13.843605,10,13.560752
-22.958389,12,13.568896
-14.36047,10,13.576285
-35.190642,17,13.588861
-15.186854,10,13.595346
-14.276843,10,13.602144
-14.963689,9,13.608099
-11.005115,8,13.61343
-12.522039,7,13.618088
-20.002334,10,13.624671
-18.315957,11,13.632214
-12.233815,8,13.637476
-17.26558,10,13.644246
-16.140957,8,13.649648
-19.799737,13,13.658351
-19.993615,12,13.66652
-19.607794,9,13.672452
-19.57958,9,13.681009
-15.572051,7,13.686989
-14.042085,8,13.692658
-13.085785,7,13.697603
-14.801837,8,13.703238
-18.342975,10,13.709786
-13.122106,8,13.715186
-14.100673,8,13.720767
-22.178577,12,13.728738
-18.379441,8,13.734298
-14.59317,8,13.739682
-16.82276,9,13.745639
-17.855659,12,13.753601
-26.466805,11,13.761195
-19.345929,10,13.767974
-11.514132,7,13.77272
-17.001026,9,13.778532
-14.318799,9,13.785772
-25.526144,13,13.795501
-14.455725,8,13.801022
-14.143919,10,13.807901
-12.755597,7,13.812694
-15.705444,11,13.820175
-14.77572,8,13.825571
-18.298672,9,13.831725
-14.093914,9,13.83779
-17.891651,12,13.84584
-10.45754,6,13.84986
-11.44156,7,13.854373
-14.969891,9,13.860366
-32.641397,17,13.871952
-15.079026,10,13.878595
-14.235158,9,13.884494
-15.656078,9,13.891145
-13.779933,8,13.897026
-16.809722,11,13.90504
-16.33922,10,13.9117
-17.535767,9,13.917773
-16.186206,13,13.939728
-14.65531,9,13.948587
-14.24205,9,13.954816
-25.666146,15,13.964877
-15.762038,9,13.970964
-17.599419,8,13.976243
-15.468089,9,13.982495
-13.766097,10,13.989207
-16.797165,8,13.995537
-15.941825,10,14.003316
-16.866351,9,14.009514
-25.725018,15,14.01987
-21.473844,9,14.025726
-19.430109,10,14.032252
-14.893753,6,14.036422
-26.211656,14,14.045625
-14.433889,8,14.051197
-18.202199,9,14.057289
-13.428667,8,14.062512
-11.140336,7,14.067229
-29.268238,13,14.075748
-15.043988,9,14.081756
-22.289606,12,14.089801
-15.821358,8,14.095286
-15.754899,8,14.101595
-16.321435,9,14.10825
-14.101875,10,14.116186
-15.274908,10,14.124671
-15.713732,9,14.131074
-22.803267,13,14.140053
-15.286479,10,14.146712
-12.10924,9,14.153003
-18.31171,11,14.160185
-10.568055,7,14.164983
-20.689023,9,14.17108
-18.881559,8,14.178018
-14.071361,10,14.185351
-17.375983,8,14.190964
-16.653612,9,14.196796
-14.111502,9,14.202905
-15.200666,10,14.21048
-13.815952,9,14.217231
-15.215268,10,14.224352
-15.007101,8,14.229736
-14.445936,12,14.237871
-17.296437,14,14.247118
-13.971492,9,14.253236
-19.32066,13,14.26179
-13.335525,7,14.266536
-21.653823,13,14.275116
-24.488003,13,14.283872
-14.78229,10,14.290545
-11.750608,7,14.295209
-14.849539,7,14.299865
-19.053702,11,14.306992
-14.04126,10,14.314571
-17.772681,9,14.321563
-12.725345,8,14.326969
-19.068589,9,14.332795
-15.407031,11,14.340377
-16.341942,9,14.346565
-12.148279,9,14.352828
-20.351148,13,14.361429
-17.824821,11,14.368884
-15.686463,11,14.376339
-12.203397,7,14.380889
-20.642057,11,14.388187
-15.551736,8,14.393548
-16.367326,10,14.400104
-17.504943,10,14.406594
-21.651471,14,14.41665
-17.197664,9,14.422932
-15.620124,9,14.429517
-17.482532,9,14.435887
-14.522608,9,14.442127
-20.410758,11,14.452337
-12.283702,7,14.457069
-13.868772,7,14.461641
-14.289315,11,14.469161
-19.361873,11,14.476683
-21.217243,13,14.485391
-13.492566,7,14.489628
-16.616725,9,14.49541
-15.889166,13,14.503894
-19.588856,11,14.510971
-19.236599,9,14.517081
-29.629687,16,14.52859
-13.422261,8,14.534604
-12.372286,9,14.54101
-14.634324,8,14.564224
-12.775077,7,14.56921
-26.176669,13,14.577776
-13.904718,10,14.584561
-18.33417,11,14.591914
-14.824028,10,14.598536
-14.464046,9,14.604572
-12.631794,8,14.609788
-17.736554,10,14.616425
-28.416093,18,14.629141
-17.302526,8,14.634771
-14.824688,9,14.641401
-11.635659,9,14.647591
-18.172106,10,14.654913
-17.846821,10,14.661513
-16.720644,9,14.667475
-12.126514,7,14.672148
-14.639957,8,14.677799
-17.824731,10,14.684471
-22.936703,12,14.69259
-15.360117,7,14.697333
-16.288066,11,14.705081
-24.209069,13,14.713713
-17.246788,9,14.737198
-17.53278,9,14.74376
-21.00842,13,14.752684
-23.352762,11,14.760203
-13.830509,9,14.766242
-12.641772,7,14.771277
-15.152511,10,14.77794
-14.469652,9,14.783959
-15.461134,9,14.790308
-16.089901,9,14.796365
-13.915251,10,14.803057
-24.636903,13,14.811768
-21.636387,10,14.819374
-16.830238,9,14.825435
-18.510615,11,14.832898
-20.330787,10,14.840609
-16.627412,8,14.874505
-12.323122,7,14.881025
-14.402203,11,14.889045
-17.428095,9,14.895155
-15.197759,8,14.90036
-14.252228,10,14.907292
-15.37922,8,14.912664
-21.514333,12,14.920754
-19.190318,9,14.926845
-14.727314,9,16.59755
-12.260842,8,16.602954
-16.440445,8,16.608401
-14.007542,8,16.614898
-12.650824,8,16.62104
-17.041197,9,16.627168
-15.525801,8,16.632752
-17.607758,10,16.639983
-13.839918,10,16.647172
-15.248471,9,16.653611
-11.954731,9,16.660698
-13.492692,7,16.666173
-13.247163,9,16.673432
-16.633047,9,16.679616
-20.621406,15,16.689941
-18.301017,10,16.696674
-17.46109,10,16.703305
-17.603101,9,16.709282
-13.761469,9,16.715363
-13.727573,6,16.720126
-16.556628,10,16.728262
-10.281847,7,16.733392
-13.807989,8,16.739117
-14.109423,7,16.743879
-12.654502,8,16.749412
-16.339034,9,16.755432
-12.625023,7,16.760177
-13.705213,8,16.765525
-17.275608,9,16.771752
-14.192246,8,16.777306
-12.785642,9,16.783239
-14.799059,11,16.790671
-13.418148,7,16.795387
-13.421021,10,16.802231
-13.62934,8,16.807568
-14.53184,8,16.813091
-15.739391,9,16.819068
-20.914986,12,16.827942
-18.056652,10,16.835301
-14.859492,8,16.840825
-13.245259,9,16.847038
-22.309172,11,16.854113
-17.555762,10,16.860814
-16.065433,9,16.866768
-15.182711,7,16.871629
-13.665463,9,16.877711
-13.781871,7,16.882774
-17.954602,8,16.888353
-14.179077,7,16.892985
-13.284654,7,16.897672
-12.77614,7,16.90222
-13.828062,6,16.906264
-14.020301,9,16.912214
-14.168552,9,16.918079
-17.10521,11,16.925496
-17.724397,10,16.933125
-14.626795,10,16.940405
-17.217646,10,16.947374
-15.733405,8,16.953236
-13.240734,8,16.958815
-13.721704,8,16.964829
-22.425145,12,16.982983
-19.382286,11,16.994206
-15.243642,9,17.003245
-17.547751,10,17.011264
-10.405178,7,17.017222
-13.366717,8,17.022929
-15.523657,8,17.028225
-11.86954,8,17.033766
-17.373715,8,17.040208
-12.354153,6,17.045021
-18.055826,10,17.052095
-14.968675,7,17.057284
-13.734849,9,17.063443
-13.328092,9,17.069625
-12.642393,7,17.074417
-15.088928,9,17.080785
-11.737858,8,17.086253
-27.907886,15,17.096192
-18.097503,8,17.101677
-12.942517,8,17.10701
-14.836242,10,17.113802
-14.223448,7,17.118793
-13.197069,7,17.124304
-12.198508,9,17.131015
-12.759582,8,17.136553
-21.514636,11,17.145159
-17.259377,9,17.153754
-15.886706,10,17.161762
-11.360098,8,17.168027
-15.142247,9,17.17495
-14.810722,8,17.182523
-14.632307,7,17.188268
-20.326943,9,17.194832
-14.417982,9,17.200697
-16.867117,9,17.206903
-19.482935,10,17.213607
-12.440317,8,17.219032
-14.799295,9,17.225061
-14.402285,7,17.229908
-13.736421,9,17.236117
-18.244571,9,17.242028
-23.3061,11,17.250362
-12.936815,7,17.255819
-15.075134,7,17.260734
-14.38694,8,17.266423
-17.58927,11,17.274157
-12.964187,8,17.279639
-14.763319,8,17.284905
-15.072837,9,17.290888
-11.317492,8,17.29631
-15.94674,9,17.302358
-12.566869,9,17.308377
-14.592157,10,17.314889
-12.944454,8,17.32038
-11.534611,7,17.324905
-18.383851,10,17.332217
-14.713781,9,17.338437
-13.814586,7,17.343062
-17.703282,8,17.348504
-13.200003,8,17.354519
-18.034335,9,17.361297
-12.95684,7,17.366282
-14.15378,8,17.372275
-13.112944,7,17.377081
-13.802899,8,17.382482
-19.323629,11,17.390305
-19.896302,14,17.399419
-12.299851,7,17.404053
-14.617148,9,17.410107
-15.058539,8,17.4154
-15.983314,11,17.422725
-14.513629,8,17.427948
-11.425676,7,17.432698
-17.024018,10,17.439365
-16.837701,10,17.446068
-13.965823,7,17.450876
-16.968825,8,17.457071
-18.170692,10,17.464558
-13.612057,7,17.469885
-15.027196,10,17.476501
-14.149309,8,17.482072
-16.089514,9,17.488362
-14.709353,12,17.496509
-18.02978,9,17.50269
-12.520363,7,17.507314
-12.686826,8,17.512566
-12.542457,8,17.518218
-12.232821,7,17.522794
-14.178992,8,17.52803
-12.970567,7,17.532534
-14.78367,10,17.539135
-13.239482,8,17.544516
-13.921492,7,17.549162
-14.330653,10,17.555869
-16.612446,9,17.562677
-17.75825,9,17.569114
-13.817059,8,17.575007
-15.830809,10,17.581912
-12.742097,8,17.587385
-10.659625,7,17.592159
-16.834082,8,17.597534
-19.497514,11,17.604834
-11.953741,6,17.608828
-12.907809,9,17.614816
-17.003317,11,17.622151
-13.70015,7,17.626822
-12.397013,8,17.632046
-14.518791,9,17.638222
-14.758372,9,17.644283
-13.603826,9,17.650407
-18.305977,8,17.655903
-12.020816,7,17.660569
-12.138181,8,17.665851
-17.680759,11,17.674293
-18.051372,9,17.681223
-14.336094,8,17.686884
-14.41304,8,17.692386
-14.801512,11,17.699765
-13.476387,8,17.705164
-12.39686,7,17.709657
-13.722835,8,17.71482
-12.200374,7,17.719306
-15.92763,9,17.725389
-16.653621,8,17.730874
-13.309362,9,17.736927
-18.384175,9,17.743177
-12.718589,7,17.747825
-16.320478,8,17.753134
-11.982925,8,17.758226
-13.627406,7,17.762742
-17.885092,10,17.769356
-14.677892,8,17.775405
-12.510157,8,17.781743
-19.767186,12,17.790474
-14.879606,10,17.79732
-20.088777,14,17.806747
-15.172154,8,17.812041
-18.399432,11,17.819413
-13.897758,8,17.824842
-16.54591,10,17.831734
-14.74453,8,17.837023
-13.805934,8,17.842464
-13.005764,8,17.847862
-22.592985,15,17.857749
-13.610806,7,17.862425
-13.204924,8,17.867595
-14.306927,7,17.872426
-16.109541,8,17.878757
-13.067306,7,17.883433
-16.188373,7,17.889028
-15.581795,7,17.894094
-14.268293,8,17.899413
-21.224016,12,17.907859
-13.481656,11,17.915185
-17.310751,12,17.923319
-13.755991,6,17.927452
-16.585672,10,17.934021
-15.74549,7,17.938859
-15.763993,9,17.944868
-15.273758,9,17.950737
-12.394159,8,17.956012
-19.200328,10,17.962605
-12.52182,7,17.967221
-16.292291,11,17.974283
-12.221866,7,17.97893
-17.503926,9,17.985879
-12.91339,7,17.990783
-12.022935,7,17.996692
-14.056926,8,18.00279
-15.949204,10,18.009763
-15.930527,8,18.015109
-14.647355,8,18.020517
-12.992729,7,18.025183
-18.002251,8,18.030603
-12.7451,7,18.035369
-15.364094,8,19.643653
-13.192601,7,19.648577
-13.482872,8,19.654156
-14.410869,8,19.659475
-14.48734,8,19.664939
-14.989945,7,19.670516
-11.682935,6,19.674766
-13.500093,7,19.680179
-15.410949,7,19.685151
-10.841628,7,19.690368
-10.635892,7,19.69487
-14.062168,8,19.700264
-15.720384,10,19.707172
-15.69628,11,19.714117
-13.026024,7,19.71941
-13.872958,9,19.725574
-12.525088,7,19.730302
-13.146598,9,19.736389
-10.04231,7,19.741098
-14.282436,9,19.747144
-12.409811,7,19.751931
-15.203869,8,19.75719
-14.299887,8,19.762508
-15.133646,8,19.768246
-14.580445,9,19.775953
-11.181047,6,19.780864
-12.379023,7,19.785663
-13.433392,8,19.79142
-13.118732,7,19.796116
-12.620287,7,19.801066
-14.752514,9,19.807202
-13.36861,9,19.813388
-12.190885,9,19.819567
-12.189448,7,19.824294
-13.493824,8,19.829657
-10.853733,7,19.834261
-13.611098,7,19.839067
-14.383357,7,19.843676
-12.245811,7,19.848523
-16.566498,10,19.855196
-16.416528,9,19.861288
-13.12922,8,19.866785
-13.055534,8,19.872295
-13.19061,7,19.877778
-13.074041,8,19.883387
-14.223015,8,19.889969
-14.322333,7,19.894713
-11.856045,8,19.900294
