#{"t_start": 1734962106.82257, "env_id": "Walker2d-v4"}
r,l,t
-50.731314,25,4.217161
-16.597904,9,4.224828
-30.268538,14,4.234492
-22.913194,13,4.243373
-22.723557,13,4.252106
-63.018026,37,4.277395
-28.438914,15,4.287622
-16.708363,10,4.294227
-31.289805,20,4.307863
-16.632104,10,4.314688
-36.258314,18,4.32782
-38.272437,20,4.342088
-95.383043,47,4.374764
-23.892447,16,4.385548
-20.842287,10,4.392375
-18.319365,12,4.400299
-37.230015,21,4.414411
-28.775197,17,4.425763
-30.53142,18,4.439428
-21.50349,12,4.447658
-54.314359,34,4.470941
-16.019406,8,4.476752
-32.952221,17,4.488399
-17.216594,10,4.49505
-76.375871,32,4.516547
-30.719985,18,4.528674
-32.699429,20,4.544008
-23.029654,14,4.554055
-24.970274,15,4.564239
-21.861057,11,4.571717
-59.921411,28,4.59059
-28.148902,11,4.598026
-18.977958,12,4.606053
-101.467773,40,4.632898
-14.529354,10,4.640312
-46.846581,23,4.657365
-34.047233,19,4.670116
-14.101841,8,4.675571
-17.970755,9,4.681554
-39.933329,23,4.697085
-16.606041,10,4.703559
-52.495692,23,4.718529
-15.575367,8,4.724056
-37.933116,17,4.735852
-42.993733,18,4.749353
-34.856263,21,4.768504
-27.718451,13,4.777462
-14.637054,10,4.78445
-45.750384,20,4.798112
-40.14262,18,4.810349
-11.585967,9,4.81644
-39.151031,21,4.830394
-17.514012,10,4.837242
-25.626199,16,4.847961
-36.558799,21,4.864478
-31.599366,17,4.876061
-17.361079,10,4.88294
-26.314365,15,4.892917
-34.938845,13,4.902066
-17.340365,11,4.90981
-20.044355,12,4.91793
-41.30633,18,4.930103
-38.688728,20,4.94345
-41.803133,21,4.958753
-15.330012,12,4.96758
-52.92855,24,4.984888
-28.635297,17,4.996555
-45.446773,21,5.01058
-54.24365,31,5.03135
-19.522895,10,5.038123
-69.742146,34,5.061597
-34.025279,23,5.078047
-35.068866,21,5.092566
-39.47644,17,5.104079
-22.581053,13,5.11289
-16.007332,9,5.119064
-15.030663,10,5.127295
-25.982914,16,5.137983
-33.776909,19,5.150641
-27.773059,16,5.161326
-13.851957,10,5.168954
-27.21437,15,5.180263
-31.599574,20,5.193845
-59.516109,27,5.212466
-25.225342,12,5.220817
-32.756915,19,5.234884
-15.558946,9,5.240787
-17.394265,10,5.247509
-30.166438,19,5.2604
-24.659323,15,5.270336
-36.50429,23,5.287701
-20.665535,11,5.295464
-31.697504,15,5.306128
-17.038096,10,5.312644
-25.180591,11,5.320167
-27.575003,16,5.33122
-28.575719,16,5.341866
-42.653569,15,5.352095
-31.939804,19,5.364577
-51.62976,28,7.110031
-14.662235,9,7.116243
-18.604652,12,7.124867
-14.900311,7,7.130177
-29.382764,17,7.143474
-24.136487,15,7.1551
-32.660372,19,7.168733
-11.060099,7,7.174188
-29.246614,14,7.184263
-15.003748,9,7.190325
-14.836851,7,7.195116
-20.830139,11,7.202246
-15.48687,9,7.208291
-17.485149,10,7.214996
-21.920666,13,7.223626
-31.05237,20,7.237253
-19.343835,11,7.244577
-30.667306,13,7.253362
-48.613432,22,7.268267
-21.586494,12,7.276972
-19.193149,10,7.284296
-35.926431,20,7.298614
-14.301332,8,7.304103
-13.861394,8,7.309452
-21.816782,15,7.319577
-18.26202,11,7.326827
-45.515148,22,7.341765
-21.627741,17,7.353244
-64.771847,27,7.371122
-16.951695,10,7.379008
-27.107774,11,7.3873
-15.837818,12,7.395768
-30.530872,15,7.405849
-18.700799,13,7.414768
-17.783449,12,7.422996
-31.654185,16,7.433786
-15.394157,8,7.439211
-12.753909,8,7.444267
-23.740558,14,7.453553
-23.674838,14,7.46276
-15.92392,8,7.468115
-26.356968,16,7.479869
-15.956624,8,7.484896
-16.221034,9,7.491748
-18.881363,13,7.500889
-28.679579,15,7.510909
-41.270229,18,7.523478
-17.253244,10,7.530345
-25.233356,15,7.540124
-16.774804,10,7.546669
-14.845294,10,7.55336
-23.692539,11,7.560638
-21.483941,11,7.567868
-19.200828,12,7.575805
-43.282276,23,7.592954
-18.161307,9,7.599695
-17.925327,13,7.608786
-20.47687,11,7.616204
-20.416281,11,7.623519
-14.823007,8,7.629043
-23.044453,13,7.637643
-14.8633,10,7.644521
-15.787812,8,7.649959
-29.401901,19,7.662614
-21.903117,12,7.67054
-32.277159,17,7.682231
-19.579252,12,7.690079
-17.174023,9,7.697192
-19.261261,12,7.706126
-27.26391,12,7.715088
-15.602403,12,7.723252
-18.516848,8,7.728464
-31.788114,18,7.776918
-15.992837,9,7.783351
-17.618222,12,7.791515
-36.026589,17,7.804182
-31.313096,14,7.814322
-26.82604,15,7.824794
-19.452013,9,7.83172
-21.935037,13,7.840436
-14.519937,7,7.845278
-54.187511,26,7.862788
-16.511067,10,7.869342
-50.710809,28,7.887982
-49.934976,25,7.905647
-15.786609,10,7.913447
-23.836382,16,7.924415
-29.93232,22,7.93931
-24.609352,11,7.946624
-27.981611,12,7.95456
-29.384513,16,7.965301
-21.719341,12,7.973368
-31.837415,17,7.984619
-26.29718,16,7.995512
-25.84047,14,8.004804
-16.053517,8,8.010675
-18.171555,10,8.018158
-19.514927,13,8.027156
-23.72247,15,8.037624
-23.099641,10,8.044357
-18.743701,9,8.050337
-15.172063,8,8.055713
-50.943555,26,8.073256
-15.656219,8,8.078773
-48.798125,27,8.097326
-20.619519,12,8.105361
-31.471415,14,8.115741
-14.507884,8,8.121409
-17.265755,13,8.131391
-40.089866,17,8.142835
-29.912806,17,8.15423
-13.618017,9,8.160285
-16.580993,10,8.166698
-32.148066,15,8.176648
-25.183718,14,8.186067
-23.352413,11,8.193369
-22.285298,10,8.199925
-23.474711,15,8.209994
-28.127954,14,8.219437
-18.603527,11,8.227676
-29.013185,14,8.238527
-32.314924,17,8.250324
-13.380889,7,8.254934
-16.86095,11,8.262325
-28.127355,14,8.271625
-16.054353,11,8.279088
-19.147978,10,8.285747
-25.609431,17,8.296881
-36.473645,24,8.313072
-25.08866,13,8.321689
-19.50068,13,8.331316
-16.645998,10,8.33831
-24.085834,12,8.346614
-17.30952,12,8.354786
-41.179276,20,8.368315
-16.039049,9,8.374237
-19.889447,10,8.38097
-15.343837,10,8.387844
-38.916223,17,8.398923
-14.032916,8,8.404233
-19.449398,9,8.410163
-16.960419,8,8.415534
-26.011373,11,8.423122
-22.041973,12,8.430935
-30.201561,20,8.446175
-20.913757,9,8.452398
-49.01926,24,8.468682
-19.501727,11,8.476112
-29.205723,16,8.486892
-28.429551,15,8.49697
-14.587955,10,8.503678
-15.710515,9,8.509829
-22.623091,12,8.517628
-20.688415,12,8.525909
-13.884933,8,8.531642
-41.47237,20,8.546183
-19.717472,14,10.170119
-15.613019,7,10.175194
-14.882683,8,10.180471
-14.363413,11,10.187742
-18.634518,12,10.195964
-18.1723,9,10.201957
-17.080986,9,10.207805
-12.283767,8,10.214081
-20.912336,12,10.223397
-18.311962,11,10.23203
-20.758629,10,10.239514
-14.922055,7,10.244707
-15.207038,7,10.24966
-20.947288,12,10.258978
-14.797223,8,10.264376
-19.535301,8,10.269778
-31.108671,17,10.281326
-20.29084,13,10.289984
-20.760038,13,10.298783
-21.744492,11,10.307695
-22.686911,15,10.317478
-14.470936,10,10.324556
-17.816744,9,10.331008
-29.672584,18,10.343834
-12.649678,11,10.351567
-14.083154,7,10.356454
-13.443957,7,10.361131
-18.300488,11,10.368591
-22.240942,12,10.37667
-14.608665,10,10.383214
-12.177573,8,10.388216
-18.492794,15,10.397856
-14.724628,8,10.403381
-13.327139,8,10.408649
-15.151875,11,10.416067
-18.342648,9,10.422041
-22.221283,16,10.434279
-22.601711,10,10.441349
-20.593603,11,10.449333
-25.704236,13,10.458372
-20.839809,13,10.466788
-14.536381,8,10.471967
-20.086457,9,10.47782
-21.319485,11,10.485354
-12.738751,8,10.490671
-23.198898,11,10.498017
-37.721668,20,10.511023
-16.872263,10,10.517608
-14.287003,8,10.522806
-17.080481,11,10.531125
-20.417377,10,10.538452
-14.395025,8,10.543873
-14.993654,8,10.549613
-22.855937,13,10.559421
-21.156659,12,10.566977
-42.588685,20,10.580252
-16.022408,9,10.585834
-15.275041,10,10.592621
-27.313654,16,10.603332
-14.717433,13,10.612377
-15.682923,9,10.618294
-23.155654,10,10.625045
-12.322078,8,10.630383
-21.142912,12,10.639399
-21.047094,10,10.647278
-14.787612,9,10.653516
-14.254689,8,10.658792
-23.176524,10,10.665606
-16.995419,10,10.672368
-39.538142,19,10.685041
-15.095543,11,10.69249
-16.481662,11,10.69986
-21.012261,14,10.708924
-13.806681,9,10.714916
-39.019934,22,10.729524
-16.034709,10,10.735952
-24.819173,11,10.744147
-23.528367,14,10.754061
-14.756286,8,10.759471
-16.229402,11,10.767291
-23.482658,15,10.777148
-20.994921,10,10.783611
-28.647879,17,10.794978
-18.358697,9,10.801013
-19.389667,13,10.8104
-18.547472,14,10.821564
-25.713171,16,10.833312
-17.45205,10,10.840022
-17.193615,9,10.847089
-14.881221,11,10.854925
-20.706128,13,10.864328
-13.528798,7,10.868842
-35.811583,18,10.881081
-18.184396,9,10.88702
-15.084758,8,10.892073
-21.054929,11,10.899575
-17.033522,12,10.9079
-47.93177,22,10.922308
-14.298761,9,10.928272
-21.992273,10,10.934711
-15.837969,9,10.940829
-21.555465,15,10.951127
-18.411083,12,10.960364
-14.74543,7,10.965717
-15.43301,7,10.970492
-15.84368,8,10.976154
-19.181401,11,10.983486
-15.734572,9,10.989217
-29.973881,18,11.00117
-17.205939,11,11.008558
-12.620781,8,11.013965
-18.084311,9,11.019753
-14.395093,7,11.024388
-23.906423,15,11.034567
-20.073304,13,11.042762
-18.893193,11,11.049977
-22.686283,10,11.056716
-19.925544,10,11.065051
-28.533213,15,11.07585
-20.309472,13,11.084866
-15.154878,8,11.090321
-18.404772,15,11.100171
-20.486305,11,11.10773
-18.27587,13,11.116569
-11.601176,7,11.121337
-20.942459,11,11.128529
-18.154891,9,11.134565
-17.562277,12,11.14214
-24.681958,10,11.14882
-13.582392,9,11.15486
-13.951955,11,11.162982
-22.609308,14,11.17295
-39.913439,21,11.187403
-20.237245,11,11.195215
-18.462892,10,11.201919
-13.228234,7,11.20666
-25.547378,14,11.215831
-28.436153,15,11.225843
-20.747294,12,11.236398
-17.112092,9,11.244159
-24.87784,12,11.254203
-15.994064,9,11.265167
-19.386033,10,11.282392
-15.586821,9,11.290725
-19.538805,11,11.299839
-20.412134,11,11.308704
-14.321343,10,11.317162
-18.084848,11,11.335603
-16.202561,16,11.404336
-17.245859,10,11.411778
-13.252114,9,11.417889
-12.978223,7,11.422535
-24.493149,14,11.431708
-14.076406,7,11.43651
-13.819964,9,11.442566
-23.269048,12,11.450606
-13.335275,8,11.45598
-17.060575,9,11.461773
-16.066868,8,11.46704
-23.033962,11,11.474358
-23.144591,11,11.481385
-18.759009,9,11.48815
-36.851592,18,11.501292
-26.399518,17,11.512803
-14.503039,10,11.519537
-22.900034,14,11.528847
-20.731696,10,11.535325
-25.529705,14,11.5447
-14.131703,10,11.551153
-15.811614,9,11.557311
-19.247936,10,11.564264
-11.83301,8,11.56999
-20.183693,13,11.581616
-17.863748,10,11.588304
-20.808776,13,11.598
-14.075969,8,11.604321
-16.904315,9,11.611067
-17.122053,10,11.618467
-19.069863,13,11.62775
-15.105516,9,11.633687
-38.166149,20,11.647333
-17.175452,11,11.65472
-20.067508,13,11.663262
-13.424864,8,11.668584
-22.821246,11,13.344753
-14.338397,10,13.352345
-16.295309,10,13.359639
-15.171502,9,13.365675
-12.450336,7,13.370264
-14.404041,10,13.377896
-24.189803,14,13.388436
-23.507471,15,13.399277
-17.66725,9,13.405365
-12.550139,8,13.410687
-19.943115,9,13.416723
-17.688035,11,13.424043
-14.300912,9,13.43024
-19.668107,12,13.438223
-13.786065,9,13.444287
-14.971828,10,13.450859
-13.055852,8,13.456105
-19.21507,8,13.461481
-20.433321,10,13.468091
-19.689655,12,13.476206
-17.134126,11,13.484295
-11.815731,9,13.490946
-16.316203,8,13.49682
-14.478586,8,13.502142
-14.543056,8,13.507355
-14.774845,8,13.512781
-18.114951,10,13.519397
-13.891222,9,13.525418
-15.949622,12,13.533355
-23.269089,11,13.540797
-17.427859,9,13.546792
-10.250773,9,13.552851
-18.812027,11,13.560304
-14.991046,9,13.566403
-15.111028,8,13.571754
-18.935691,11,13.579231
-15.51037,8,13.584572
-22.109961,12,13.596258
-20.490135,11,13.604037
-15.358394,7,13.608988
-10.504092,6,13.613218
-23.681894,13,13.621767
-16.464089,10,13.628843
-15.001119,8,13.634016
-16.286654,10,13.640789
-12.46301,8,13.646398
-13.677504,7,13.651036
-16.615455,9,13.657102
-13.184117,8,13.662314
-15.460893,9,13.668369
-16.177353,8,13.67392
-25.061578,14,13.683353
-13.66395,7,13.68786
-16.021632,9,13.695114
-15.313859,10,13.702646
-15.846935,9,13.709002
-12.742826,7,13.713985
-12.828038,7,13.718626
-13.665392,9,13.724627
-22.141731,13,13.733465
-13.071923,9,13.739692
-15.565403,8,13.744928
-33.362489,18,13.757204
-23.587978,13,13.765844
-16.051978,7,13.770354
-13.233819,7,13.775052
-14.60897,8,13.780474
-17.192338,8,13.786025
-16.397688,8,13.791237
-15.68912,10,13.798596
-22.875984,14,13.808313
-15.545971,8,13.814262
-15.357398,9,13.820333
-16.073349,8,13.825833
-13.616595,9,13.831694
-15.036569,12,13.855694
-18.471637,8,13.861442
-16.873831,11,13.868889
-15.346459,8,13.874155
-12.062092,7,13.879155
-17.460163,13,13.887615
-13.49207,7,13.892444
-14.114911,8,13.897727
-14.768681,8,13.904139
-18.452872,10,13.91159
-17.404029,13,13.920893
-13.576295,9,13.927162
-17.915725,11,13.934487
-22.651768,13,13.942996
-33.395121,18,13.954915
-17.875658,10,13.961903
-19.548536,14,13.971201
-13.776285,7,13.97599
-14.282766,9,13.981979
-26.585234,14,13.991086
-16.864962,10,13.997889
-18.712464,9,14.003837
-19.327552,13,14.013689
-18.175622,12,14.023083
-13.884333,6,14.027796
-12.761297,8,14.034625
-18.802136,10,14.041859
-15.793929,8,14.047235
-18.530042,11,14.054751
-14.639784,8,14.060205
-13.777463,8,14.065615
-15.073688,9,14.071622
-16.100147,9,14.077694
-19.982758,14,14.088797
-14.348257,9,14.095325
-14.596971,11,14.102956
-12.424032,11,14.110057
-16.07572,10,14.117821
-19.667932,11,14.125839
-15.122691,8,14.131804
-21.36631,12,14.139706
-15.040117,8,14.145125
-14.306993,9,14.151384
-16.441233,10,14.157863
-23.445074,10,14.164669
-15.521392,9,14.170514
-11.926211,7,14.175139
-21.605203,11,14.182463
-14.003384,8,14.187826
-15.208737,9,14.193849
-16.176075,8,14.199199
-16.088201,9,14.205178
-11.333903,7,14.209825
-24.892039,13,14.218379
-13.248484,7,14.223959
-16.5551,9,14.231013
-26.887793,16,14.241605
-15.580938,10,14.248325
-18.794815,10,14.255277
-15.953087,7,14.260026
-15.662057,7,14.264926
-18.022106,11,14.272281
-17.905347,9,14.27825
-20.123182,12,14.286355
-11.353652,9,14.292354
-20.583176,12,14.30039
-17.630758,13,14.308883
-19.982194,12,14.316825
-12.718837,8,14.322082
-12.334857,11,14.330247
-23.356511,12,14.338791
-18.301778,9,14.344973
-18.034516,10,14.352068
-14.62483,8,14.360485
-17.111584,9,14.366434
-24.155053,12,14.374616
-13.1303,7,14.379194
-16.069059,9,14.385247
-14.271404,9,14.391463
-19.331139,11,14.398494
-17.513624,9,14.404163
-16.065877,9,14.410152
-18.69143,14,14.419226
-11.747163,9,14.425183
-13.903615,10,14.432597
-13.063772,8,14.437788
-23.606053,13,14.447658
-14.441017,9,14.468708
-17.88049,9,14.477839
-15.972764,9,14.484024
-17.688231,8,14.48926
-12.964271,7,14.493948
-15.992816,9,14.500096
-17.459043,12,14.507962
-19.327303,10,14.514558
-14.28636,9,14.520507
-14.903305,9,14.526429
-13.212275,8,14.531858
-17.610547,10,14.539134
-11.68614,9,14.545464
-19.072842,13,14.554767
-13.026682,8,14.560366
-12.848022,7,14.565525
-16.625458,10,14.572238
-24.948586,13,14.580854
-34.224706,16,14.59201
-15.225192,10,14.598595
-16.765773,9,14.604517
-12.656522,8,14.610498
-18.044695,11,14.617689
-12.065065,8,14.62306
-15.200455,9,14.646499
-13.334475,8,14.652414
-16.865083,9,14.658467
-18.253367,8,14.664162
-11.308511,9,14.670288
-19.552094,12,14.678271
-13.833762,7,14.683298
-13.655696,9,14.68942
-11.80518,7,14.693911
-20.423802,10,14.700932
-16.139319,7,14.705599
-13.449351,8,14.710993
-14.537688,10,14.717604
-15.782634,11,14.725856
-18.115914,10,14.732725
-17.038902,10,14.739369
-14.469292,7,14.744204
-15.154407,9,14.751299
-18.797664,12,14.789761
-14.752106,8,14.795557
-23.249462,11,14.803065
-11.362232,6,14.807113
-14.002899,8,14.812703
-16.326766,10,14.819294
-12.730283,8,14.824689
-22.254088,10,14.8315
-16.518629,9,14.837585
-14.405041,7,16.506872
-13.681161,9,16.513037
-12.666362,7,16.517805
-12.037137,7,16.523506
-14.657789,11,16.531778
-14.154262,10,16.538543
-14.474657,8,16.544058
-13.642722,8,16.549869
-16.599641,10,16.557274
-14.887927,8,16.562761
-18.68998,11,16.571372
-13.880395,7,16.576936
-15.957342,9,16.584153
-18.54901,9,16.590311
-14.314218,8,16.595867
-19.56908,11,16.603332
-16.932731,9,16.609275
-14.605511,7,16.614056
-16.196637,10,16.620662
-13.434922,8,16.626034
-12.957791,8,16.632268
-16.043691,11,16.641118
-17.844615,9,16.647767
-14.796749,8,16.653287
-22.639161,13,16.662118
-15.565276,10,16.66874
-13.765871,8,16.674316
-11.736089,9,16.680376
-14.65056,9,16.686499
-14.476373,9,16.692518
-13.211992,7,16.697267
-14.180524,10,16.704046
-12.930572,8,16.709531
-14.9671,8,16.714953
-14.109229,8,16.720304
-14.398631,9,16.726352
-21.063594,11,16.734651
-15.88846,8,16.739939
-13.174179,8,16.746143
-12.820847,11,16.75358
-12.273113,7,16.758388
-12.30377,8,16.763558
-12.600424,7,16.768228
-15.946024,10,16.774819
-20.103504,9,16.78098
-12.331348,8,16.786324
-11.282645,7,16.791267
-15.048944,10,16.798345
-13.524755,8,16.80369
-12.278636,8,16.809058
-14.178164,7,16.813603
-12.922432,8,16.81903
-11.831742,9,16.824752
-12.490481,8,16.830068
-16.443345,9,16.836159
-18.160459,12,16.845083
-13.121408,7,16.850394
-14.475045,7,16.855388
-14.890531,8,16.860702
-13.650491,8,16.866719
-19.370221,11,16.874781
-12.361626,7,16.884669
-13.434847,7,16.895124
-17.896717,10,16.90506
-17.980158,9,16.914016
-13.545817,9,16.921254
-13.994961,9,16.92865
-14.397355,7,16.933576
-17.962619,10,16.940361
-14.217043,8,16.94681
-13.277412,8,16.952466
-13.055192,7,16.9577
-15.333684,8,16.963705
-15.250662,10,16.970793
-19.983285,11,16.978208
-20.082409,12,16.986572
-17.152638,8,16.992176
-21.503585,10,16.998863
-16.174761,9,17.004826
-15.890825,8,17.010336
-14.49091,8,17.015712
-13.292775,8,17.021019
-23.700267,12,17.029701
-16.155267,9,17.036739
-14.765713,8,17.042519
-17.156152,9,17.048494
-21.324256,12,17.058451
-19.361695,12,17.069048
-14.331495,9,17.076575
-13.940408,9,17.083589
-12.309839,9,17.091778
-15.418011,10,17.100121
-15.053401,8,17.105517
-12.961496,7,17.110105
-11.070784,6,17.114244
-19.130269,12,17.122362
-14.087335,10,17.12911
-14.733141,8,17.134464
-14.454239,11,17.14215
-14.606161,8,17.147465
-15.19557,9,17.154266
-15.285258,12,17.163207
-15.485871,8,17.168597
-13.971241,8,17.17434
-12.789343,8,17.180094
-12.18389,7,17.184832
-13.256623,6,17.188937
-12.548757,7,17.193693
-13.341655,8,17.198947
-14.617959,6,17.20296
-12.421512,7,17.207644
-15.780814,9,17.213707
-17.529573,9,17.219643
-15.720418,9,17.225575
-19.320571,10,17.232244
-17.732856,8,17.238048
-15.02203,8,17.243626
-14.962137,12,17.251726
-12.801458,7,17.256507
-17.50973,10,17.263922
-11.055258,10,17.271305
-19.080695,10,17.278528
-12.194157,9,17.285083
-15.16302,11,17.292441
-14.865154,10,17.299633
-13.713023,8,17.304941
-13.682787,8,17.310102
-16.027435,8,17.315397
-11.82211,7,17.320098
-12.505653,7,17.324802
-17.201632,10,17.33139
-13.954625,9,17.337256
-15.141178,8,17.342686
-13.039423,7,17.347426
-12.826841,7,17.352033
-15.400543,8,17.357424
-15.114192,7,17.36221
-12.927745,7,17.367686
-14.797857,9,17.37454
-16.332466,7,17.37986
-15.318318,9,17.385868
-14.010399,9,17.392077
-12.521641,7,17.396793
-11.187355,6,17.401143
-17.127724,13,17.410018
-21.534281,12,17.418008
-15.307909,8,17.42334
-13.925225,8,17.428875
-16.57201,12,17.4367
-19.459893,8,17.44195
-17.219079,9,17.447831
-11.847881,9,17.453868
-12.077191,8,17.459159
-15.797841,10,17.465856
-12.133283,7,17.470525
-12.370163,9,17.477438
-14.451478,9,17.484313
-13.057196,8,17.489831
-14.509267,7,17.494596
-12.511584,8,17.500139
-16.51267,10,17.506984
-23.049686,15,17.516937
-25.408228,12,17.524837
-14.947791,7,17.529446
-11.024623,7,17.534187
-17.423325,9,17.540074
-24.638223,12,17.548185
-18.00334,11,17.555671
-15.823773,10,17.562581
-13.999023,7,17.567265
-11.420666,7,17.571906
-17.60664,9,17.578753
-13.931645,9,17.585451
-14.708406,8,17.59122
-15.185107,8,17.596866
-13.809006,8,17.602387
-14.0671,11,17.609755
-14.486048,10,17.616544
-11.825777,8,17.621578
-18.982028,9,17.627312
-10.64231,11,17.634791
-12.63587,7,17.639622
-13.687603,8,17.644866
-13.232536,7,17.649826
-19.694816,13,17.658454
-14.043661,8,17.66377
-24.559719,14,17.672732
-16.305494,10,17.679365
-16.406806,9,17.686116
-14.793885,12,17.695243
-22.642658,13,17.704585
-20.904971,11,17.71207
-17.456016,9,17.718019
-21.933316,11,17.725356
-12.574402,7,17.730119
-14.912828,8,17.735505
-19.725667,9,17.741825
-12.90633,11,17.749054
-17.348231,9,17.755228
-16.261008,9,17.761247
-14.315169,7,17.765742
-13.07051,7,17.77036
-15.725678,8,17.775666
-12.201714,8,17.781031
-18.141939,8,17.786572
-15.659506,9,17.793465
-14.400504,9,17.800674
-21.392545,10,17.807365
-23.787056,15,17.817838
-14.893787,10,17.824588
-15.146903,8,17.829905
-14.206904,9,17.835998
-15.003657,9,17.842058
-16.322429,7,17.846903
-17.576032,11,17.854231
-30.515975,16,17.864724
-16.950988,8,17.870087
-15.501803,10,17.876517
-21.756069,11,17.883562
-15.015255,9,17.889583
-12.266392,7,17.895238
-11.613037,8,17.900613
-13.225648,8,17.907741
-17.546193,10,17.915068
-12.720967,8,17.920436
-13.166644,8,17.92586
-13.241501,9,17.93188
-13.508404,7,17.936624
-21.06684,11,17.944031
-15.906771,8,19.552174
-13.571612,7,19.557351
-14.910162,8,19.562855
-19.355108,10,19.569553
-12.283128,8,19.575019
-12.373503,6,19.579904
-13.211677,8,19.58555
-14.911521,9,19.592445
-12.60061,7,19.597622
-12.839852,9,19.603677
-15.753857,7,19.608265
-12.720038,8,19.613769
-11.924597,6,19.617846
-13.721456,8,19.622978
-12.724606,7,19.627396
-15.214513,8,19.633543
-13.523197,10,19.640279
-11.59922,8,19.645744
-17.344209,11,19.653125
-14.678236,10,19.659898
-13.056236,6,19.663941
-11.968093,9,19.669936
-22.29605,13,19.680332
-11.971295,8,19.685832
-11.938502,8,19.692204
-10.892913,7,19.697239
-13.564692,7,19.70218
-13.746556,7,19.706867
-14.608228,9,19.713184
-12.759186,7,19.71789
-13.197859,8,19.72338
-14.80005,8,19.728853
-14.285195,9,19.73494
-10.396124,8,19.740444
-11.507286,6,19.744247
-11.846545,8,19.749725
-15.258704,8,19.75509
-14.764205,12,19.763303
-17.986665,11,19.770552
-11.415005,8,19.776043
-12.173492,7,19.781046
-13.14283,7,19.786476
-18.316117,11,19.794012
-13.744056,6,19.799168
-19.944025,13,19.808331
-19.588553,13,19.817629
-11.999082,8,19.82309
-12.066389,8,19.828551
-13.031791,7,19.833026
-13.819711,9,19.83909
-13.097191,7,19.843686
-22.021173,12,19.851598
-15.793914,8,19.856998
-14.381485,8,19.862358
-13.324202,9,19.868261
