#{"t_start": 1734962106.702678, "env_id": "Walker2d-v4"}
r,l,t
-38.329656,20,7.358578
-19.080601,9,7.364594
-17.58293,10,7.371346
-21.789165,14,7.38069
-29.354081,17,7.392881
-18.96552,15,7.403577
-21.712807,15,7.414176
-20.042347,10,7.421272
-12.463509,7,7.426138
-31.404396,18,7.43803
-17.771115,10,7.444646
-16.549137,11,7.452521
-21.163798,15,7.462472
-20.302501,12,7.470364
-16.099236,8,7.475929
-27.950126,13,7.484424
-54.270265,22,7.50056
-20.670013,9,7.507214
-18.246985,10,7.514102
-19.978506,9,7.520507
-13.209413,9,7.526484
-14.860004,8,7.53209
-14.410637,8,7.53759
-17.77831,13,7.546363
-21.450448,12,7.554535
-17.003179,11,7.561702
-18.856929,9,7.567633
-19.736311,13,7.576051
-38.596496,21,7.590114
-28.605153,13,7.599666
-16.687401,10,7.606363
-26.353128,16,7.618139
-19.577439,13,7.626792
-19.42175,14,7.636766
-13.719441,8,7.64219
-26.544859,15,7.652384
-15.759754,10,7.658758
-21.977484,15,7.668547
-20.488539,12,7.676693
-44.348796,24,7.692567
-16.643215,9,7.698356
-27.874493,15,7.709389
-26.096661,13,7.719724
-28.323153,16,7.730795
-26.87451,13,7.739505
-35.984368,18,7.751681
-18.657226,12,7.75974
-18.416272,13,7.768684
-16.141507,10,7.775193
-37.235447,18,7.787143
-43.429335,21,7.801324
-12.562394,8,7.806756
-19.259399,11,7.81508
-14.119468,11,7.823216
-17.634399,12,7.831473
-18.187343,10,7.839033
-44.971215,23,7.890519
-16.440357,10,7.89763
-22.664295,14,7.907271
-15.869634,9,7.913402
-34.235803,14,7.924249
-16.680633,8,7.929853
-24.214433,12,7.938485
-18.221587,13,7.947324
-16.134129,12,7.956301
-26.251305,14,7.965866
-25.595002,14,7.975117
-28.244622,13,7.984043
-15.087992,8,7.989248
-21.453915,13,7.997882
-26.575256,14,8.00731
-26.289982,14,8.01677
-28.457411,14,8.027029
-19.346009,11,8.035465
-32.643188,17,8.047062
-14.369894,10,8.053963
-15.683115,9,8.05992
-17.725986,10,8.066526
-21.109334,11,8.073891
-19.545655,12,8.08187
-24.849444,15,8.092039
-17.204997,11,8.099377
-19.0008,9,8.10535
-13.795976,10,8.112076
-41.360727,18,8.124079
-22.853472,13,8.133403
-26.844214,13,8.14287
-20.888807,12,8.151395
-49.597636,30,8.171653
-16.234264,13,8.18042
-16.396276,7,8.185226
-18.795214,11,8.192588
-29.420046,12,8.200836
-23.764309,13,8.210085
-19.163696,14,8.21929
-31.440323,17,8.23083
-25.742348,19,8.245368
-43.403805,20,8.259517
-32.725171,16,8.270207
-21.795419,11,8.277713
-21.27135,11,8.28477
-14.472178,7,8.289433
-19.057412,11,8.296627
-16.708638,10,8.303297
-11.910573,9,8.309301
-38.043757,29,8.3286
-16.084671,10,8.335437
-22.340374,13,8.344759
-30.455703,15,8.356559
-13.134096,11,8.363859
-14.118772,11,8.371701
-14.894335,9,8.377688
-19.383856,10,8.384298
-21.209616,12,8.39223
-22.624039,13,8.401156
-16.690812,12,8.40898
-15.898911,10,8.4156
-26.485353,13,8.424099
-15.551552,8,8.42957
-20.355886,9,8.435661
-24.291146,12,8.443618
-36.342724,19,8.457403
-29.765214,23,8.473311
-21.603652,11,8.480587
-16.521786,9,8.486892
-34.210525,21,8.500877
-46.953888,20,8.514304
-18.284967,9,8.520161
-30.14095,13,8.52869
-33.609392,17,8.54022
-25.51293,13,8.548955
-23.002707,14,8.559224
-14.250719,9,8.566215
-17.758613,11,8.573787
-34.614127,20,8.587316
-13.589371,9,8.593385
-19.117043,11,8.60091
-13.882229,8,8.606159
-41.892926,16,8.617021
-32.250204,17,8.628509
-18.271534,11,8.635616
-32.133982,15,8.645882
-17.249721,10,8.652916
-37.824381,19,8.666885
-22.038115,12,10.289381
-20.707469,10,10.296525
-19.563042,10,10.303075
-16.321155,11,10.310492
-13.429434,9,10.316707
-20.508451,10,10.323225
-37.691457,19,10.336741
-15.79637,8,10.343173
-41.255663,23,10.361083
-14.430851,8,10.366807
-18.761101,10,10.374725
-16.046375,8,10.380286
-16.608295,9,10.386408
-20.988591,10,10.393272
-15.759588,9,10.3991
-25.875218,14,10.408807
-14.797993,7,10.413222
-23.313759,12,10.421242
-20.092716,14,10.432303
-26.538967,14,10.442148
-21.260088,12,10.450133
-21.848081,12,10.458695
-17.330365,11,10.46678
-15.744666,10,10.473751
-16.420041,8,10.47892
-21.041712,9,10.485094
-17.616722,12,10.49325
-14.711787,8,10.498673
-19.082928,10,10.505052
-14.171539,8,10.510169
-39.10529,19,10.522478
-12.423543,8,10.527879
-29.104837,16,10.538645
-23.241245,10,10.54597
-19.103817,12,10.554884
-22.659101,12,10.563493
-22.067328,13,10.57271
-20.046037,10,10.579537
-27.008685,12,10.587477
-14.240473,7,10.591967
-21.007323,12,10.600009
-24.125354,16,10.610714
-14.300666,10,10.617225
-14.205507,7,10.621773
-42.571472,22,10.636202
-17.198231,8,10.641278
-19.967687,9,10.647286
-14.278983,8,10.653749
-29.904391,15,10.664589
-14.216972,8,10.670133
-17.769178,12,10.679222
-15.593568,10,10.685718
-16.077588,9,10.691529
-11.635849,6,10.695421
-23.335749,13,10.704005
-15.469315,10,10.710562
-15.024819,9,10.716574
-14.391651,9,10.722547
-15.230287,9,10.729037
-22.605718,11,10.736249
-10.47306,7,10.740869
-34.374517,19,10.753695
-14.408757,10,10.761359
-22.713215,9,10.768703
-30.232424,15,10.778785
-16.901501,10,10.785538
-14.155441,7,10.79027
-25.347459,11,10.79773
-15.729233,11,10.805071
-19.436091,9,10.81097
-15.446877,8,10.816431
-18.404668,12,10.82433
-15.425662,9,10.830288
-23.989806,12,10.838067
-16.070381,11,10.845609
-15.479457,9,10.851577
-18.47636,9,10.857267
-21.932426,11,10.865352
-16.466143,9,10.871935
-18.761304,11,10.879377
-24.155479,13,10.888401
-15.086768,10,10.895045
-13.809529,8,10.900355
-16.886381,11,10.907678
-12.308295,7,10.912302
-31.987526,14,10.921574
-13.533434,7,10.926404
-25.048047,12,10.936125
-21.704087,11,10.944909
-16.095958,7,10.949851
-40.552854,18,10.962177
-24.396928,12,10.970947
-16.831047,9,10.977847
-18.364618,12,10.986269
-13.66256,10,10.992919
-18.12481,8,10.998319
-44.003897,26,11.015513
-15.202379,10,11.022235
-17.558102,11,11.029989
-19.376898,11,11.037134
-15.874281,9,11.042999
-20.278008,11,11.050312
-14.431056,7,11.05477
-17.987189,12,11.062942
-14.876515,9,11.069064
-15.919089,8,11.075307
-16.209356,8,11.081236
-19.667268,13,11.090521
-16.722129,11,11.097953
-14.019158,9,11.104092
-12.637699,9,11.109833
-16.989991,8,11.115205
-16.612155,8,11.120403
-16.495482,9,11.126348
-12.215964,9,11.13263
-15.635767,9,11.13841
-12.065883,7,11.143025
-20.038368,10,11.149862
-18.650188,12,11.157703
-15.221763,10,11.163834
-19.105582,8,11.169183
-25.321586,14,11.179469
-15.106607,13,11.18948
-17.916649,9,11.195828
-20.246759,11,11.203603
-16.224601,8,11.208843
-20.541877,17,11.220198
-21.95602,13,11.229049
-13.607116,6,11.233002
-25.63296,15,11.243109
-16.001667,10,11.249826
-15.63924,11,11.257092
-15.432827,9,11.262798
-13.404574,8,11.268132
-15.479195,9,11.27405
-11.128848,8,11.279525
-25.758933,15,11.290695
-20.668037,12,11.29941
-13.503665,8,11.304721
-18.956504,10,11.311711
-13.438741,7,11.316565
-19.332062,14,11.325933
-15.319017,6,11.329898
-25.111004,11,11.337106
-41.567472,20,11.352002
-25.604288,18,11.367217
-14.826277,12,11.377822
-20.244867,16,11.403364
-18.280776,12,11.413819
-22.212614,10,11.42206
-20.099315,12,11.431972
-19.885234,11,11.441472
-12.864115,8,11.500804
-16.430704,8,11.515254
-28.024718,13,11.529529
-17.091465,10,11.536549
-19.735965,11,11.543747
-15.813398,10,11.550228
-26.852597,13,11.559108
-17.011544,10,11.565874
-20.801635,10,11.572477
-19.584163,11,11.579562
-29.739914,15,11.589845
-14.590585,8,11.594908
-15.822822,9,11.600817
-16.051852,8,11.606651
-21.183189,10,11.614268
-29.23775,18,11.626843
-23.073387,13,11.635547
-20.488838,11,11.642667
-18.264754,11,11.650221
-22.728644,13,11.658635
-18.603142,9,11.664757
-14.235934,8,11.669757
-36.438354,17,11.681315
-20.090507,10,11.688631
-13.17273,8,11.696205
-14.534296,7,11.701612
-14.959444,7,11.70629
-14.079301,9,11.713455
-18.292981,9,11.720088
-28.529954,15,11.730971
-16.991718,9,11.737753
-13.817808,8,11.743383
-16.428012,7,11.748549
-18.154906,10,11.754951
-25.584497,16,11.765929
-24.044356,15,11.77592
-20.961047,11,11.783329
-36.67924,20,13.46551
-13.603189,7,13.470812
-14.206953,8,13.476893
-20.14481,12,13.48493
-15.55146,12,13.493101
-11.579002,8,13.499239
-16.003481,9,13.506292
-19.121615,12,13.514579
-18.956341,10,13.521928
-14.66731,6,13.526107
-25.59977,16,13.53653
-17.734996,13,13.545465
-18.587932,12,13.553673
-13.030003,8,13.558944
-16.868672,13,13.567549
-20.600607,11,13.574799
-27.167965,16,13.585414
-12.727756,8,13.590793
-12.177414,7,13.595574
-13.992999,9,13.602341
-13.239314,9,13.608695
-13.821081,10,13.616124
-17.797402,10,13.622751
-15.822625,11,13.630088
-12.714435,9,13.635945
-14.258559,12,13.644056
-17.916065,11,13.651412
-22.241147,12,13.6595
-18.908968,10,13.666113
-15.609254,8,13.671522
-13.011731,10,13.678274
-19.532745,9,13.684335
-13.325768,7,13.688966
-20.000657,13,13.697853
-15.132171,11,13.706274
-10.080395,7,13.7125
-21.951291,10,13.720644
-19.673887,14,13.73041
-15.462103,7,13.73519
-15.027583,11,13.742302
-17.303466,9,13.748615
-14.85641,8,13.754047
-17.000914,11,13.761477
-24.675219,16,13.772307
-13.534173,7,13.777095
-11.782936,10,13.783597
-15.720655,8,13.78895
-16.208293,9,13.795163
-14.898101,10,13.801905
-14.727742,8,13.807088
-13.786096,9,13.81425
-14.932587,8,13.82049
-14.087117,8,13.826175
-18.033109,9,13.832545
-16.714768,11,13.840094
-16.487376,10,13.846666
-15.873404,10,13.853522
-13.400879,8,13.859035
-13.759234,7,13.863595
-15.039049,10,13.87036
-14.025734,8,13.875728
-14.959635,9,13.881825
-20.299932,14,13.891004
-12.851485,6,13.895086
-13.96386,8,13.900512
-24.096688,11,13.907832
-16.383372,10,13.914396
-12.996663,7,13.919769
-20.291591,11,13.927585
-20.554556,9,13.934242
-18.433985,13,13.943007
-12.810846,8,13.948427
-13.417099,8,13.954613
-21.859366,15,13.979927
-13.212618,9,13.986136
-14.468711,9,13.99223
-13.042281,8,13.997477
-17.40852,11,14.004987
-29.112381,13,14.013846
-35.857777,22,14.029599
-11.455953,6,14.034671
-16.220937,8,14.040276
-16.577221,12,14.048421
-16.605485,10,14.055122
-10.807937,7,14.0596
-13.371937,7,14.064218
-14.853378,7,14.068938
-13.324602,11,14.076393
-15.062484,6,14.080508
-13.962077,10,14.087337
-18.973389,10,14.093847
-19.890769,13,14.102528
-23.437348,17,14.113922
-21.757162,12,14.121847
-19.622347,9,14.128156
-17.76478,11,14.136767
-28.221622,17,14.150821
-15.040762,9,14.15751
-12.962865,7,14.162409
-17.281966,9,14.168655
-11.963521,7,14.173257
-18.461475,9,14.179375
-14.195183,7,14.184376
-24.146945,14,14.193644
-20.351628,13,14.20245
-14.976973,10,14.211031
-15.095559,9,14.217378
-10.65944,7,14.222337
-15.291151,8,14.227415
-18.020118,10,14.235153
-17.419956,10,14.242045
-16.234598,9,14.248697
-20.802426,14,14.25815
-14.672268,8,14.263715
-13.992829,8,14.269239
-18.150121,15,14.279256
-19.287355,9,14.285237
-16.079651,8,14.290469
-18.65544,8,14.295724
-12.048366,9,14.301724
-13.786283,8,14.307057
-11.90347,8,14.312607
-16.835811,8,14.317808
-21.069644,10,14.32439
-17.930295,9,14.330513
-17.983615,9,14.336315
-15.357141,8,14.342684
-13.324237,7,14.347571
-21.133601,10,14.355063
-17.092066,10,14.361544
-17.127263,9,14.367615
-16.125378,7,14.372552
-20.404574,10,14.379301
-13.61256,8,14.384941
-15.957612,8,14.390098
-18.507944,12,14.398199
-17.626539,8,14.403679
-24.374805,16,14.414265
-13.657954,10,14.420941
-16.656711,9,14.426907
-17.689465,10,14.433506
-21.740236,11,14.440666
-12.876796,8,14.446642
-13.630771,7,14.451543
-13.120724,6,14.456039
-18.706222,11,14.463392
-14.027932,9,14.469874
-13.013158,8,14.478413
-15.719555,8,14.483719
-16.301458,7,14.488397
-14.818899,8,14.493817
-19.939541,11,14.501239
-14.525873,8,14.506737
-12.889638,8,14.512176
-17.301417,12,14.519764
-30.577455,14,14.52873
-17.684728,12,14.536493
-16.49963,8,14.541781
-17.532855,10,14.548462
-22.135416,11,14.556353
-12.58529,7,14.561828
-14.487968,8,14.567637
-18.171163,10,14.591216
-17.8534,10,14.599286
-25.004662,15,14.609274
-20.283444,12,14.617458
-15.372135,9,14.623309
-11.599586,8,14.628519
-11.42898,9,14.634554
-17.632782,10,14.641119
-14.606884,6,14.645075
-13.932784,8,14.650421
-14.638498,6,14.654477
-16.567825,11,14.662614
-14.476106,8,14.668641
-14.129826,9,14.674832
-14.948081,7,14.679579
-12.021194,6,14.684145
-18.498779,11,14.691457
-15.055924,9,14.697511
-14.856749,9,14.703459
-13.889365,8,14.709214
-18.194251,9,14.715246
-19.368345,10,14.721917
-23.326524,14,14.731812
-18.625939,15,14.741751
-33.428245,18,14.771706
-12.97461,6,14.775774
-15.00496,8,14.781146
-17.294643,8,14.786831
-16.891464,9,14.792943
-18.997222,10,14.80004
-15.661256,10,14.806615
-21.182254,11,14.813898
-18.709454,10,14.820977
-15.27556,8,14.82637
-14.308257,10,14.833034
-18.124432,11,14.840389
-12.849959,7,14.845856
-19.644956,8,14.851368
-18.695593,11,14.858711
-16.769113,10,14.866387
-15.80716,13,14.900625
-14.135309,9,14.911846
-15.133676,11,14.919661
-17.776445,10,14.926384
-13.318019,8,14.931846
-13.636663,10,14.938635
-14.389475,8,14.944046
-20.874614,9,14.95
-19.364394,11,14.957612
-12.869976,7,16.626857
-16.743764,8,16.632401
-14.905383,8,16.637818
-14.407567,9,16.644831
-20.487071,9,16.651806
-16.975403,8,16.65703
-13.555119,9,16.663354
-13.418829,8,16.66918
-11.717933,8,16.674955
-15.056622,8,16.680535
-12.052114,8,16.686817
-16.940441,12,16.69616
-13.003363,11,16.704729
-16.682907,10,16.711676
-16.506599,11,16.719216
-17.956692,10,16.725885
-21.003569,12,16.734104
-15.447379,8,16.739173
-16.441677,8,16.744656
-15.619239,9,16.751541
-13.193822,8,16.75813
-14.613833,10,16.765718
-14.058491,9,16.771903
-17.180627,12,16.780034
-12.879122,8,16.785381
-14.798353,8,16.790904
-13.483415,8,16.796243
-12.736854,7,16.801051
-12.439402,7,16.805874
-15.57615,6,16.809917
-16.072196,12,16.817871
-19.357497,10,16.824636
-11.462731,7,16.829522
-14.111532,9,16.835507
-17.614592,13,16.84433
-17.811366,9,16.850256
-13.863255,9,16.857215
-13.143562,8,16.863145
-15.232201,9,16.869463
-13.382191,10,16.876306
-15.626757,8,16.881622
-12.798122,8,16.886742
-16.229854,10,16.893433
-15.890139,8,16.898814
-13.907072,9,16.904949
-16.136396,10,16.911917
-11.879016,9,16.918372
-14.745624,8,16.923718
-13.741638,8,16.929057
-16.103836,9,16.93488
-16.071742,9,16.940772
-16.524987,10,16.947271
-10.163584,7,16.951948
-14.663788,9,16.958204
-13.464576,6,16.963011
-12.890859,8,16.969028
-16.188809,10,16.975985
-12.813877,8,16.981335
-11.521835,8,16.987346
-11.880009,8,16.992921
-15.432495,9,17.00461
-14.228627,9,17.017027
-12.025977,7,17.023732
-13.556556,7,17.031373
-12.020582,9,17.038925
-13.941399,7,17.044981
-18.684217,10,17.052214
-20.833833,10,17.059012
-12.640981,7,17.063769
-11.726635,6,17.068861
-13.212396,8,17.07491
-13.039982,8,17.080527
-19.277576,11,17.088632
-19.260906,10,17.095479
-21.472564,10,17.102309
-13.409074,7,17.107334
-19.323808,11,17.114871
-13.743703,8,17.120159
-16.205402,9,17.126282
-13.716869,8,17.131685
-20.50311,11,17.139001
-13.158341,9,17.145162
-15.793051,10,17.152871
-19.086846,11,17.160863
-17.783524,8,17.16652
-12.956759,8,17.172904
-16.803882,11,17.182941
-14.680455,8,17.189113
-13.52954,7,17.194965
-14.242093,7,17.200385
-12.847948,9,17.208689
-12.156179,8,17.215049
-14.08107,7,17.220899
-15.852338,8,17.226229
-13.454231,8,17.231523
-15.499782,10,17.238308
-15.961666,8,17.243659
-13.08887,12,17.251763
-13.626693,9,17.257784
-12.108262,8,17.263356
-12.782952,7,17.268179
-18.388083,10,17.275589
-13.076167,6,17.279538
-14.555009,10,17.28714
-15.486634,7,17.292261
-16.093052,10,17.299373
-14.154057,7,17.304099
-12.138996,7,17.308849
-13.786303,10,17.315577
-16.829704,9,17.321579
-23.742732,12,17.329513
-12.053139,8,17.335072
-22.240425,12,17.34284
-12.844913,7,17.347478
-17.644989,11,17.354911
-16.027358,9,17.361518
-13.618095,11,17.369087
-21.122403,12,17.377152
-14.682548,8,17.383238
-14.050535,7,17.388622
-13.352058,10,17.39551
-14.321304,8,17.401537
-13.243428,7,17.406469
-13.624685,7,17.411065
-11.090606,6,17.415393
-12.464145,7,17.42029
-17.125081,10,17.426737
-17.302541,10,17.433387
-13.966388,7,17.438077
-16.277031,7,17.44281
-18.425167,8,17.448037
-13.244113,7,17.452633
-12.843962,8,17.457945
-18.152423,9,17.46396
-14.991935,8,17.469302
-14.65504,8,17.474682
-16.312367,8,17.480123
-13.181921,8,17.486291
-17.364325,10,17.493695
-13.565569,7,17.499033
-15.70887,13,17.507901
-14.166424,6,17.512062
-23.312504,14,17.52163
-16.173836,9,17.527962
-12.639826,7,17.53263
-15.660837,7,17.537259
-12.137967,9,17.543258
-12.936486,8,17.548866
-14.554982,9,17.554613
-15.340619,8,17.560068
-14.400199,8,17.565154
-15.684945,10,17.571836
-15.148913,9,17.577856
-14.239676,8,17.583131
-12.834986,9,17.589202
-14.113418,9,17.596082
-13.716412,9,17.602898
-12.993896,8,17.608418
-19.25736,10,17.615386
-10.599453,6,17.619438
-15.16271,8,17.624865
-15.899836,10,17.631555
-15.588219,10,17.638173
-13.679084,7,17.642842
-16.917634,10,17.649421
-14.833991,8,17.654898
-17.860528,9,17.660677
-16.574298,9,17.666813
-14.453481,6,17.67084
-14.445229,8,17.67643
-13.355726,9,17.682496
-23.229991,14,17.691838
-15.172759,9,17.698773
-17.553874,10,17.706122
-18.563212,10,17.713367
-19.239044,10,17.720278
-12.959256,7,17.725117
-15.561793,9,17.731033
-15.987344,8,17.736448
-12.798237,7,17.740863
-13.465571,9,17.746728
-11.190249,7,17.751453
-12.52616,7,17.756229
-13.778025,7,17.760869
-15.118149,9,17.766957
-14.98638,9,17.773168
-16.380573,10,17.779835
-15.093771,9,17.785677
-15.105696,8,17.790668
-19.682097,10,17.797348
-14.38984,8,17.803415
-13.661096,9,17.809774
-16.212462,9,17.816964
-14.401356,7,17.821818
-14.143274,9,17.828017
-15.597685,7,17.832795
-12.088262,7,17.837355
-18.997373,12,17.845336
-15.82087,9,17.851505
-12.676927,7,17.856258
-23.307058,11,17.863682
-13.861518,6,17.867603
-12.262201,7,17.872322
-20.723781,9,17.878561
-18.778321,11,17.885732
-12.945605,8,17.891045
-14.15356,8,17.896339
-11.893273,7,17.900977
-14.878071,7,17.905751
-18.180548,12,17.915022
-11.635179,7,17.920745
-14.421173,9,17.926695
-13.869009,6,17.930796
-12.011242,6,17.935045
-13.964424,7,17.939764
-18.296175,12,17.947812
-14.70652,9,17.953966
-19.600828,13,17.962702
-14.700117,11,17.970258
-12.798595,7,17.974879
-14.447969,9,17.980696
-15.771134,9,17.986811
-13.448634,7,17.991301
-17.03698,10,17.997789
-15.036092,9,18.003608
-16.323663,9,18.009595
-13.441186,9,18.016545
-14.983451,9,18.023762
-14.845746,8,18.029667
-11.273885,7,18.034869
-14.525221,6,18.039006
-16.207275,8,18.044449
-14.045596,8,18.049849
-13.280916,9,18.055739
-15.822647,9,18.061969
-14.607218,8,18.067488
-12.255857,7,19.675214
-16.623989,10,19.682123
-11.569699,7,19.686864
-16.661941,11,19.694406
-11.823168,9,19.70138
-11.952174,8,19.707345
-14.52505,9,19.713895
-13.879018,7,19.718905
-12.970664,7,19.723585
-16.975821,9,19.729596
-12.660812,7,19.734399
-16.20358,10,19.740972
-13.751556,6,19.74472
-14.502813,8,19.750851
-12.038893,7,19.755583
-14.14132,8,19.760951
-15.053042,10,19.767626
-13.577023,9,19.773797
-11.802058,6,19.777776
-14.016812,8,19.783239
-14.51697,10,19.78979
-10.274214,8,19.795262
-11.669376,8,19.802404
-16.64362,9,19.809278
-14.573169,7,19.814196
-13.659688,8,19.819896
-15.779415,9,19.826057
-16.4358,9,19.832502
-15.664071,8,19.837922
-13.701433,8,19.843395
-13.64743,9,19.849586
-14.822981,9,19.855698
-15.340769,11,19.862987
-12.056795,8,19.868396
-18.046271,10,19.875084
-17.547499,11,19.882529
-11.216575,6,19.886539
-13.449555,7,19.891135
-11.348411,7,19.895951
