#{"t_start": 1734962106.734921, "env_id": "Walker2d-v4"}
r,l,t
-50.453554,23,5.248957
-30.718143,18,5.26267
-29.156191,18,5.275302
-28.487486,17,5.286973
-16.950631,8,5.292918
-40.388362,19,5.305707
-14.138793,9,5.312376
-52.074983,25,5.329685
-32.215294,18,5.341969
-23.284628,13,5.350732
-26.282617,14,5.36103
-15.755672,11,5.368966
-37.524438,18,5.381597
-20.559246,14,5.391543
-25.356455,16,5.402488
-16.006778,9,5.408505
-24.57723,13,5.417508
-29.986151,15,5.427503
-27.460793,13,5.436329
-20.228578,12,5.444398
-55.124232,23,5.459627
-19.102634,10,7.192314
-17.06099,11,7.200483
-32.414416,18,7.213146
-19.933184,10,7.220863
-43.659276,21,7.237661
-42.441431,26,7.256355
-17.529933,12,7.265454
-18.890725,10,7.272657
-21.093917,12,7.280663
-18.133049,10,7.287244
-17.805174,9,7.293273
-18.846778,10,7.299995
-30.933171,19,7.312567
-41.050445,16,7.323519
-20.542213,10,7.330247
-35.214264,17,7.341645
-23.807503,15,7.351806
-40.504201,23,7.368514
-30.640943,13,7.377704
-27.611415,16,7.388901
-15.834792,9,7.395111
-15.222066,9,7.401183
-28.956256,25,7.417924
-18.866015,9,7.424208
-13.954856,8,7.429413
-31.345995,16,7.440195
-16.945349,11,7.447509
-21.288083,10,7.454005
-12.351941,8,7.459461
-17.255217,12,7.469157
-15.867498,11,7.47705
-17.330759,13,7.486343
-31.877763,18,7.498339
-12.202508,9,7.504473
-18.316615,9,7.510624
-16.342867,10,7.517368
-20.310175,11,7.524745
-20.232391,11,7.531903
-15.470853,11,7.539203
-16.505145,7,7.543785
-31.065208,13,7.552406
-18.92562,10,7.559143
-10.9698,10,7.565791
-15.712739,15,7.577383
-20.889515,11,7.584958
-18.108299,14,7.594436
-28.424006,14,7.604332
-41.398079,20,7.617972
-18.153767,9,7.623811
-25.816354,14,7.632945
-14.044824,8,7.638369
-19.847167,13,7.646942
-17.113455,10,7.653625
-43.461184,14,7.662795
-16.430285,8,7.668045
-32.570369,24,7.686637
-22.133373,13,7.695779
-21.356624,10,7.702444
-23.532519,12,7.710481
-16.9791,9,7.716682
-31.970545,17,7.728039
-28.441269,14,7.737606
-21.581239,12,7.745514
-29.066777,19,7.758188
-22.614624,12,7.766535
-27.279503,16,7.777076
-24.204345,15,7.788856
-14.153894,9,7.795034
-17.507742,8,7.801061
-23.358428,13,7.810068
-17.503977,10,7.816737
-28.646106,14,7.862502
-45.658404,31,7.883924
-14.019278,9,7.891157
-18.065283,11,7.898793
-20.139875,13,7.908262
-19.915583,13,7.917578
-30.542958,17,7.929438
-23.000693,13,7.938286
-28.157472,16,7.948919
-29.895444,15,7.958931
-16.618347,8,7.964138
-15.377299,8,7.969629
-23.821661,11,7.976961
-29.356956,16,7.987712
-16.970153,10,7.995292
-22.151054,14,8.005885
-30.769877,17,8.017468
-14.662642,9,8.023581
-14.276988,9,8.029558
-32.662308,17,8.040826
-15.239814,8,8.046137
-28.642554,16,8.057022
-14.257885,10,8.063652
-11.12312,7,8.068364
-21.123666,13,8.077034
-18.096975,9,8.083054
-16.862615,12,8.091071
-19.102387,10,8.098353
-36.110956,16,8.109959
-16.784398,10,8.116969
-15.381036,9,8.123165
-15.502096,9,8.12928
-48.79199,22,8.14398
-24.246813,15,8.154299
-27.632878,17,8.165725
-27.062824,19,8.179206
-27.196499,18,8.191014
-32.222539,13,8.199826
-26.886084,15,8.211489
-21.104435,9,8.218302
-14.458214,10,8.225216
-25.46955,15,8.235138
-19.804622,14,8.244542
-29.516448,16,8.255052
-20.558148,10,8.261767
-24.380657,12,8.269682
-34.492064,23,8.284951
-20.380774,12,8.292877
-18.697595,12,8.301154
-28.211378,16,8.312405
-22.055592,14,8.32346
-13.915978,8,8.328974
-14.978706,9,8.335271
-14.74189,9,8.341243
-20.153157,16,8.351931
-17.016413,11,8.359265
-16.945684,10,8.365909
-21.36031,12,8.374054
-15.78849,9,8.379919
-28.373243,13,8.388513
-63.306408,30,8.408658
-18.511413,8,8.414869
-23.005937,12,8.423107
-13.516039,9,8.429105
-15.088018,11,8.437108
-16.212813,10,8.443818
-23.058103,11,8.4514
-19.56373,8,8.456658
-45.073799,24,8.472777
-37.518403,16,8.483298
-20.984358,10,8.489948
-73.764905,32,8.511435
-23.459294,13,8.520738
-29.792811,17,8.533109
-18.356328,12,8.541479
-18.99122,12,8.549711
-22.563495,12,8.557649
-35.468477,21,8.57188
-29.307257,13,8.580641
-18.594191,8,8.586003
-18.55868,10,8.592809
-26.642361,12,8.600688
-21.351787,10,8.607197
-24.293505,12,8.615794
-17.641287,11,8.623329
-15.202044,8,8.629505
-14.995281,11,8.637228
-27.202059,16,10.262817
-29.927412,14,10.272019
-40.229531,18,10.284257
-20.552799,11,10.291481
-15.15874,12,10.299552
-25.303497,14,10.31089
-31.953523,13,10.321077
-16.498018,9,10.327971
-17.688805,11,10.335818
-13.088996,7,10.34176
-25.680735,12,10.350079
-14.374337,8,10.355302
-16.338345,12,10.36353
-17.335911,10,10.3703
-14.850075,10,10.377065
-23.124843,12,10.384977
-20.728565,13,10.395326
-20.20381,13,10.403823
-21.48899,9,10.41037
-29.131551,16,10.421607
-17.589559,9,10.427892
-18.240031,9,10.434408
-17.75622,9,10.44064
-14.889208,11,10.448092
-22.545662,11,10.455496
-20.811421,11,10.46287
-14.425312,8,10.468307
-18.474272,9,10.474088
-22.527429,15,10.483755
-25.581582,14,10.493021
-41.451183,18,10.505041
-18.391578,10,10.511621
-15.622684,9,10.518403
-21.185143,12,10.527588
-14.321907,11,10.535606
-16.691741,9,10.541748
-30.973753,18,10.553853
-15.090747,10,10.560319
-26.47994,14,10.569618
-24.361871,14,10.57899
-18.547244,12,10.586801
-14.248666,9,10.592634
-16.96636,11,10.599926
-13.827723,8,10.605239
-29.21468,15,10.614855
-15.74065,8,10.62136
-21.265338,12,10.630172
-19.497708,10,10.637261
-20.332374,10,10.644845
-13.982529,7,10.649635
-15.374727,10,10.655781
-19.021409,11,10.663124
-26.173901,13,10.671621
-19.28283,10,10.678245
-38.291425,18,10.690265
-19.328146,11,10.698119
-14.091079,9,10.703899
-15.346328,11,10.711291
-15.466991,8,10.716707
-18.549049,10,10.724365
-15.092756,9,10.731072
-19.932497,9,10.737732
-20.178511,14,10.747151
-18.897648,12,10.755276
-18.468468,11,10.762686
-15.842579,8,10.768153
-15.231184,11,10.775378
-15.271223,9,10.781385
-22.688972,12,10.789324
-29.302217,14,10.798605
-21.293635,12,10.806516
-14.715311,11,10.813844
-13.388241,8,10.819202
-29.031066,22,10.834494
-15.818637,9,10.840933
-34.045794,19,10.854106
-17.378155,8,10.859535
-13.904309,9,10.865395
-20.16198,9,10.871221
-27.588884,12,10.879333
-25.927248,11,10.886653
-27.163507,15,10.897122
-19.053878,8,10.903608
-13.459299,8,10.91009
-17.329823,9,10.916835
-16.824242,12,10.924866
-18.147177,10,10.931754
-21.62246,10,10.939412
-18.398253,11,10.947569
-17.466071,12,10.955819
-25.68725,14,10.965265
-15.406657,9,10.971402
-11.594365,9,10.977199
-14.137264,11,10.984498
-15.141907,10,10.991287
-12.91029,8,10.996877
-17.511066,10,11.00358
-15.130943,8,11.008614
-14.748522,10,11.015244
-14.621937,10,11.021731
-25.787114,11,11.029182
-15.627059,10,11.036017
-21.050938,11,11.044282
-15.401032,11,11.052701
-13.783848,6,11.056956
-20.89304,14,11.06637
-14.350271,9,11.072374
-19.0615,12,11.080159
-16.34386,10,11.08677
-16.704526,11,11.094084
-18.261872,8,11.099653
-22.428289,15,11.109364
-19.35673,11,11.116858
-16.730919,10,11.123491
-22.333329,11,11.130306
-16.754029,10,11.136894
-16.648009,9,11.142955
-15.738724,12,11.152714
-39.930733,19,11.166277
-14.566504,9,11.172507
-18.754811,11,11.179896
-11.459989,6,11.183895
-16.196051,11,11.191002
-19.68775,10,11.198049
-17.070474,8,11.203477
-15.494286,10,11.210165
-11.495842,7,11.21486
-18.024613,10,11.221503
-18.247726,10,11.227886
-24.290084,15,11.237795
-19.231177,10,11.244561
-16.167144,11,11.252654
-16.743943,9,11.259192
-14.358436,9,11.265349
-14.422104,8,11.271169
-23.845359,12,11.279347
-15.200758,7,11.284294
-17.46535,10,11.290841
-14.505622,13,11.299599
-30.888399,22,11.31452
-21.457891,12,11.3249
-12.487652,8,11.33171
-16.121884,9,11.338966
-23.554221,12,11.352687
-13.269144,7,11.363343
-45.206828,22,11.3867
-12.980773,7,11.392301
-19.577,11,11.401282
-19.044799,12,11.411558
-19.06788,11,11.476677
-18.110936,9,11.492691
-15.295939,9,11.499445
-17.237509,11,11.506841
-15.188031,8,11.512065
-47.828611,22,11.526679
-59.080089,23,11.542195
-13.836999,8,11.547303
-26.744322,13,11.556093
-15.219241,8,11.56132
-15.069222,11,11.568425
-18.037627,9,11.575028
-17.819349,12,11.584378
-14.099082,9,11.590287
-15.927142,8,11.595785
-21.428812,10,11.60234
-14.586629,8,11.607849
-17.486848,9,11.613671
-17.568198,11,11.620969
-33.128602,18,11.633017
-21.485485,14,11.642315
-21.182133,13,11.651171
-35.85404,17,11.665714
-17.361002,10,11.672573
-10.665803,7,11.677397
-15.303176,10,11.68491
-17.571338,11,11.694035
-31.964513,24,11.71109
-18.615621,9,11.717505
-20.163156,9,11.723334
-18.94153,11,11.730407
-15.205749,11,11.738123
-14.019215,9,11.744281
-15.227594,9,11.750265
-13.75909,8,11.755548
-13.97742,9,13.429987
-24.817363,14,13.440973
-25.26224,13,13.449959
-15.391471,8,13.455289
-30.150543,17,13.467593
-15.035141,8,13.473986
-12.977182,8,13.479556
-18.803922,9,13.486155
-13.770685,9,13.492353
-34.895257,18,13.504251
-18.150282,10,13.511018
-18.220444,10,13.517864
-14.385718,7,13.5226
-17.881363,10,13.529252
-13.244779,12,13.537141
-13.459875,8,13.542453
-12.075086,7,13.547059
-14.752765,8,13.552484
-16.792859,10,13.559139
-18.13016,11,13.566493
-15.948473,9,13.573288
-18.741548,13,13.582796
-16.471317,12,13.591004
-15.871828,8,13.596412
-12.977722,7,13.6011
-12.30146,9,13.607051
-19.396288,10,13.613724
-14.390144,8,13.619017
-14.83766,8,13.624393
-16.694876,12,13.632381
-23.182108,12,13.640497
-14.994485,9,13.646586
-20.956205,10,13.653342
-19.29749,12,13.661379
-14.113011,7,13.666143
-18.259731,10,13.673882
-9.664741,8,13.681106
-15.177476,8,13.687646
-14.192468,9,13.693778
-19.289561,10,13.700835
-16.17644,8,13.706109
-16.823016,13,13.71484
-14.890841,9,13.721016
-12.714759,8,13.726327
-12.356891,11,13.733904
-17.111867,8,13.739388
-14.42327,9,13.745391
-18.5073,11,13.752655
-15.461745,8,13.758155
-17.017454,11,13.765572
-15.590745,10,13.772246
-18.008401,13,13.781784
-17.632133,8,13.788203
-16.799031,9,13.794497
-16.777978,10,13.801607
-18.638037,10,13.80845
-12.546757,11,13.815718
-12.903522,8,13.82109
-14.870748,12,13.829361
-25.678107,13,13.838091
-19.751068,13,13.846827
-14.094377,7,13.851443
-14.410053,8,13.856681
-11.437866,6,13.860703
-12.608179,9,13.866781
-13.847879,7,13.871558
-12.15848,7,13.876206
-16.853611,11,13.883445
-22.008915,12,13.892206
-20.567877,12,13.901211
-16.761276,9,13.907205
-12.049845,10,13.914153
-20.940799,10,13.921399
-12.875029,7,13.941046
-16.317503,9,13.947647
-29.964461,14,13.957154
-40.169072,20,13.970729
-17.884232,10,13.977342
-14.955171,8,13.982729
-16.798684,11,13.991059
-13.683745,10,13.998105
-26.033053,13,14.007869
-27.795022,15,14.018158
-14.237178,8,14.023398
-18.365174,11,14.030645
-13.666015,8,14.035938
-13.458654,7,14.040411
-13.649539,8,14.046011
-15.204383,8,14.051688
-17.895734,10,14.058173
-18.381641,15,14.068209
-19.059115,10,14.074738
-13.632818,8,14.080094
-17.056403,9,14.086194
-19.844781,10,14.092911
-23.159625,12,14.101944
-18.139786,10,14.109667
-22.436731,10,14.118354
-12.08496,8,14.124508
-18.642175,8,14.13014
-25.722512,14,14.139701
-17.207909,8,14.145057
-14.820262,10,14.151983
-26.489166,16,14.162623
-15.590624,8,14.16799
-16.667694,9,14.175706
-13.463436,7,14.180925
-15.196853,9,14.187242
-14.643475,9,14.1932
-13.024849,10,14.199895
-18.139274,10,14.20745
-21.255101,12,14.21622
-16.44456,9,14.222683
-15.03167,9,14.228673
-13.31319,9,14.234782
-16.160298,9,14.240931
-13.824295,8,14.246159
-28.067596,15,14.256183
-18.240693,13,14.264785
-14.195654,9,14.270725
-15.133232,10,14.277385
-18.451948,9,14.283482
-14.358149,7,14.288156
-17.174141,9,14.294111
-19.692055,10,14.300777
-21.675314,11,14.308973
-17.444101,9,14.315346
-26.912328,15,14.326153
-14.278372,8,14.331375
-17.169342,10,14.338169
-17.772737,10,14.344974
-13.757359,6,14.349157
-15.55877,9,14.355253
-15.645998,10,14.362054
-33.224327,17,14.373426
-28.527026,15,14.383395
-14.306261,8,14.388608
-17.993124,11,14.395834
-15.637429,8,14.401184
-19.724375,13,14.409702
-16.540063,10,14.417142
-12.775501,7,14.42217
-23.791576,13,14.431111
-16.707558,10,14.43826
-18.099192,9,14.447415
-14.494852,8,14.452714
-13.58946,9,14.458694
-20.086634,11,14.46621
-23.479967,10,14.472881
-18.099797,13,14.481723
-22.433391,13,14.489948
-12.432254,7,14.494473
-14.864958,8,14.499733
-18.666011,11,14.506839
-14.446788,8,14.512185
-18.144018,11,14.520239
-15.765913,8,14.525423
-12.710208,8,14.531567
-18.442576,10,14.538647
-14.132839,8,14.561885
-18.87972,9,14.568382
-13.5511,7,14.57297
-13.949408,8,14.578294
-23.418852,11,14.585775
-14.770957,9,14.591625
-14.920536,9,14.597665
-15.754135,11,14.605028
-16.786962,11,14.611919
-17.001401,10,14.618848
-18.661707,10,14.626169
-13.258033,7,14.630945
-17.369032,9,14.637629
-19.936875,12,14.645951
-18.020533,8,14.651712
-36.641434,18,14.663784
-15.471046,8,14.669135
-13.398357,10,14.676112
-12.691125,8,14.681495
-19.840755,12,14.689545
-12.904768,9,14.695619
-12.336614,7,14.700755
-13.234988,9,14.706687
-30.629193,14,14.733489
-18.603858,12,14.742094
-19.482463,11,14.749647
-15.538296,8,14.755168
-14.882274,8,14.760656
-16.826979,9,14.76687
-25.194381,14,14.776278
-14.062426,8,14.78155
-12.583937,9,14.787884
-15.729409,9,14.793987
-13.3253,9,14.799974
-13.389379,8,14.80525
-13.298362,7,14.810096
-12.802355,8,14.816226
-15.640335,8,14.821727
-15.840349,10,14.828496
-14.860959,8,14.834872
-16.606529,9,14.841086
-17.978433,8,14.876599
-19.919341,13,14.885972
-17.824104,10,14.892799
-19.68817,12,14.900949
-15.0036,8,14.906267
-20.461784,12,14.914375
-20.452924,10,14.921078
-11.89139,9,16.591555
-16.643384,8,16.597283
-13.136055,7,16.60203
-13.406652,8,16.607488
-19.219978,10,16.61535
-15.11835,9,16.622054
-13.86761,8,16.627602
-13.907217,8,16.633088
-13.214842,9,16.639707
-12.959379,7,16.644722
-17.59507,9,16.651273
-12.246074,8,16.65752
-12.605291,8,16.663728
-22.45263,10,16.671799
-17.094125,10,16.678683
-14.275959,8,16.684137
-12.654668,8,16.68957
-14.325169,7,16.694288
-13.445928,8,16.699619
-16.070546,10,16.706238
-12.909418,7,16.71093
-15.098385,10,16.718505
-17.332507,9,16.725871
-12.854284,8,16.73174
-14.368772,9,16.738087
-12.779337,7,16.742844
-12.39474,6,16.747016
-14.682801,7,16.75181
-13.358945,7,16.756384
-14.614708,8,16.761876
-12.979057,7,16.766615
-10.769232,7,16.771473
-12.927631,8,16.776928
-17.306389,9,16.782901
-14.846529,10,16.78965
-15.726722,8,16.795154
-12.536423,8,16.800559
-11.708346,7,16.805207
-20.69203,13,16.814006
-13.275869,7,16.818653
-16.62078,11,16.826939
-18.323899,10,16.834449
-12.139053,7,16.839141
-14.171598,8,16.844622
-17.137781,8,16.849951
-17.508657,10,16.856529
-14.914982,9,16.862459
-18.760225,9,16.868512
-18.360169,10,16.875345
-13.645936,7,16.880371
-13.566549,8,16.885993
-13.248944,8,16.891344
-12.736023,10,16.897988
-16.427642,9,16.903883
-13.171859,7,16.908507
-13.815665,9,16.914385
-15.713005,8,16.919683
-17.42908,12,16.928808
-13.392353,9,16.934816
-14.244653,9,16.941418
-14.803911,7,16.946274
-17.597456,10,16.95367
-17.820325,11,16.961356
-10.854534,7,16.971085
-17.63555,10,16.984582
-13.905962,7,16.991304
-14.183914,8,16.99997
-16.589245,8,17.006663
-12.942221,9,17.014069
-13.920709,7,17.019139
-18.546953,9,17.025241
-14.02734,7,17.029955
-16.515555,10,17.037835
-13.951407,8,17.04394
-15.103383,11,17.052079
-12.149908,8,17.057726
-16.62393,10,17.06454
-12.912966,8,17.070006
-13.563143,7,17.074961
-12.429803,9,17.081139
-38.429574,20,17.09457
-17.90493,10,17.101422
-13.848253,7,17.105934
-14.498623,8,17.111422
-16.785239,9,17.118145
-15.258786,8,17.124392
-47.197119,21,17.139787
-17.55645,9,17.147284
-12.984999,7,17.153723
-15.200477,8,17.160204
-13.5148,8,17.166502
-15.58982,8,17.172563
-21.29646,11,17.18269
-18.321623,10,17.190606
-21.702394,11,17.197731
-13.142836,8,17.20327
-12.900235,7,17.208001
-17.786086,9,17.214137
-12.938337,7,17.218757
-18.392972,12,17.226875
-13.79189,6,17.231094
-12.577895,10,17.237907
-11.641393,7,17.243204
-19.951369,12,17.252009
-13.082773,7,17.256994
-12.733062,8,17.262745
-12.858368,8,17.268425
-14.768921,9,17.27449
-12.742259,6,17.278598
-13.559782,8,17.283956
-13.968003,9,17.289933
-11.706102,7,17.294608
-12.919219,7,17.299217
-14.65956,8,17.304681
-16.100826,10,17.311178
-13.935641,7,17.315851
-12.508803,8,17.321273
-18.179763,12,17.329815
-16.687363,9,17.336039
-14.510204,9,17.342168
-17.315824,8,17.348273
-14.341164,8,17.353503
-14.231155,9,17.360343
-13.327024,7,17.365244
-20.949639,11,17.373379
-14.926933,8,17.378693
-15.257336,11,17.386696
-13.60573,9,17.392585
-15.746164,10,17.399023
-12.25058,9,17.404998
-15.032971,10,17.41179
-16.459318,10,17.418391
-16.314043,9,17.424251
-12.453381,8,17.429676
-16.183067,8,17.435041
-15.842556,8,17.440359
-15.416479,8,17.445721
-15.305974,8,17.451162
-18.249788,13,17.461296
-16.678571,11,17.469569
-15.392211,8,17.474888
-16.952546,10,17.481713
-13.237898,7,17.48669
-13.460352,7,17.49132
-18.149014,8,17.496898
-11.318196,7,17.501695
-20.793113,11,17.508936
-19.610865,10,17.515859
-14.25094,8,17.521134
-24.698407,16,17.531516
-17.217757,8,17.536797
-13.515813,8,17.542157
-12.394949,9,17.548159
-14.666737,6,17.552215
-18.122102,9,17.558181
-14.972209,9,17.565083
-15.926051,10,17.57266
-12.550045,8,17.578217
-26.825559,16,17.589071
-14.868037,11,17.59651
-19.401275,10,17.603134
-15.451888,7,17.607793
-17.267892,9,17.613817
-12.367437,9,17.619757
-19.627058,14,17.629048
-12.393652,7,17.63377
-15.704934,11,17.641127
-17.672618,9,17.647335
-12.903692,7,17.652233
-12.600391,8,17.65751
-13.534427,7,17.662227
-16.059548,10,17.669829
-11.450276,7,17.675253
-10.928199,7,17.680324
-17.104729,9,17.686592
-14.097444,9,17.692747
-20.350725,11,17.700172
-13.5972,8,17.705512
-12.032986,7,17.709843
-13.127746,8,17.714953
-16.083988,8,17.720471
-11.961458,8,17.725945
-13.98029,11,17.733152
-13.966891,7,17.738169
-14.475247,9,17.744098
-11.321036,8,17.749476
-14.96559,9,17.755207
-18.108668,10,17.761737
-14.741545,8,17.767002
-16.161869,10,17.774405
-14.852854,8,17.780727
-15.067275,8,17.786639
-11.985786,7,17.791542
-18.948895,12,17.799725
-13.840103,7,17.804382
-15.105981,9,17.810354
-16.969652,11,17.817752
-13.433416,8,17.823141
-13.82169,9,17.829348
-13.563617,8,17.834651
-13.347681,7,17.839362
-15.761681,9,17.845461
-20.274251,10,17.852151
-20.268087,12,17.860052
-13.67414,9,17.865972
-13.337299,7,17.870738
-13.461846,7,17.876381
-16.890559,9,17.882655
-13.835657,7,17.888314
-18.876413,10,17.894997
-10.596508,7,17.899832
-16.52727,8,17.905477
-14.835538,9,17.911577
-16.238558,9,17.917565
-14.213446,9,17.923647
-12.638692,8,17.929005
-14.219399,8,17.934438
-14.077636,8,17.939834
-14.836212,8,17.94513
-12.886771,8,17.950426
-15.14793,9,17.956431
-15.364191,11,17.96348
-17.567846,9,17.969305
-10.496026,7,17.974033
-28.901772,12,17.982753
-12.385289,7,17.987442
-13.822806,8,17.994337
-13.081478,8,18.000335
-15.743792,8,18.00606
-12.152773,8,18.011448
-21.355864,13,18.020106
-14.084224,8,18.025513
-14.400304,8,18.030953
-15.068058,9,19.639822
-14.194752,9,19.646306
-16.338168,9,19.652597
-13.580838,9,19.65864
-18.601953,10,19.666205
-14.300961,9,19.672482
-12.853712,7,19.6779
-17.979812,9,19.684472
-10.727623,8,19.690033
-10.930203,7,19.694573
-13.930476,7,19.699376
-15.194625,9,19.70548
-13.200697,8,19.710624
-14.051793,10,19.717794
-13.700578,7,19.722561
-10.67767,11,19.729973
-18.728994,10,19.73671
-13.753933,7,19.741414
-12.447817,7,19.746071
-12.836919,7,19.750884
-12.356547,7,19.755487
-14.138537,7,19.76009
-12.970004,7,19.765159
-13.057486,7,19.771396
-14.189402,8,19.777734
-14.30484,7,19.782529
-17.990045,9,19.789038
-13.559487,8,19.794506
-12.989565,8,19.800145
-13.387228,8,19.805533
-10.657552,8,19.811019
-15.135462,9,19.817172
-15.621893,8,19.822564
-12.897629,7,19.827331
-14.170955,8,19.832657
-14.570887,8,19.838005
-13.836065,8,19.843431
-12.543134,8,19.84878
-26.85724,14,19.85819
-15.98125,9,19.864366
-15.206799,9,19.870573
-10.721903,6,19.875396
-15.922529,8,19.880953
-13.723889,7,19.886803
-16.810819,8,19.892382
-15.948611,9,19.898622
-12.774804,7,19.90398
-17.893788,12,19.912112
-13.444076,6,19.916125
-12.236204,8,19.921316
-13.852088,7,19.925999
-15.311555,11,19.933256
-12.975148,9,19.939243
-11.003361,6,19.943311
-15.099418,8,19.948618
-16.555289,9,19.954593
