#{"t_start": 1734960304.3287501, "env_id": "Walker2d-v4"}
r,l,t
1812.736802,660,140.265878
1121.602745,429,140.458032
1797.792446,631,142.765697
2747.070356,1000,143.153052
2701.528022,1000,145.455486
2746.14192,999,145.851508
664.553731,256,145.94531
1461.295082,533,146.141184
2565.062621,1000,148.389072
801.453541,295,148.505597
2055.572002,778,149.656015
1772.222094,677,151.70748
1771.831041,705,151.966407
1877.192485,705,152.227218
1976.524105,717,154.311848
2761.798062,1000,154.680405
1920.892443,721,156.752638
710.25377,264,156.865226
1430.899382,559,157.070794
2602.365019,1000,159.462242
2686.481595,1000,159.853402
2634.215153,1000,162.241416
898.439824,326,162.386812
1962.804797,745,162.710635
2616.631628,1000,165.857411
1819.994368,666,166.116394
2641.246678,1000,166.503344
1709.007786,601,168.589793
926.812293,359,168.725223
2583.180217,1000,169.099857
2642.134362,933,171.226187
1424.985863,530,171.420311
2623.483972,904,171.75028
549.481906,214,173.575709
1058.795181,424,173.749892
2793.073718,1000,174.120367
2732.529839,1000,176.840421
952.855493,349,176.98619
1821.939697,723,178.278357
626.329634,238,178.369343
788.109066,303,180.266095
2838.4631,1000,180.660952
1748.939204,672,180.930365
904.836066,365,183.120823
976.695352,382,183.278985
456.169722,201,183.358005
738.720346,276,183.461279
2224.786498,804,183.78444
2019.337528,761,186.048586
459.862924,186,186.11362
833.895043,292,186.217441
2352.946229,844,186.545197
2064.077694,753,188.665356
2695.268079,1000,189.034456
2891.126286,1000,191.149934
391.452013,163,191.211484
2826.582836,1000,192.301705
1066.181878,381,192.442237
581.708067,227,194.544837
2787.508858,1000,194.984225
2660.672028,958,197.12489
357.455165,160,197.190361
658.635504,251,197.292928
703.650584,282,197.395103
1508.592122,538,197.647626
2880.100593,1000,199.72509
1598.577459,554,199.965808
2870.067908,1000,200.333583
398.106273,166,200.394004
2059.939457,782,202.436047
2794.702721,1000,202.816915
1245.770599,502,204.864694
1308.942866,473,206.013388
2581.424991,943,206.424986
2785.310964,1000,208.854476
2015.452978,712,209.122079
2864.733155,1000,211.35319
2831.224819,1000,211.73361
2706.4468,952,213.784846
1003.48709,370,213.931135
1161.230165,434,214.093271
831.809588,328,214.212519
1392.291558,502,214.396369
2681.392694,1000,216.61539
2776.807585,1000,216.983571
928.931603,339,218.959935
2698.572312,960,220.212196
684.004063,260,220.312389
2556.015042,1000,222.85227
1191.684504,432,223.05037
499.950151,196,223.146258
864.876345,313,223.287688
2188.572834,754,223.636691
2718.852122,1000,226.348972
2755.838615,974,226.726838
1704.932104,664,229.153713
2799.918114,1000,229.650913
2174.281643,783,231.769568
2803.824645,1000,232.126869
1431.686618,508,232.328083
2340.043154,836,235.18758
1172.712996,421,235.33889
2514.919506,900,235.654349
1528.623523,578,237.540727
2847.996734,1000,237.894835
287.179982,129,237.93995
1348.806986,518,238.118171
1899.677865,691,240.078089
1775.859515,630,240.318464
2687.317271,1000,242.348079
2620.744252,938,242.68782
2758.076077,960,244.863332
2873.571332,1000,245.275506
486.805813,188,245.349001
268.734934,124,245.398101
2337.693136,867,248.250548
2107.973061,810,248.531353
1006.109114,393,248.671059
1979.464405,697,248.908871
1784.268388,632,250.891696
717.896428,275,250.993224
2008.714461,694,251.253094
2224.535645,794,253.299148
789.281218,285,253.407503
426.270764,175,253.475114
1382.829053,506,253.673886
2847.972493,1000,255.907291
489.35123,196,255.983158
2420.288764,1000,256.358248
1904.56884,683,258.479512
2822.361484,1000,258.832948
1286.123165,472,258.984751
1221.294221,433,259.99016
1061.295491,385,261.775684
2786.456018,1000,262.274607
2229.336826,829,265.268947
529.192137,272,265.382604
1265.975832,467,265.57413
490.760489,205,265.654351
551.435477,286,265.764771
530.653168,252,265.865459
493.825637,219,265.972896
433.68532,220,266.080631
607.664988,296,268.283871
744.388574,326,268.41951
552.961612,312,268.545596
754.275243,340,268.686586
496.870627,230,268.778572
655.7706,292,268.892267
1259.470925,502,270.949203
770.462913,317,271.069638
650.390304,284,271.175804
769.713157,323,271.29378
473.680046,203,271.369479
864.688771,345,271.506161
2084.084768,760,273.659059
941.604464,403,273.797151
479.699333,210,273.866211
1208.579652,461,274.854716
2249.434186,837,277.741045
591.345662,257,277.854731
1978.379563,735,278.243129
679.633443,300,278.37135
690.097392,338,278.532496
821.342876,336,280.904496
2734.111513,1000,281.342906
2747.709258,971,283.946359
2635.793977,952,284.449907
2721.428128,941,284.840164
1267.614338,507,287.49572
2783.843571,1000,287.924618
1677.784909,628,290.224399
2516.472113,917,290.576493
1159.676266,425,291.594778
2774.404068,1000,293.816785
475.646649,194,293.894307
669.14872,249,293.984557
368.379737,156,294.044674
405.220371,184,294.113618
621.573496,249,294.205299
739.659561,275,294.311368
2763.33044,1000,296.584577
2192.844338,764,296.867611
2751.815127,1000,299.17077
2802.432381,1000,299.543878
2319.928742,834,301.662596
547.145964,221,301.75233
2775.706861,1000,302.127268
2713.602227,1000,304.421324
2028.806488,728,305.684248
324.987715,151,305.743057
1908.235561,692,306.016501
1054.978522,366,308.379449
325.810341,149,308.441601
2662.990573,957,308.844859
626.254836,255,308.991805
1954.012809,694,311.424938
534.501371,207,311.527326
234.528164,121,311.579702
2899.829854,1000,311.979916
461.418134,193,312.056807
2745.42932,1000,314.368227
2855.37297,1000,314.801291
2751.31283,1000,317.718994
2822.602257,1000,318.559574
2806.106845,1000,322.41508
1884.694226,678,323.562375
2855.806063,1000,325.755919
284.048182,131,325.807988
687.590791,264,325.91323
1487.116163,528,326.177014
2863.55654,1000,328.622316
1044.567953,403,328.79714
513.146713,203,328.877188
495.772888,206,328.961327
743.002586,275,329.067051
993.412245,356,329.199365
595.432737,231,329.290514
2592.413235,903,331.712054
697.732364,254,331.805246
684.244765,283,331.908445
1452.251611,548,332.110177
424.212719,182,332.177338
775.903049,283,334.288096
1473.542072,535,334.501094
810.0362,303,334.617565
871.960551,375,334.75948
1623.435472,591,334.963032
2829.246049,977,338.257265
1380.647161,507,338.450142
651.111914,246,338.550367
2807.346814,1000,340.952378
564.583597,223,341.03929
2419.910716,875,341.389152
578.914401,256,341.487887
2285.161886,833,343.959996
649.876573,243,344.065
2246.160281,800,344.403229
1085.693475,399,346.603316
413.173623,290,346.734403
298.81324,188,346.815294
477.394496,356,346.964702
396.118215,278,347.079592
425.825729,315,347.211341
438.063834,295,347.331561
498.550331,330,349.512872
486.108882,333,349.650559
443.109265,309,349.778739
343.74818,230,349.880395
452.863907,418,350.076685
460.601411,314,350.214895
435.127558,301,350.348566
447.395885,276,352.751383
346.451589,197,352.831898
459.10609,296,352.948012
342.777977,199,353.042098
485.029576,297,353.163113
463.652079,239,353.257522
402.578915,220,353.345754
361.534388,219,353.434703
