#{"t_start": 1734960304.328752, "env_id": "Walker2d-v4"}
r,l,t
2691.876287,1000,83.687012
800.274225,290,83.780615
710.217805,266,83.871257
2096.41203,738,85.938292
1908.87246,698,86.195302
1302.579877,483,86.358432
2750.703083,1000,88.273551
604.98807,229,88.358806
1233.543847,473,88.530589
2629.976694,1000,88.87603
2740.198525,970,90.801938
653.395846,263,90.891443
2778.243391,1000,92.942541
504.616825,198,93.024011
2735.270155,1000,94.343323
1553.869485,570,94.586053
2672.958902,1000,96.580067
489.44156,191,96.648257
283.097584,129,96.694312
348.99225,148,96.742059
1459.958453,526,96.914854
514.871082,200,96.982777
1268.992714,480,98.984968
748.62395,286,99.11698
2710.278619,1000,99.542894
781.25388,294,99.664062
1249.371128,458,101.741614
407.039976,174,101.808585
697.846525,261,101.909408
642.522773,248,102.010361
2871.001213,1000,102.406862
2761.582169,1000,104.67432
729.854586,268,104.771304
2745.764953,1000,108.009431
713.899623,288,108.128581
653.454291,255,108.235579
2577.268578,922,108.586852
727.201956,277,108.687253
2728.825226,1000,110.823916
2721.650207,966,111.17347
2837.565118,1000,113.151334
1731.377979,635,113.369735
1269.110875,434,113.522907
603.039586,237,115.221516
720.724828,278,115.331586
877.989949,331,115.454747
753.759656,275,115.55054
1307.568384,493,115.712261
489.253979,198,115.777516
705.940055,265,115.863571
2781.663958,1000,118.167332
299.603634,136,118.216721
2775.899355,1000,119.452406
2544.742529,908,121.679816
1547.202179,536,121.898275
384.001992,167,121.963755
805.233529,294,122.077772
1320.365642,468,124.479975
966.594608,356,124.609038
2762.629177,1000,125.046304
393.634453,167,125.119696
1094.591533,398,127.195638
125.021532,72,127.225408
578.007369,224,127.319213
2372.784771,849,127.647007
2647.783612,969,129.961801
1913.273451,679,130.293914
2110.763134,754,130.608931
2590.220304,953,133.087488
2746.515408,1000,133.434827
2722.082165,1000,136.912383
2613.32946,1000,137.315262
1781.754952,669,139.795163
2698.61498,1000,140.238351
541.927059,221,140.327576
773.300966,308,140.474956
1549.20959,548,142.743615
2000.805078,770,143.040585
2613.7954,1000,143.41797
2704.362079,1000,145.747738
502.441196,200,145.822016
2706.044008,1000,148.051636
665.645305,267,148.16079
946.976293,378,148.305514
2529.384297,1000,149.545855
785.698893,283,149.650007
1367.050297,530,151.645496
2673.39568,1000,152.016476
2018.130231,737,154.09709
2286.916566,860,154.426112
668.211529,258,154.519868
526.579021,219,154.60058
2677.835259,1000,156.781733
2596.492399,1000,157.160668
2602.464827,961,159.547455
929.152115,358,159.686693
2786.871627,1000,160.064528
2618.804057,1000,162.472997
2801.810021,1000,163.801634
1553.993617,602,165.89522
2622.920334,1000,166.272855
1008.712609,368,166.426878
794.170889,304,166.539578
795.861693,301,168.500476
2673.234719,1000,168.885426
2632.873206,1000,171.03327
2439.536744,922,171.383423
768.443079,295,171.491361
939.539292,358,171.621414
1334.01045,486,173.541934
2806.547714,1000,173.930223
2771.432961,1000,176.61947
652.426711,284,176.741334
747.497922,288,176.869016
1520.730108,559,178.011399
1520.169162,574,178.325905
2653.578214,1000,180.475759
1226.125984,470,180.685435
603.479444,234,180.785179
1745.802352,661,183.084678
2068.608153,772,183.396883
2581.019113,1000,183.793343
751.478882,291,185.860929
2570.753441,902,186.2097
1505.644988,521,186.415487
607.525178,234,186.502305
1536.273305,560,188.546187
991.590914,377,188.693671
1157.029193,416,188.848211
2527.205544,892,189.180211
444.196514,197,190.967795
573.762078,226,191.064517
1179.824099,450,191.244375
927.862174,348,192.093673
2418.797735,916,192.432567
2784.957794,1000,194.860574
2804.151614,1000,195.257297
987.846646,366,197.18843
603.047836,239,197.286807
719.77973,279,197.388399
436.931555,181,197.457279
688.517492,267,197.608378
623.459544,234,197.695062
2305.037581,1000,199.775437
1245.119304,499,199.993285
823.111344,327,200.115076
534.127297,205,200.190379
2730.504917,1000,202.307336
1460.489981,510,202.494153
2247.78669,794,202.798946
2769.81263,1000,206.002953
535.958798,211,206.106054
1484.967046,544,206.345561
1823.164392,660,208.490042
1335.119096,480,208.826113
2643.816041,1000,209.201639
1255.14941,446,209.366665
1783.852553,664,211.48222
501.18885,198,211.559039
1868.80505,693,211.817882
2711.526025,1000,213.891847
1253.158781,476,214.071584
857.289254,316,214.188098
2699.649985,1000,216.38658
2167.749621,754,216.682823
2817.915676,1000,217.050888
1217.956589,448,219.938009
942.076713,357,220.082643
2735.92053,1000,220.484157
2739.778212,1000,223.048269
1290.10683,452,223.261331
451.337056,180,223.337398
1423.49823,515,223.584605
662.612171,257,223.695279
2291.990642,828,226.332537
2759.926215,991,226.719971
1502.176263,588,229.108015
1977.779304,663,229.436562
970.216017,348,229.610794
1072.225334,404,229.785177
1120.481075,422,231.755429
1550.801263,588,231.966803
2767.732847,1000,232.342984
725.039489,265,232.43214
2336.860589,809,235.288521
2750.885286,1000,235.63999
1886.190967,760,237.604975
537.231116,206,237.68075
2491.914172,878,237.974477
1059.293161,383,238.105316
2794.313542,1000,240.184375
1532.759622,558,240.394668
1501.927397,538,240.577446
1113.339538,391,242.400111
2500.137717,893,242.718255
2922.230934,1000,244.910485
1703.32555,633,245.179046
706.964509,259,245.280001
969.451282,366,245.42487
1008.775992,368,245.564465
269.457641,124,246.410182
2703.289152,1000,248.491882
924.539571,337,248.610617
2635.965239,1000,250.692209
2584.144465,1000,251.078977
675.187462,257,251.176665
443.112504,177,251.238953
2751.940507,1000,253.364633
2704.410003,1000,253.750648
1967.688386,723,255.877225
2883.741298,1000,256.253399
2757.752449,1000,258.497911
846.838315,301,258.619296
1801.31878,643,258.829729
857.48766,340,258.939299
2704.230225,1000,261.790892
2755.03734,1000,262.294942
2515.824617,885,265.307767
659.567031,347,265.45618
443.131751,226,265.544882
542.187769,267,265.651066
443.044974,241,265.745516
595.637155,266,265.842135
1065.864516,415,266.051456
470.463905,228,268.227119
507.440861,238,268.329677
693.671178,323,268.461528
513.852983,242,268.561548
576.294102,285,268.678464
-37.374033,211,268.762792
517.850039,262,268.865611
749.854895,334,270.855862
1286.504907,498,271.047949
578.349744,278,271.152352
503.997215,238,271.240433
571.973878,243,271.328428
844.238049,362,271.473083
578.890274,231,271.557806
560.739516,273,273.522593
461.387205,208,273.608119
708.491257,260,273.701345
2050.801601,756,273.951052
2859.300355,1000,277.725365
658.959836,288,277.85326
1606.140276,588,278.176634
2348.805004,847,278.559537
2418.558013,886,281.177141
762.908381,284,281.298234
2853.71224,984,283.720719
1951.16521,744,284.321774
2725.293916,1000,284.741977
645.924129,243,284.840113
2827.240447,1000,287.737522
1830.834679,704,287.997908
1014.479375,404,290.212881
643.983664,261,290.31925
1844.161762,655,290.566078
2583.96159,921,291.7679
1460.543914,561,293.828345
2416.495143,857,294.151304
542.716877,210,294.229616
1613.642197,588,294.451111
424.664519,176,296.406622
430.16011,178,296.478852
2191.946821,785,296.775832
1354.02206,506,296.963327
2738.525753,1000,299.271187
2736.039496,1000,299.63925
708.772278,287,299.74483
760.044254,279,301.658671
1874.418257,672,301.920833
429.847378,180,301.987009
1681.027516,594,302.206401
701.589537,262,302.301856
304.708157,147,302.360757
543.314679,211,304.351636
2856.639096,1000,305.726658
2706.550869,1000,308.33976
803.793161,298,308.460767
1404.290456,519,308.672639
853.201156,305,308.807053
584.999231,224,308.90455
1453.360316,519,309.154227
144.495368,82,309.184802
1712.548457,628,311.62951
1173.742954,432,311.793123
1260.422962,439,311.96311
711.480939,264,312.067213
495.945369,227,312.154072
696.70175,258,314.173582
262.000493,127,314.224964
2749.190678,1000,314.657939
2769.844799,1000,317.519597
1730.95034,654,317.884429
2831.142458,1000,318.975484
2745.644607,1000,323.415935
847.765441,304,323.534049
2774.357226,1000,325.724205
481.792492,202,325.806083
1033.831792,364,325.954475
962.08961,358,326.14592
2878.965253,1000,326.539499
2876.607444,1000,329.004313
2740.66606,986,329.39614
932.224005,393,331.608291
2708.21181,946,331.95811
913.018876,356,332.088342
422.036046,182,332.156659
2803.296005,1000,334.550131
346.256444,154,334.6096
780.530382,286,334.718047
559.748434,265,334.812561
1828.195061,670,337.028521
2894.46629,1000,338.353493
451.021774,187,338.426519
838.243328,313,338.551327
746.798809,296,338.684074
2821.898522,1000,341.067299
622.223752,242,341.163387
663.062408,255,341.265789
2821.195011,1000,343.789341
2809.563269,1000,344.22162
2373.972429,845,346.609154
311.906631,160,346.680662
503.336997,366,346.839124
481.754888,356,346.988055
401.414419,313,347.119016
441.104128,300,347.244838
412.411863,295,347.365198
458.066834,291,349.530936
422.257781,269,349.641422
534.463569,414,349.810596
507.954113,361,349.980183
462.279294,312,350.123815
375.521085,242,350.230383
423.506822,275,350.352678
391.732954,267,352.750831
417.929693,261,352.858407
316.57245,175,352.922934
487.974052,279,353.050659
525.334709,309,353.177101
435.255713,254,353.279386
406.32545,242,353.375128
397.439759,281,353.494583
