#{"t_start": 1734960304.3287098, "env_id": "Walker2d-v4"}
r,l,t
517.227152,203,102.331201
885.360486,318,104.340512
1507.118801,548,104.551991
2653.050096,1000,104.934209
1230.096927,453,107.018087
1021.162088,399,108.110571
525.856745,206,108.198105
1400.143702,521,108.399734
556.821852,237,108.493366
898.436437,327,108.612674
1153.93914,446,110.53084
1124.015424,433,110.70493
1069.544731,407,110.853116
434.392733,181,110.919709
2619.045242,908,112.858112
1290.435146,461,113.038718
2646.106456,950,113.361973
1442.422184,524,113.546701
2761.564502,1000,115.532431
1487.563883,540,115.710574
622.915945,237,115.788528
599.617756,242,115.867115
2651.728297,960,118.156381
647.063197,252,118.250934
687.966441,259,118.346525
2768.168972,1000,121.452311
808.112705,308,121.580281
709.739313,273,121.687609
1237.745124,466,121.877973
712.655562,260,121.980725
2214.89923,800,124.508377
2769.024128,1000,124.898629
2701.268616,1000,127.26435
2783.623982,1000,127.653682
717.976363,265,127.742296
2593.159225,924,130.108415
1604.465552,584,130.346675
1233.107795,436,130.537947
629.529026,274,130.645797
606.702333,230,130.784874
2713.230455,1000,133.212093
2524.959517,905,134.542995
441.268089,183,134.628746
340.906073,153,136.748505
2655.416109,1000,137.157971
700.063948,295,137.274292
1950.183689,710,139.772304
2614.309217,1000,140.218056
2753.170539,1000,142.679715
326.348752,145,142.750963
2554.058497,1000,143.13989
480.657861,199,143.21388
819.148913,306,143.325883
521.467483,207,143.402486
2693.20434,1000,145.731845
718.454561,274,145.834186
2616.467112,1000,148.065125
2645.840084,1000,148.450677
506.900411,204,148.535538
2430.235064,898,151.515888
1441.685125,542,151.727898
2634.532187,1000,152.097273
788.688626,386,154.042402
1481.504888,581,154.274516
2470.586386,865,154.592249
2680.544989,1000,156.772264
2795.950477,1000,157.151049
559.362685,221,157.231564
420.937643,189,157.301914
1440.018177,543,159.531079
2696.036675,1000,159.920602
677.842323,263,160.019004
880.02229,316,160.135119
2523.677207,906,162.509938
2834.961581,1000,163.837267
1833.16699,672,165.962063
475.378046,190,166.036538
1054.735941,420,166.190977
1839.067858,641,166.444961
2572.210674,951,168.664873
2832.682149,1000,169.037442
543.415716,208,169.115088
1911.055393,703,171.155953
1059.535096,397,171.303315
2605.870054,1000,171.669028
1918.287317,704,173.692294
1367.647092,554,173.894897
583.870925,228,173.97678
2721.946532,1000,176.671052
1928.176662,684,176.966583
1167.609058,422,178.053323
429.137424,180,178.182219
807.698519,313,178.334309
1551.851567,584,180.338503
1055.155236,397,180.476946
2790.40091,1000,180.90181
868.868479,349,183.078448
324.465555,148,183.141212
1200.375023,448,183.326931
2711.101978,1000,183.725583
1008.781001,363,183.857574
2271.07307,814,186.137736
1653.146169,620,186.377762
2778.171373,984,188.579996
2713.815785,955,188.938517
1655.733047,587,189.157485
786.327305,334,191.001249
778.27206,299,191.130551
2773.739514,1000,192.22541
1306.141743,456,192.393283
1324.851811,546,194.62868
777.430168,285,194.752739
2804.094333,1000,195.156626
1796.849587,655,197.193939
2065.17532,748,197.480761
1047.131521,370,197.668741
1220.381235,462,197.838
785.88149,305,199.653741
1412.565344,519,199.856031
786.816409,291,199.996411
2908.089712,1000,200.362099
2584.228893,886,202.44194
585.345705,228,202.525653
2855.306607,1000,202.90712
1977.730589,704,205.997602
2804.092547,1000,206.436243
1928.056467,679,208.601062
953.923503,343,208.873579
740.346616,281,208.977365
2858.805806,972,209.338421
1664.948846,607,211.431138
2830.266331,1000,211.809658
1206.822463,468,211.983665
1765.576134,600,213.909655
728.854494,269,214.009471
1628.816222,630,214.24298
840.977119,303,214.353954
981.293255,368,214.486325
1827.78686,663,216.584008
1089.458395,414,216.739225
2143.166433,754,217.014536
1349.193098,481,219.062088
1160.897495,432,220.087675
806.609845,311,220.21506
796.13102,315,220.335707
594.669186,248,220.435265
1994.252128,743,222.880473
1446.909878,554,223.137917
767.964264,280,223.263765
925.237921,360,223.423563
1615.70498,576,223.692098
1044.911884,378,226.141891
2740.218311,1000,226.549032
636.465454,237,226.6337
2617.576198,1000,229.207965
2716.770473,981,229.694583
910.211324,339,229.826274
2804.766599,1000,231.999848
2005.502776,710,232.277399
2928.363061,1000,235.190934
1418.364853,549,235.388608
2647.753442,1000,235.743656
491.134711,189,237.472003
1199.27107,431,237.658676
957.882147,362,237.777012
1296.555753,517,237.949802
634.850976,246,238.03993
2700.974284,1000,240.101135
2745.128453,1000,240.480417
2705.247259,1000,242.513204
2517.036513,858,242.809185
1354.688946,471,242.96643
1768.754578,652,245.086895
562.958956,227,245.176008
2654.257318,1000,245.564016
656.184263,250,246.454643
2650.945661,1000,248.534243
1063.01485,395,248.674507
917.603356,327,248.785931
85.429166,57,248.804431
1981.271408,717,250.80706
2187.636138,778,251.10366
2714.152148,1000,253.220377
2829.33372,1000,253.610566
2525.975617,902,253.965094
2908.34269,1000,256.191777
2826.272568,1000,256.540153
2730.673363,952,258.768975
1505.206469,601,258.963764
1786.752067,652,261.687764
1942.053239,694,261.943755
2725.167831,1000,262.514507
283.412814,134,262.59262
895.345785,341,265.312571
515.435622,256,265.425767
794.097445,304,265.544398
393.711822,209,265.629241
907.236997,396,265.780488
443.42491,197,265.851556
525.66738,257,265.985247
659.074638,324,268.212394
793.93806,443,268.398245
695.868393,335,268.534074
632.334127,274,268.650352
537.690666,268,268.75745
717.50017,270,268.863628
616.108566,296,268.981928
2782.225621,981,271.211037
693.599767,306,271.323654
462.110755,193,271.395497
614.750841,263,271.501759
601.759819,232,271.587295
1101.58312,446,273.624483
1039.184586,389,273.759582
2092.831893,760,274.847446
482.273502,193,274.926055
1944.155348,718,277.767802
2712.623253,1000,278.270296
1564.055894,596,278.542493
1303.059107,501,280.991195
455.407605,183,281.072337
1043.203776,392,281.244871
422.305588,174,281.316124
1814.234763,689,281.599821
1298.561764,504,284.059764
985.430171,367,284.2626
1321.400274,520,284.488117
1767.830817,664,284.765397
2831.254329,1000,287.667947
2069.631192,747,287.945656
2756.792892,1000,290.395572
1668.614575,613,290.624224
2761.968636,1000,293.69485
646.300572,259,293.800626
1665.232009,638,294.043559
463.347089,197,294.117516
2780.175438,1000,296.380373
2657.533962,1000,296.764118
2806.242871,1000,299.056845
1370.99567,502,299.258623
2800.795424,1000,299.626998
2765.745247,1000,301.820473
1826.316777,645,302.058949
2752.080775,1000,304.34283
2196.561896,785,305.631113
968.657162,363,305.794457
1213.94913,446,305.95779
1761.34794,607,308.411161
535.854732,217,308.500493
2732.494976,1000,308.964585
541.846618,222,309.055497
504.064251,201,309.134843
668.892837,297,311.405015
340.920146,153,311.480664
757.062409,279,311.615445
1270.3626,453,311.791372
330.877956,153,311.84785
2647.963792,1000,314.156971
1815.546339,652,314.46355
2829.236733,1000,314.861087
1156.188703,410,317.471397
2718.068082,1000,318.14781
2799.273784,1000,322.223298
707.027471,262,322.332154
787.964271,292,323.335855
2851.645216,1000,323.724053
1723.803015,590,325.758194
759.722286,282,325.871531
774.004247,308,325.996526
774.993159,301,326.164743
2152.983435,769,326.466544
2794.154501,1000,328.933957
2452.772249,846,329.255143
2914.269274,1000,331.715751
2850.29726,1000,332.081219
828.926875,327,332.203147
482.150632,193,334.280698
1177.433156,420,334.449967
581.141795,226,334.537345
2769.253453,1000,334.902199
557.549436,242,334.99793
2378.818069,846,338.232135
1929.718558,703,338.5026
298.645437,138,338.560108
1952.848037,681,340.804382
446.223699,183,340.909139
878.788429,325,341.033921
587.276081,229,341.124151
1323.160536,449,341.3065
2875.526291,1000,343.829585
1689.744483,629,344.106092
2886.997014,1000,344.520407
462.351359,321,346.698085
480.62141,327,346.839082
419.286304,269,346.955094
384.883739,236,347.050467
474.870803,358,347.199814
497.28599,373,347.353436
486.586609,298,349.521945
473.437106,311,349.649335
442.495222,288,349.76922
417.226965,306,349.904866
389.287095,274,350.033381
407.22945,313,350.174935
381.338029,251,350.286824
415.559996,256,352.404254
441.351389,229,352.780351
484.796211,314,352.901752
433.12978,274,353.025065
398.653798,240,353.125152
387.070606,245,353.222598
384.525358,209,353.310316
458.983959,255,353.409213
